"sex"|"race_nonwhite"|"U"|"UGPA"|"pr_UGPA"|"scf_UGPA"|"LSAT"|"pr_LSAT"|"scf_LSAT"
"17960"|"Female"|"White"|0.807463823325214|3.7|3.61278965710107|3.61278965710107|40|38.1384133085265|38.1384133085265
"17962"|"Female"|"White"|-0.272287427168434|3.2|3.23977988283477|3.23977988283477|36|36.8150547656327|36.8150547656327
"17964"|"Female"|"White"|-0.715636483394342|3|3.08662096654883|3.08662096654883|42|36.2850698533548|36.2850698533548
"17966"|"Female"|"White"|-0.332841981191312|3.2|3.21886076788442|3.21886076788442|34|36.7422131670167|36.7422131670167
"17968"|"Male"|"White"|0.805481764953714|3.6|3.47859186040021|3.47859186040021|37|38.7606837713538|38.7606837713538
"17969"|"Male"|"White"|0.252553311584735|3.3|3.2875777564737|3.2875777564737|38|38.0660170457042|38.0660170457042
"17970"|"Male"|"White"|0.414937926678596|3.4|3.34367498126764|3.34367498126764|37|38.2687261798536|38.2687261798536
"17972"|"Male"|"White"|-0.190703712666205|3.1|3.13445063346069|3.13445063346069|43|37.5181363691751|37.5181363691751
"17973"|"Male"|"White"|0.68475974084113|3.5|3.43688735212331|3.43688735212331|37|38.6079419246708|38.6079419246708
"17975"|"Female"|"White"|0.960376175510562|3.8|3.66561460353675|3.66561460353675|37|38.3296313470524|38.3296313470524
"17977"|"Female"|"White"|-0.101334779472332|3.3|3.29883701150047|3.29883701150047|38|37.02147543878|37.02147543878
"17978"|"Male"|"White"|1.53221826368584|3.9|3.72964951578076|3.72964951578076|39|39.6930300526069|39.6930300526069
"17980"|"Male"|"White"|-0.0795008059099616|3.2|3.1728666770892|3.1728666770892|37|37.6548414402874|37.6548414402874
"17981"|"Female"|"White"|1.21034020367083|3.9|3.75196692373655|3.75196692373655|35|38.6442799886676|38.6442799886676
"17983"|"Male"|"White"|1.24303509399574|3.8|3.6297485906386|3.6297485906386|42|39.3193737938743|39.3193737938743
"17985"|"Female"|"White"|0.135378288984303|3.4|3.38061166857128|3.38061166857128|41|37.3092122503269|37.3092122503269
"17987"|"Male"|"White"|1.32421279711859|3.8|3.65779215780601|3.65779215780601|39|39.4239077107054|39.4239077107054
"17989"|"Male"|"White"|0.449228662148131|3.4|3.35552102404006|3.35552102404006|39|38.3116700888616|38.3116700888616
"17993"|"Female"|"White"|0.357962455238232|3.5|3.45750536938586|3.45750536938586|38|37.5818144423268|37.5818144423268
"17994"|"Male"|"White"|0.228207763280626|3.3|3.27916736799473|3.27916736799473|40|38.0357185331131|38.0357185331131
"17995"|"Male"|"White"|0.0656104333389977|3.2|3.22299665894475|3.22299665894475|42|37.8339804187895|37.8339804187895
"17996"|"Female"|"White"|1.35886520699827|4|3.80327622107585|3.80327622107585|35|38.832461639733|38.832461639733
"17997"|"Female"|"White"|0.304907836110901|3.5|3.43917717435444|3.43917717435444|35|37.5166573940115|37.5166573940115
"17998"|"Female"|"White"|-0.113904922974432|3.3|3.29449454244746|3.29449454244746|38|37.0062579884759|37.0062579884759
"17999"|"Male"|"NonWhite"|-1.13250151336492|2.4|2.58308699145656|2.80909811834898|40|31.7025559310203|36.3800781233009
"18000"|"Male"|"White"|1.12697854000758|3.7|3.58965581094934|3.58965581094934|38|39.1704069982042|39.1704069982042
"18001"|"Female"|"White"|0.232388113339697|3.4|3.41412458431726|3.41412458431726|46|37.4277777038034|37.4277777038034
"18003"|"Male"|"White"|0.450928296010624|3.4|3.35610817783413|3.35610817783413|42|38.3137998737262|38.3137998737262
"18004"|"Male"|"White"|0.823450921237761|3.6|3.48479946694497|3.48479946694497|39|38.7834706032223|38.7834706032223
"18005"|"Male"|"White"|1.28466619352014|3.8|3.64413042814882|3.64413042814882|44|39.372948202358|39.372948202358
"18006"|"Male"|"White"|-0.962512320860116|2.7|2.86782241275933|2.86782241275933|46|36.5829070987226|36.5829070987226
"18007"|"Female"|"NonWhite"|-0.866006283716986|2.7|2.80866324061411|3.03467436750653|34|31.4646356806193|36.1070541653734
"18008"|"Male"|"White"|0.691463198681515|3.5|3.43920312188482|3.43920312188482|42|38.6164075754557|38.6164075754557
"18012"|"Male"|"NonWhite"|0.54123952371409|3.2|3.16129587626744|3.38730700315985|37|33.4864176272653|38.4271379254115
"18016"|"Male"|"White"|1.04828223788691|3.7|3.56246946606092|3.56246946606092|37|39.0697159596314|39.0697159596314
"18017"|"Female"|"NonWhite"|0.256298895753646|3.2|3.19637365211939|3.42238477901181|44|32.6410656320037|37.457059307895
"18018"|"Male"|"White"|1.07912767659094|3.7|3.57312530009943|3.57312530009943|40|39.1091514730509|39.1091514730509
"18019"|"Female"|"White"|0.801236491141386|3.7|3.61063836922703|3.61063836922703|41|38.1306462311305|38.1306462311305
"18020"|"Male"|"White"|0.902163810551847|3.6|3.51199154202844|3.51199154202844|45|38.8834450208784|38.8834450208784
"18021"|"Male"|"White"|1.69505210520805|4|3.78590192988201|3.78590192988201|42|39.9049896645133|39.9049896645133
"18025"|"Male"|"NonWhite"|1.41805215429714|3.6|3.46419868027724|3.69020980716966|41|34.460632719345|39.5450926176413
"18026"|"Male"|"NonWhite"|1.75425034548494|3.8|3.58034136716588|3.8063524940583|37|34.841650947118|39.9823278021778
"18028"|"Female"|"White"|0.162277246164553|3.4|3.3899041550965|3.3899041550965|40|37.3420504836291|37.3420504836291
"18029"|"Male"|"White"|0.226716722305546|3.3|3.27865227448844|3.27865227448844|47|38.0338636872764|38.0338636872764
"18030"|"Female"|"NonWhite"|0.606199821423766|3.4|3.31725007179486|3.54326119868728|37|33.0167594548038|37.8881845034045
"18033"|"Male"|"White"|0.185604115130302|3.3|3.26444955482044|3.26444955482044|42|37.9827554721897|37.9827554721897
"18034"|"Female"|"White"|0.619791628139209|3.6|3.54795661048002|3.54795661048002|44|37.9050311989131|37.9050311989131
"18035"|"Male"|"White"|0.67159838751414|3.5|3.43234064432252|3.43234064432252|44|38.5913261369744|38.5913261369744
"18037"|"Male"|"White"|1.77904353122486|4|3.81491752291283|3.81491752291283|46|40.0147627880278|40.0147627880278
"18038"|"Male"|"White"|0.673168340711065|3.5|3.4328829987651|3.4328829987651|48|38.5933077769937|38.5933077769937
"18040"|"Female"|"White"|0.816011669131251|3.7|3.61574258726264|3.61574258726264|42|38.1490772368134|38.1490772368134
"18042"|"Male"|"White"|0.865816675455696|3.6|3.49943509752213|3.49943509752213|43|38.8372479958841|38.8372479958841
"18043"|"Male"|"White"|0.264121086366242|3.3|3.29157394824291|3.29157394824291|43|38.0804218256148|38.0804218256148
"18046"|"Male"|"White"|0.909958224816153|3.6|3.51468419249209|3.51468419249209|44|38.8933588352892|38.8933588352892
"18047"|"Male"|"White"|0.300566267976652|3.3|3.30416426379881|3.30416426379881|47|38.1258408646139|38.1258408646139
"18048"|"Female"|"White"|1.20828160502703|3.9|3.7512557623324|3.7512557623324|41|38.6416781552478|38.6416781552478
"18049"|"Female"|"White"|0.185860753208992|3.4|3.3980512895731|3.3980512895731|44|37.370864995113|37.370864995113
"18051"|"Female"|"White"|0.826571364718488|3.7|3.61939052901359|3.61939052901359|45|38.1622551803082|38.1622551803082
"18053"|"Female"|"NonWhite"|1.35148939490846|3.7|3.57471705360336|3.80072818049577|41|33.8314649170018|38.8230948755123
"18054"|"Female"|"NonWhite"|-0.186616748540823|3|3.04336446188066|3.26937558877308|36|32.1716249892338|36.9183555107822
"18056"|"Female"|"White"|-0.0970456664881289|3.3|3.30031872413133|3.30031872413133|43|37.0266692825003|37.0266692825003
"18063"|"Male"|"NonWhite"|2.21907640350142|4|3.74091970675526|3.96693083364767|39|35.3753935356032|40.5948209118525
"18064"|"Female"|"NonWhite"|-0.0456373507368385|3.1|3.09206706197214|3.31807818886455|33|32.3203101066367|37.0889782264603
"18066"|"Male"|"White"|0.844384463951249|3.6|3.49203114742562|3.49203114742562|43|38.8100334912171|38.8100334912171
"18067"|"Male"|"White"|0.874497955423048|3.6|3.50243412371402|3.50243412371402|43|38.848276867311|38.848276867311
"18069"|"Male"|"White"|0.468698829833533|3.4|3.36224716846447|3.36224716846447|41|38.336074946009|38.336074946009
"18070"|"Male"|"White"|0.6631718267283|3.5|3.42942961316128|3.42942961316128|42|38.5806916285162|38.5806916285162
"18071"|"Female"|"White"|0.667020094809683|3.6|3.56427210877988|3.56427210877988|45|37.9636279285767|37.9636279285767
"18072"|"Female"|"White"|1.01466762599465|3.8|3.68437007307698|3.68437007307698|43|38.3977535897725|38.3977535897725
"18077"|"Male"|"White"|1.5018051619043|3.9|3.71914303641796|3.71914303641796|42|39.6535664987355|39.6535664987355
"18078"|"Female"|"NonWhite"|-0.0948153158921574|3|3.07507809189864|3.30108921879105|44|32.2683662661715|37.0293703835388
"18079"|"Female"|"NonWhite"|1.08244119984097|3.6|3.48177193641734|3.70778306330976|35|33.5350645989907|38.4829624663629
"18081"|"Male"|"White"|1.15538300982283|3.7|3.59946839034584|3.59946839034584|46|39.2068139003497|39.2068139003497
"18082"|"Male"|"White"|1.12199309859253|3.7|3.58793354540346|3.58793354540346|43|39.1640204896227|39.1640204896227
"18084"|"Female"|"White"|0.999737031601547|3.8|3.67921216504799|3.67921216504799|42|38.3790073535528|38.3790073535528
"18091"|"Female"|"White"|0.363418875580773|3.5|3.45939033883539|3.45939033883539|42|37.5885219553135|37.5885219553135
"18093"|"Female"|"White"|0.174905717394946|3.4|3.39426677398749|3.39426677398749|44|37.3574772832863|37.3574772832863
"18097"|"Male"|"White"|0.851272107165426|3.6|3.49441054567996|3.49441054567996|43|38.8187773026623|38.8187773026623
"18099"|"Female"|"White"|0.387641966549401|3.5|3.46775842332717|3.46775842332717|44|37.618313571411|37.618313571411
"18100"|"Male"|"White"|1.71518072120863|4|3.79285554119502|3.79285554119502|43|39.9312694180647|39.9312694180647
"18102"|"Male"|"White"|0.739969179829323|3.5|3.45595994904315|3.45595994904315|47|38.6777200596413|38.6777200596413
"18103"|"Male"|"White"|-0.0713454256395623|3.2|3.17568402650401|3.17568402650401|35|37.6648866768214|37.6648866768214
"18104"|"Female"|"White"|-0.0894525616608198|3.3|3.3029418304406|3.3029418304406|33|37.0358658376001|37.0358658376001
"18105"|"Male"|"White"|0.453445702120856|3.4|3.35697783840131|3.35697783840131|38|38.3169546138793|38.3169546138793
"18106"|"Male"|"White"|-1.02364658272972|2.7|2.84670303252291|2.84670303252291|39|36.5098325774413|36.5098325774413
"18107"|"Female"|"White"|-0.268601027544517|3.2|3.24105338271815|3.24105338271815|38|36.819493828049|36.819493828049
"18109"|"Male"|"White"|-0.252289107707763|3.1|3.11317540521525|3.11317540521525|37|37.4426412494734|37.4426412494734
"18112"|"Female"|"White"|-0.253995836833671|3.2|3.24609887712038|3.24609887712038|39|36.8370862642481|36.8370862642481
"18113"|"Male"|"White"|-0.755326406579052|2.8|2.93939664903069|2.93939664903069|44|36.831648426514|36.831648426514
"18114"|"Male"|"White"|0.231208804103408|3.3|3.28020410452026|3.28020410452026|33|38.0394520837681|38.0394520837681
"18116"|"Male"|"White"|0.36275025544462|3.4|3.32564628117809|3.32564628117809|37|38.2034614511983|38.2034614511983
"18121"|"Male"|"White"|-1.23533311935674|2.6|2.77357401581063|2.77357401581063|41|36.2579270385316|36.2579270385316
"18125"|"Male"|"White"|-1.19857630039977|2.6|2.78627198928889|2.78627198928889|43|36.3015423697996|36.3015423697996
"18126"|"Female"|"White"|-0.630776701874751|3|3.11593654079284|3.11593654079284|38|36.3859184611655|36.3859184611655
"18127"|"Male"|"White"|-0.391292742688733|3|3.0651553501491|3.0651553501491|40|37.2728000745527|37.2728000745527
"18128"|"Female"|"White"|-0.318917490118749|3.2|3.22367110847849|3.22367110847849|36|36.7589502876899|36.7589502876899
"18129"|"Male"|"White"|0.898133616258001|3.6|3.51059927518632|3.51059927518632|41|38.8783199567653|38.8783199567653
"18131"|"Male"|"White"|-0.990883008830941|2.7|2.85802150360461|2.85802150360461|40|36.5489771026613|36.5489771026613
"18133"|"Female"|"White"|0.301000969329489|3.5|3.43782751210995|3.43782751210995|39|37.5118637895176|37.5118637895176
"18135"|"Male"|"White"|0.453816363827297|3.4|3.3571058868193|3.3571058868193|42|38.3174191382928|38.3174191382928
"18136"|"Male"|"White"|0.374783211703632|3.4|3.32980317406974|3.32980317406974|38|38.2184997157664|38.2184997157664
"18137"|"Male"|"White"|0.611619169599295|3.5|3.41162028440179|3.41162028440179|32|38.5156947972039|38.5156947972039
"18139"|"Female"|"White"|-0.285940200835026|3.2|3.23506340946079|3.23506340946079|36|36.7986191269022|36.7986191269022
"18140"|"Female"|"White"|0.505610220143946|3.6|3.50851161682778|3.50851161682778|33|37.7637388080307|37.7637388080307
"18141"|"Male"|"White"|0.395735938371783|3.4|3.33704148181996|3.33704148181996|33|38.2446996503247|38.2446996503247
"18142"|"Male"|"White"|0.874111684415344|3.6|3.50230068292262|3.50230068292262|40|38.8477860743388|38.8477860743388
"18145"|"Male"|"White"|-0.420557217088816|3|3.05504567443907|3.05504567443907|39|37.2371416518235|37.2371416518235
"18149"|"Male"|"White"|0.393120274220433|3.4|3.33613787712933|3.33613787712933|34|38.2414279624539|38.2414279624539
"18150"|"Male"|"White"|0.241626790358644|3.3|3.28380309150879|3.28380309150879|39|38.0524157914995|38.0524157914995
"18153"|"Male"|"White"|-0.204221355271971|3.1|3.12978084232622|3.12978084232622|37|37.5015525932061|37.5015525932061
"18154"|"Male"|"White"|0.00712959445734352|3.2|3.20279392752844|3.20279392752844|38|37.7616838711123|37.7616838711123
"18159"|"Female"|"White"|0.377386871464646|3.5|3.46421570855755|3.46421570855755|42|37.6056981027781|37.6056981027781
"18169"|"Male"|"White"|0.713794744063881|3.5|3.44691775495266|3.44691775495266|41|38.6446229919739|38.6446229919739
"18170"|"Female"|"White"|0.111968999679372|3.4|3.37252471917865|3.37252471917865|38|37.2806577037795|37.2806577037795
"18174"|"Male"|"White"|0.223802575623107|3.3|3.2776455563247|3.2776455563247|37|38.0302387678061|38.0302387678061
"18176"|"Female"|"White"|1.25130523156346|3.9|3.76611866081493|3.76611866081493|39|38.6960915469339|38.6960915469339
"18177"|"Male"|"White"|-0.214254925785343|3.1|3.12631465521084|3.12631465521084|40|37.4892479024625|37.4892479024625
"18178"|"Male"|"White"|-0.893668747763194|2.8|2.89160504385036|2.89160504385036|32|36.665371755147|36.665371755147
"18179"|"Female"|"White"|-0.255628331400345|3.2|3.24553491719949|3.24553491719949|33|36.8351194532539|36.8351194532539
"18180"|"Male"|"White"|-0.700067163275182|2.9|2.95848645129902|2.95848645129902|34|36.8982762790618|36.8982762790618
"18184"|"Female"|"White"|-0.922516797273129|2.9|3.01515230268316|3.01515230268316|36|36.04038005471|36.04038005471
"18185"|"Male"|"White"|-0.0398988088221318|3.2|3.18654754292517|3.18654754292517|31|37.7036455514105|37.7036455514105
"18188"|"Male"|"White"|-1.42305944697262|2.6|2.70872226865514|2.70872226865514|24|36.0359884716155|36.0359884716155
"18189"|"Male"|"White"|0.020022278763281|3.2|3.20724782120112|3.20724782120112|37|37.7776104858942|37.7776104858942
"18197"|"Female"|"White"|-0.770071219462115|3|3.06781599771587|3.06781599771587|29|36.2205260218051|36.2205260218051
"18199"|"Male"|"White"|0.352398638793568|3.4|3.32207022216585|3.32207022216585|29|38.1905291865458|38.1905291865458
"18200"|"Male"|"White"|-0.654783967696696|2.9|2.97412993821609|2.97412993821609|32|36.9529655331553|36.9529655331553
"18202"|"Male"|"White"|-1.64856443807461|2.4|2.63081954264448|2.63081954264448|36|35.7711816237977|35.7711816237977
"18203"|"Female"|"White"|-1.1297155870771|2.8|2.94357361844668|2.94357361844668|38|35.796967457185|35.796967457185
"18205"|"Male"|"White"|-1.76858224834951|2.4|2.58935831136726|2.58935831136726|33|35.6310409884628|35.6310409884628
"18209"|"Female"|"White"|-1.11842701196292|2.8|2.94747335818137|2.94747335818137|40|35.8101865832969|35.8101865832969
"18210"|"Female"|"White"|-0.579873167485995|3.1|3.13352162426741|3.13352162426741|28|36.4465474132167|36.4465474132167
"18212"|"Male"|"White"|-0.322530638591325|3.1|3.08890983704201|3.08890983704201|32|37.3567203373847|37.3567203373847
"18214"|"Female"|"White"|-0.715446620913564|3|3.08668655624929|3.08668655624929|36|36.2852951764295|36.2852951764295
"18215"|"Male"|"White"|-1.31237695369543|2.6|2.74695853076984|2.74695853076984|37|36.1666774318399|36.1666774318399
"18220"|"Female"|"White"|-0.492332833925166|3.1|3.16376321930682|3.16376321930682|35|36.5510491894076|36.5510491894076
"18223"|"Female"|"White"|-0.517606405970344|3.1|3.15503223668544|3.15503223668544|35|36.5208479896425|36.5208479896425
"18224"|"Male"|"White"|-0.503648189815829|3|3.02634115109047|3.02634115109047|33|37.1360820942312|37.1360820942312
"18225"|"Female"|"White"|-0.167698892768332|3.3|3.27591093208301|3.27591093208301|31|36.9412054910033|36.9412054910033
"18226"|"Male"|"White"|-0.277503511072015|3.1|3.1044648629465|3.1044648629465|33|37.4117757496659|37.4117757496659
"18231"|"Male"|"White"|-0.034475984416227|3.2|3.18842090635643|3.18842090635643|38|37.7103333718806|37.7103333718806
"18233"|"Male"|"White"|0.229361548869284|3.3|3.27956595359654|3.27956595359654|37|38.0371538973964|38.0371538973964
"18234"|"Female"|"NonWhite"|0.350556962697609|3.3|3.22893594853486|3.45494707542728|25|32.74184918691|37.5727128725165
"18237"|"Male"|"White"|0.579262170506323|3.5|3.40044226824104|3.40044226824104|32|38.474955512976|38.474955512976
"18238"|"Male"|"White"|-1.11998539202767|2.7|2.81342192495959|2.81342192495959|39|36.3949737744487|36.3949737744487
"18239"|"Female"|"White"|1.50238384708161|4|3.85285602523539|3.85285602523539|37|39.0151707201849|39.0151707201849
"18242"|"Male"|"White"|0.330149371703936|3.4|3.31438401287376|3.31438401287376|33|38.1627480132913|38.1627480132913
"18244"|"Male"|"White"|-1.91150586491696|2.3|2.53998406342935|2.53998406342935|30|35.4648700623498|35.4648700623498
"18246"|"Male"|"White"|-0.0185540479180797|3.2|3.19392128242577|3.19392128242577|34|37.7299763146083|37.7299763146083
"18247"|"Male"|"White"|-1.6972650866859|2.4|2.61399546586122|2.61399546586122|34|35.7142492354887|35.7142492354887
"18248"|"Female"|"White"|-1.50414538183798|2.6|2.81422348047881|2.81422348047881|37|35.361257695899|35.361257695899
"18250"|"Male"|"White"|-0.858202886731302|2.8|2.90385704431029|2.90385704431029|37|36.7079272569317|36.7079272569317
"18252"|"Female"|"White"|0.10088766791993|3.4|3.36869657352356|3.36869657352356|30|37.2671483669713|37.2671483669713
"18254"|"Male"|"White"|-0.872939141435653|2.8|2.8987662726735|2.8987662726735|35|36.6902392242374|36.6902392242374
"18255"|"Female"|"White"|-2.35445623569163|2.2|2.52047595343763|2.52047595343763|37|34.3913786668562|34.3913786668562
"18256"|"Male"|"NonWhite"|0.0810097573207729|3|3.00230536693067|3.22831649382308|32|32.9861342580958|37.8530407424029
"18257"|"Male"|"White"|-0.91685264453179|2.8|2.88359595833523|2.88359595833523|30|36.637580056806|36.637580056806
"18258"|"Female"|"White"|0.467707010392436|3.6|3.49541761234581|3.49541761234581|29|37.7169524745169|37.7169524745169
"18259"|"Female"|"White"|-0.503026668213597|3.1|3.16006893813591|3.16006893813591|31|36.5382673146936|36.5382673146936
"18260"|"Male"|"White"|0.125161258527813|3.3|3.24356902674789|3.24356902674789|32|37.9077419686772|37.9077419686772
"18263"|"Male"|"White"|-0.31681394722347|3.1|3.09088471945655|3.09088471945655|32|37.3637057376252|37.3637057376252
"18265"|"Female"|"White"|-0.921809968272455|2.9|3.01539648311441|3.01539648311441|36|36.0412132483533|36.0412132483533
"18268"|"Female"|"White"|-1.20358774433765|2.8|2.91805381775951|2.91805381775951|26|35.7105821907689|35.7105821907689
"18269"|"Male"|"White"|0.986958209535471|3.7|3.54128452928774|3.54128452928774|28|38.9914320198587|38.9914320198587
"18270"|"Male"|"White"|-2.52864636544625|2|2.32678733067468|2.32678733067468|39|34.7562002089826|34.7562002089826
"18271"|"Male"|"White"|-0.138215791084907|3.2|3.15258305773137|3.15258305773137|22|37.5825993926649|37.5825993926649
"18273"|"Male"|"White"|-2.54926612951853|2|2.31966404784587|2.31966404784587|37|34.7327683496785|34.7327683496785
"18277"|"Male"|"White"|0.628144312736802|3.5|3.41732904362631|3.41732904362631|36|38.5365175211817|38.5365175211817
"18278"|"Female"|"White"|0.815178060222021|3.7|3.61545460957248|3.61545460957248|42|38.1480371306485|38.1480371306485
"18279"|"Female"|"NonWhite"|0.79682360994336|3.5|3.38310277286186|3.60911389975428|28|33.2232514856188|38.1251431962377
"18280"|"Female"|"White"|0.739596775591171|3.7|3.58934437547364|3.58934437547364|36|38.0538509924041|38.0538509924041
"18281"|"Male"|"White"|0.508353846072474|3.4|3.37594635024273|3.37594635024273|46|38.3858285620988|38.3858285620988
"18282"|"Male"|"White"|-0.190716934201919|3.1|3.13444606596234|3.13444606596234|36|37.5181201450879|37.5181201450879
"18283"|"Male"|"White"|0.0248425129585693|3.2|3.20891301442806|3.20891301442806|37|37.7835667516142|37.7835667516142
"18285"|"Male"|"White"|-0.579161050734134|2.9|3.00025455457812|3.00025455457812|42|37.0444773390978|37.0444773390978
"18287"|"Male"|"White"|0.0812382860715115|3.2|3.22839544113404|3.22839544113404|37|37.8533236733456|37.8533236733456
"18288"|"Female"|"White"|0.60675807348586|3.6|3.54345405187969|3.54345405187969|41|37.8888762950329|37.8888762950329
"18292"|"Male"|"White"|0.432749222782433|3.4|3.3498280535943|3.3498280535943|36|38.291026096569|38.291026096569
"18295"|"Female"|"White"|-0.13069627333779|3.3|3.28869381954411|3.28869381954411|37|36.9859400915907|36.9859400915907
"18297"|"Male"|"White"|0.191582795819765|3.3|3.26651494380088|3.26651494380088|38|37.9901834653461|37.9901834653461
"18298"|"Male"|"White"|-0.643488550218959|2.9|2.97803204170677|2.97803204170677|37|36.9666198197561|36.9666198197561
"18301"|"Male"|"White"|0.225931512779616|3.3|3.27838101680026|3.27838101680026|41|38.0328869277975|38.0328869277975
"18302"|"Female"|"White"|-0.713827115746098|3|3.08724602886548|3.08724602886548|40|36.287217213264|36.287217213264
"18303"|"Male"|"White"|0.467707667017994|3.4|3.36190476236129|3.36190476236129|35|38.334832198754|38.334832198754
"18304"|"Female"|"White"|-0.243095347019313|3.2|3.24986454930014|3.24986454930014|45|36.8502217431108|36.8502217431108
"18306"|"Male"|"White"|-0.0519841317201042|3.2|3.18237255950742|3.18237255950742|38|37.6887453211769|37.6887453211769
"18309"|"Male"|"White"|0.232226819392711|3.3|3.28055578705185|3.28055578705185|41|38.0407186648279|38.0407186648279
"18310"|"Male"|"White"|-0.195915894715331|3.1|3.13265003832483|3.13265003832483|39|37.5117410676947|37.5117410676947
"18312"|"Male"|"White"|1.68920587771884|4|3.78388229805009|3.78388229805009|43|39.8973601202157|39.8973601202157
"18314"|"Male"|"White"|0.626673643977405|3.5|3.41682098788503|3.41682098788503|37|38.5346639294069|38.5346639294069
"18316"|"Male"|"White"|0.0927463902180508|3.3|3.23237101914608|3.23237101914608|35|37.8675740631066|37.8675740631066
"18317"|"Female"|"White"|0.13342032704517|3.4|3.37993527302128|3.37993527302128|38|37.3068230991851|37.3068230991851
"18321"|"Female"|"White"|-0.497430494327102|3.1|3.1620021867033|3.1620021867033|36|36.5449556201753|36.5449556201753
"18322"|"Female"|"White"|1.11788549957818|3.9|3.72002761522665|3.72002761522665|31|38.5276003771217|38.5276003771217
"18323"|"Female"|"White"|0.186970185068321|3.4|3.39843455278046|3.39843455278046|42|37.3722210549978|37.3722210549978
"18324"|"Male"|"White"|-0.269416750473208|3.1|3.10725850707901|3.10725850707901|36|37.4216721567071|37.4216721567071
"18329"|"Female"|"White"|1.15358781207959|3.9|3.73236129997196|3.73236129997196|36|38.5726155686528|38.5726155686528
"18332"|"Male"|"White"|-0.171679497652589|3.1|3.14102271952642|3.14102271952642|42|37.5414881674092|37.5414881674092
"18334"|"Female"|"White"|0.137524705495011|3.4|3.38135316744685|3.38135316744685|38|37.3118315339645|37.3118315339645
"18336"|"Male"|"White"|0.678405559323261|3.5|3.43469224300671|3.43469224300671|41|38.5999190806937|38.5999190806937
"18338"|"Male"|"NonWhite"|1.11103721586504|3.5|3.35813761035157|3.58414873724399|33|34.1163293200973|39.1499893146141
"18339"|"Female"|"White"|-0.00664166299795081|3.3|3.33154959968644|3.33154959968644|35|37.1363124919873|37.1363124919873
"18340"|"Male"|"White"|0.463612463139628|3.4|3.36049003737389|3.36049003737389|40|38.3296979463428|38.3296979463428
"18342"|"Male"|"White"|-0.619144288569924|2.9|2.98644198569918|2.98644198569918|41|36.9960651522549|36.9960651522549
"18347"|"Male"|"White"|-0.421825021379564|3|3.05460770005183|3.05460770005183|36|37.2355976181916|37.2355976181916
"18350"|"Female"|"White"|0.591749410537682|3.6|3.53826917436667|3.53826917436667|40|37.8702818018361|37.8702818018361
"18351"|"Female"|"NonWhite"|-0.69595972285462|2.8|2.8674073534392|3.09341848033162|24|31.640119075202|36.3084290834762
"18353"|"Male"|"White"|-0.27117086586414|3.1|3.10665253215125|3.10665253215125|36|37.4195252849797|37.4195252849797
"18354"|"Male"|"White"|0.00787144056448336|3.2|3.20305020493385|3.20305020493385|39|37.762600107739|37.762600107739
"18355"|"Male"|"White"|-0.117921497953452|3.1|3.15959390369834|3.15959390369834|45|37.6075535030139|37.6075535030139
"18356"|"Male"|"White"|0.602923727274709|3.5|3.40861636569629|3.40861636569629|37|38.5047425089317|38.5047425089317
"18357"|"Male"|"White"|0.636479586269414|3.5|3.42020853878542|3.42020853878542|43|38.5470247630084|38.5470247630084
"18359"|"Male"|"NonWhite"|1.65591632868225|3.8|3.54637099723716|3.77238212412958|26|34.7297737666383|39.8539438139935
"18360"|"Female"|"White"|-0.982296834100199|2.9|2.99450075165944|2.99450075165944|32|35.9699823909212|35.9699823909212
"18362"|"Female"|"White"|0.517105728708116|3.6|3.51248284358268|3.51248284358268|31|37.7779399093535|37.7779399093535
"18363"|"Female"|"White"|-1.80784814707747|2.5|2.70930663055228|2.70930663055228|35|35.0117485942732|35.0117485942732
"18365"|"Female"|"White"|1.04592377221555|3.8|3.69516778971863|3.69516778971863|40|38.4370271668141|38.4370271668141
"18366"|"Male"|"White"|0.396448434306987|3.4|3.33728761994467|3.33728761994467|33|38.2455908928731|38.2455908928731
"18367"|"Male"|"White"|-1.44164027607942|2.5|2.70230335423606|2.70230335423606|40|36.0140953960272|36.0140953960272
"18374"|"Male"|"White"|-1.7591985724615|2.4|2.59259998654307|2.59259998654307|27|35.6419781685155|35.6419781685155
"18375"|"Male"|"White"|-0.0112866589335424|3.2|3.19643186726963|3.19643186726963|37|37.7389455156772|37.7389455156772
"18376"|"Female"|"White"|0.81351971403078|3.8|3.61488171897554|3.61488171897554|26|38.1459680718989|38.1459680718989
"18380"|"Male"|"White"|-2.76008254776413|1.9|2.24683562134905|2.24683562134905|35|34.4941055995155|34.4941055995155
"18381"|"Male"|"White"|-1.70328267145042|2.4|2.61191663711838|2.61191663711838|35|35.7072208073275|35.7072208073275
"18382"|"Male"|"White"|0.654284189698429|3.5|3.42635929906741|3.42635929906741|34|38.5694784069286|38.5694784069286
"18384"|"Male"|"NonWhite"|0.661029748699335|3.3|3.20267848616081|3.42868961305322|29|33.6178729951519|38.5779887452586
"18385"|"Male"|"White"|-0.567809851546028|2.9|3.00417592836201|3.00417592836201|35|37.0582330500965|37.0582330500965
"18386"|"Female"|"White"|-0.0700608381068281|3.3|3.30964087563476|3.30964087563476|36|37.0593629151413|37.0593629151413
"18387"|"Female"|"White"|0.593672930172924|3.6|3.53893367151322|3.53893367151322|35|37.8726643738044|37.8726643738044
"18388"|"Male"|"White"|-0.232709530693374|3.1|3.11993934607573|3.11993934607573|39|37.4666265990792|37.4666265990792
