u_AnnualSalary|u_AccountBalance|AnnualSalary|AccountBalance|LoanApproval|Gender
51641.06|3541.91|152296.35|49184.57|1.0|1
24641.06|-6484.8|125296.35|31087.53|1.0|1
20141.06|-4248.35|120796.35|31978.92|1.0|1
36141.06|2483.53|136796.35|43493.22|1.0|1
10141.06|-49.91|110796.35|33188.35|1.0|1
-9858.94|-3686.81|90796.35|23573.42|-1.0|1
10141.06|-1466.38|110796.35|31771.88|1.0|1
-5358.94|-3734.47|95296.35|24870.82|-1.0|1
-29858.94|-1834.67|70796.35|19447.54|-1.0|1
29344.71|-1682.62|130000.0|37295.63|1.0|0
-25358.94|63.73|75296.35|22690.99|-1.0|1
-51358.94|2265.93|49296.35|17121.76|-1.0|1
7641.06|-299.73|108296.35|32191.27|1.0|1
29344.71|-829.67|130000.0|38148.58|1.0|0
-10655.29|-1439.99|90000.0|25582.21|-1.0|0
49344.71|1035.64|150000.0|45991.92|1.0|0
-8358.94|-524.1|92296.35|27184.48|1.0|1
-10655.29|-1420.13|90000.0|25602.07|-1.0|0
-19858.94|-1277.07|80796.35|22994.15|-1.0|1
26141.06|-1608.55|126796.35|36412.13|1.0|1
11641.06|-2312.86|112296.35|31373.75|1.0|1
59344.71|1298.23|160000.0|49243.52|1.0|0
39344.71|1092.86|140000.0|43060.13|1.0|0
-655.29|-911.4|100000.0|29099.81|1.0|0
-60655.29|2719.03|40000.0|14796.17|-1.0|0
-655.29|-50.02|100000.0|29961.19|1.0|0
66141.06|-760.24|166796.35|49216.49|1.0|1
-18358.94|2088.75|82296.35|26808.32|-1.0|1
20641.06|-29.66|121296.35|36347.06|1.0|1
-20655.29|-3827.34|80000.0|20205.85|-1.0|0
-10655.29|-1859.55|90000.0|25162.65|-1.0|0
-30655.29|-2458.72|70000.0|18585.46|-1.0|0
-43858.94|-1433.51|56796.35|15664.08|-1.0|1
-655.29|1804.28|100000.0|31815.49|1.0|0
41641.06|-142.58|142296.35|42511.07|1.0|1
-655.29|1462.74|100000.0|31473.95|1.0|0
26141.06|-2402.7|126796.35|35617.98|1.0|1
-40655.29|-1582.82|60000.0|16472.34|-1.0|0
-10655.29|-1612.37|90000.0|25409.83|-1.0|0
49344.71|3823.44|150000.0|48779.72|1.0|0
19344.71|184.65|120000.0|36173.89|1.0|0
19344.71|-216.71|120000.0|35772.53|1.0|0
-51358.94|-1845.87|49296.35|13009.96|-1.0|1
-5858.94|135.03|94796.35|28590.87|1.0|1
10141.06|505.92|110796.35|33744.18|1.0|1
-10655.29|-24.72|90000.0|26997.48|-1.0|0
-2858.94|3800.54|97796.35|33153.08|1.0|1
43141.06|-5321.79|143796.35|37780.21|1.0|1
-10655.29|-968.48|90000.0|26053.72|-1.0|0
59344.71|151.84|160000.0|48097.13|1.0|0
9344.71|1203.49|110000.0|34203.72|1.0|0
-50655.29|-658.84|50000.0|14407.31|-1.0|0
56141.06|-1289.13|156796.35|45698.59|1.0|1
5641.06|768.24|106296.35|32661.44|1.0|1
-10655.29|-1911.67|90000.0|25110.53|-1.0|0
40141.06|-5075.35|140796.35|37129.95|1.0|1
-50655.29|-1011.02|50000.0|14055.13|-1.0|0
-23858.94|4142.65|76796.35|27218.26|-1.0|1
-59858.94|-2416.29|40796.35|9898.88|-1.0|1
9344.71|-3853.71|110000.0|29146.52|1.0|0
-20655.29|5564.37|80000.0|29597.56|1.0|0
5641.06|-2181.83|106296.35|29711.37|1.0|1
29344.71|1733.45|130000.0|40711.7|1.0|0
-655.29|646.32|100000.0|30657.53|1.0|0
-30655.29|278.45|70000.0|21322.63|-1.0|0
-10655.29|-3541.84|90000.0|23480.36|-1.0|0
-655.29|-921.44|100000.0|29089.77|1.0|0
79344.71|-2967.39|180000.0|50955.93|1.0|0
-10655.29|351.02|90000.0|27373.22|1.0|0
-40655.29|-1455.05|60000.0|16600.11|-1.0|0
-10655.29|-4566.07|90000.0|22456.13|-1.0|0
-15858.94|2112.36|84796.35|27579.18|-1.0|1
29344.71|-1169.84|130000.0|37808.41|1.0|0
-48358.94|4785.78|52296.35|20538.31|-1.0|1
-60655.29|498.54|40000.0|12575.68|-1.0|0
-14358.94|2033.27|86296.35|27948.45|1.0|1
-655.29|5269.33|100000.0|35280.54|1.0|0
-22858.94|-2264.44|77796.35|21110.07|-1.0|1
-10655.29|306.25|90000.0|27328.45|1.0|0
23141.06|-5315.1|123796.35|31808.87|1.0|1
-30655.29|1987.04|70000.0|23031.22|-1.0|0
69344.71|-38.65|170000.0|50895.65|1.0|0
-10655.29|-2992.4|90000.0|24029.8|-1.0|0
-17358.94|281.7|83296.35|25300.17|-1.0|1
49344.71|4739.78|150000.0|49696.06|1.0|0
-858.94|-5095.86|99796.35|24854.48|-1.0|1
39141.06|-220.91|139796.35|41685.48|1.0|1
-20655.29|-1080.48|80000.0|22952.71|-1.0|0
9344.71|245.76|110000.0|33245.99|1.0|0
-50655.29|-4634.23|50000.0|10431.92|-1.0|0
-41358.94|-1708.86|59296.35|16135.98|-1.0|1
-40655.29|2964.3|60000.0|21019.46|-1.0|0
29344.71|1201.81|130000.0|40180.06|1.0|0
-42858.94|2062.93|57796.35|19459.42|-1.0|1
-20655.29|2497.34|80000.0|26530.53|-1.0|0
29344.71|-1690.33|130000.0|37287.92|1.0|0
-18358.94|1100.52|82296.35|25820.09|-1.0|1
-655.29|-1481.26|100000.0|28529.95|1.0|0
-10655.29|-1331.02|90000.0|25691.18|-1.0|0
-20655.29|-3648.75|80000.0|20384.44|-1.0|0
57141.06|-657.32|157796.35|46629.3|1.0|1
-655.29|-1919.6|100000.0|28091.61|1.0|0
26141.06|2898.45|126796.35|40919.13|1.0|1
-20655.29|3310.94|80000.0|27344.13|-1.0|0
-18358.94|-3978.32|82296.35|20741.25|-1.0|1
59344.71|-400.66|160000.0|47544.63|1.0|0
-12858.94|591.69|87796.35|26955.22|-1.0|1
-10655.29|1030.37|90000.0|28052.57|1.0|0
19344.71|764.26|120000.0|36753.5|1.0|0
-10655.29|2696.46|90000.0|29718.66|1.0|0
-655.29|773.68|100000.0|30784.89|1.0|0
-10655.29|2164.27|90000.0|29186.47|1.0|0
-655.29|-2662.21|100000.0|27349.0|1.0|0
29344.71|1125.39|130000.0|40103.64|1.0|0
9344.71|2363.54|110000.0|35363.77|1.0|0
31641.06|-192.57|132296.35|39472.07|1.0|1
39344.71|-3585.18|140000.0|38382.09|1.0|0
39344.71|-2328.69|140000.0|39638.58|1.0|0
49344.71|-2223.74|150000.0|42732.54|1.0|0
-17358.94|2954.22|83296.35|27972.69|-1.0|1
-21358.94|357.45|79296.35|24180.32|-1.0|1
-14358.94|-2444.91|86296.35|23470.27|-1.0|1
-10655.29|395.03|90000.0|27417.23|1.0|0
59344.71|-2619.46|160000.0|45325.83|1.0|0
-3858.94|5072.36|96796.35|34126.0|1.0|1
-655.29|519.51|100000.0|30530.72|1.0|0
-20655.29|-1792.66|80000.0|22240.53|-1.0|0
8641.06|-1146.16|109296.35|31643.75|1.0|1
9344.71|-790.56|110000.0|32209.67|1.0|0
-40655.29|-1863.12|60000.0|16192.04|-1.0|0
9344.71|2072.01|110000.0|35072.24|1.0|0
-29858.94|-359.16|70796.35|20923.05|-1.0|1
-20655.29|138.62|80000.0|24171.81|-1.0|0
-20655.29|-1268.71|80000.0|22764.48|-1.0|0
-50655.29|-2360.83|50000.0|12705.32|-1.0|0
19344.71|3271.82|120000.0|39261.06|1.0|0
-655.29|-1598.3|100000.0|28412.91|1.0|0
-10655.29|805.97|90000.0|27828.17|1.0|0
-10655.29|-3863.08|90000.0|23159.12|-1.0|0
18641.06|23.37|119296.35|35802.29|1.0|1
49641.06|-1820.31|150296.35|43224.55|1.0|1
39344.71|3875.78|140000.0|45843.05|1.0|0
-30655.29|-2932.23|70000.0|18111.95|-1.0|0
-20655.29|285.43|80000.0|24318.62|-1.0|0
-20655.29|1422.29|80000.0|25455.48|-1.0|0
-655.29|1693.87|100000.0|31705.08|1.0|0
-28358.94|-448.4|72296.35|21282.16|-1.0|1
29344.71|-1911.8|130000.0|37066.45|1.0|0
19344.71|392.51|120000.0|36381.75|1.0|0
-38358.94|-2458.93|62296.35|16282.61|-1.0|1
-40655.29|764.7|60000.0|18819.86|-1.0|0
-655.29|273.29|100000.0|30284.5|1.0|0
-8358.94|2.72|92296.35|27711.3|1.0|1
-60655.29|-787.8|40000.0|11289.34|-1.0|0
69344.71|1574.15|170000.0|52508.45|1.0|0
7641.06|-60.44|108296.35|32430.56|1.0|1
9344.71|2790.72|110000.0|35790.95|1.0|0
31641.06|1716.93|132296.35|41381.57|1.0|1
9344.71|-430.49|110000.0|32569.74|1.0|0
9344.71|2280.92|110000.0|35281.15|1.0|0
1641.06|-4987.48|102296.35|25710.12|1.0|1
9344.71|3185.41|110000.0|36185.64|1.0|0
-10858.94|3348.87|89796.35|30310.2|1.0|1
17141.06|-752.86|117796.35|34577.71|1.0|1
1641.06|-3963.1|102296.35|26734.5|1.0|1
-50655.29|-1719.89|50000.0|13346.26|-1.0|0
-655.29|2578.12|100000.0|32589.33|1.0|0
-39858.94|-771.26|60796.35|17521.93|-1.0|1
-20655.29|-3747.01|80000.0|20286.18|-1.0|0
-42858.94|-2031.37|57796.35|15365.12|-1.0|1
141.06|-3539.53|100796.35|26709.71|1.0|1
-10655.29|-2507.41|90000.0|24514.79|-1.0|0
-655.29|5076.12|100000.0|35087.33|1.0|0
-35358.94|-581.8|65296.35|19056.45|-1.0|1
34641.06|-4081.69|135296.35|36479.65|1.0|1
39344.71|-5432.42|140000.0|36534.85|1.0|0
9344.71|592.55|110000.0|33592.78|1.0|0
19344.71|2557.15|120000.0|38546.39|1.0|0
9344.71|2257.58|110000.0|35257.81|1.0|0
-60655.29|1960.82|40000.0|14037.96|-1.0|0
-30858.94|946.5|69796.35|21929.8|-1.0|1
49344.71|-413.66|150000.0|44542.62|1.0|0
-60655.29|-851.97|40000.0|11225.17|-1.0|0
-2858.94|2718.36|97796.35|32070.9|1.0|1
-32358.94|928.11|68296.35|21463.06|-1.0|1
9344.71|-996.18|110000.0|32004.05|1.0|0
-655.29|3717.22|100000.0|33728.43|1.0|0
-10655.29|2147.28|90000.0|29169.48|1.0|0
-9858.94|663.77|90796.35|27924.0|1.0|1
-42358.94|-1143.78|58296.35|16402.16|-1.0|1
-40655.29|1315.51|60000.0|19370.67|-1.0|0
-20655.29|-2451.12|80000.0|21582.07|-1.0|0
-11358.94|-1857.59|89296.35|24954.29|-1.0|1
-21858.94|-2548.88|78796.35|21124.54|-1.0|1
69344.71|-3069.31|170000.0|47864.99|1.0|0
-655.29|-1672.27|100000.0|28338.94|1.0|0
9141.06|-2142.3|109796.35|30797.06|1.0|1
-30655.29|-1790.02|70000.0|19254.16|-1.0|0
-30655.29|1948.54|70000.0|22992.72|-1.0|0
29344.71|-1825.26|130000.0|37152.99|1.0|0
-40655.29|422.3|60000.0|18477.46|-1.0|0
39344.71|2483.08|140000.0|44450.35|1.0|0
-48858.94|1456.4|51796.35|17059.48|-1.0|1
59344.71|-322.52|160000.0|47622.77|1.0|0
59344.71|1190.48|160000.0|49135.77|1.0|0
49344.71|-2958.94|150000.0|41997.34|1.0|0
49344.71|-1085.37|150000.0|43870.91|1.0|0
-20655.29|-2819.7|80000.0|21213.49|-1.0|0
19344.71|-18.16|120000.0|35971.08|1.0|0
-10655.29|1119.93|90000.0|28142.13|1.0|0
29344.71|-165.33|130000.0|38812.92|1.0|0
29344.71|715.45|130000.0|39693.7|1.0|0
-40655.29|-201.84|60000.0|17853.32|-1.0|0
44641.06|-4817.12|145296.35|38733.23|1.0|1
-20655.29|642.91|80000.0|24676.1|-1.0|0
59344.71|-1990.17|160000.0|45955.12|1.0|0
-655.29|2305.98|100000.0|32317.19|1.0|0
19344.71|827.7|120000.0|36816.94|1.0|0
-28858.94|-204.46|71796.35|21376.65|-1.0|1
-655.29|192.97|100000.0|30204.18|1.0|0
-60655.29|629.33|40000.0|12706.47|-1.0|0
13141.06|-634.29|113796.35|33500.67|1.0|1
-40655.29|1564.75|60000.0|19619.91|-1.0|0
-655.29|5146.78|100000.0|35157.99|1.0|0
-655.29|1144.13|100000.0|31155.34|1.0|0
-50655.29|-409.06|50000.0|14657.09|-1.0|0
-25858.94|944.75|74796.35|23422.56|-1.0|1
26141.06|1328.42|126796.35|39349.1|1.0|1
39344.71|-4816.88|140000.0|37150.39|1.0|0
-50655.29|937.54|50000.0|16003.69|-1.0|0
49344.71|205.9|150000.0|45162.18|1.0|0
39344.71|1816.28|140000.0|43783.55|1.0|0
-40655.29|-884.57|60000.0|17170.59|-1.0|0
13141.06|3073.95|113796.35|37208.91|1.0|1
-32858.94|2606.54|67796.35|22992.04|-1.0|1
59344.71|-2255.85|160000.0|45689.44|1.0|0
-30655.29|-573.72|70000.0|20470.46|-1.0|0
-28358.94|-663.9|72296.35|21066.66|-1.0|1
59344.71|2478.89|160000.0|50424.18|1.0|0
11641.06|3477.48|112296.35|37164.09|1.0|1
-50655.29|659.42|50000.0|15725.57|-1.0|0
39344.71|2568.16|140000.0|44535.43|1.0|0
-38858.94|-4332.08|61796.35|14260.01|-1.0|1
-20655.29|-1889.21|80000.0|22143.98|-1.0|0
19344.71|3359.58|120000.0|39348.82|1.0|0
49344.71|-2012.56|150000.0|42943.72|1.0|0
-20655.29|-1277.21|80000.0|22755.98|-1.0|0
-10655.29|-1583.25|90000.0|25438.95|-1.0|0
34641.06|-114.26|135296.35|40447.08|1.0|1
-30655.29|988.09|70000.0|22032.27|-1.0|0
-70655.29|1962.97|30000.0|11051.09|-1.0|0
89344.71|-2271.95|190000.0|54640.38|1.0|0
19344.71|-4104.25|120000.0|31884.99|1.0|0
49344.71|3973.78|150000.0|48930.06|1.0|0
-50655.29|2528.15|50000.0|17594.3|-1.0|0
-20655.29|-2765.77|80000.0|21267.42|-1.0|0
38641.06|5219.85|139296.35|46976.79|1.0|1
-30655.29|-180.55|70000.0|20863.63|-1.0|0
-70655.29|-5616.51|30000.0|3471.61|-1.0|0
-46858.94|-2071.31|53796.35|14129.57|-1.0|1
9344.71|-1220.08|110000.0|31780.15|1.0|0
-40655.29|-1502.07|60000.0|16553.09|-1.0|0
-20655.29|4948.09|80000.0|28981.28|-1.0|0
14141.06|-3821.01|114796.35|30612.85|1.0|1
59344.71|938.72|160000.0|48884.01|1.0|0
-50655.29|-3960.67|50000.0|11105.48|-1.0|0
-16858.94|1069.88|83796.35|26237.8|-1.0|1
9344.71|-3756.47|110000.0|29243.76|1.0|0
10641.06|4728.31|111296.35|38116.02|1.0|1
4641.06|-3884.43|105296.35|27709.87|1.0|1
-69858.94|7172.89|30796.35|16499.04|-1.0|1
28641.06|1068.93|129296.35|39836.86|1.0|1
9344.71|1024.34|110000.0|34024.57|1.0|0
9344.71|747.53|110000.0|33747.76|1.0|0
-35858.94|75.71|64796.35|19564.51|-1.0|1
18641.06|793.29|119296.35|36572.21|1.0|1
18641.06|-4597.58|119296.35|31181.34|1.0|1
5641.06|2160.65|106296.35|34053.85|1.0|1
-13858.94|1016.38|86796.35|27081.01|-1.0|1
-50655.29|2495.93|50000.0|17562.08|-1.0|0
9344.71|612.78|110000.0|33613.01|1.0|0
24641.06|-1812.75|125296.35|35759.58|1.0|1
26141.06|-834.87|126796.35|37185.81|1.0|1
59344.71|1651.27|160000.0|49596.56|1.0|0
44641.06|-1897.97|145296.35|41652.38|1.0|1
99344.71|3174.65|200000.0|63075.99|1.0|0
39344.71|-3917.98|140000.0|38049.29|1.0|0
19344.71|255.05|120000.0|36244.29|1.0|0
9344.71|628.68|110000.0|33628.91|1.0|0
-5358.94|-4504.27|95296.35|24101.02|-1.0|1
49344.71|-572.38|150000.0|44383.9|1.0|0
9344.71|-822.74|110000.0|32177.49|1.0|0
-19858.94|750.42|80796.35|25021.64|-1.0|1
-40655.29|-5582.21|60000.0|12472.95|-1.0|0
70141.06|873.03|170796.35|52045.36|1.0|1
-50655.29|2116.45|50000.0|17182.6|-1.0|0
29344.71|-1774.41|130000.0|37203.84|1.0|0
9344.71|597.64|110000.0|33597.87|1.0|0
-51358.94|-7474.74|49296.35|7381.09|-1.0|1
-40655.29|1550.37|60000.0|19605.53|-1.0|0
-60655.29|2248.96|40000.0|14326.1|-1.0|0
9344.71|-6038.86|110000.0|26961.37|1.0|0
39344.71|3924.06|140000.0|45891.33|1.0|0
-655.29|1885.92|100000.0|31897.13|1.0|0
54641.06|-702.65|155296.35|45836.71|1.0|1
-655.29|-3056.93|100000.0|26954.28|1.0|0
9344.71|1270.54|110000.0|34270.77|1.0|0
-20655.29|789.06|80000.0|24822.25|-1.0|0
-30655.29|-1482.47|70000.0|19561.71|-1.0|0
29344.71|-1242.07|130000.0|37736.18|1.0|0
-30655.29|-946.74|70000.0|20097.44|-1.0|0
10141.06|-764.73|110796.35|32473.53|1.0|1
19344.71|1433.7|120000.0|37422.94|1.0|0
-30655.29|755.92|70000.0|21800.1|-1.0|0
9344.71|288.81|110000.0|33289.04|1.0|0
39344.71|-916.42|140000.0|41050.85|1.0|0
49344.71|-4651.18|150000.0|40305.1|1.0|0
-10655.29|2189.85|90000.0|29212.05|1.0|0
-10655.29|-157.25|90000.0|26864.95|-1.0|0
7141.06|2105.34|107796.35|34446.89|1.0|1
29344.71|823.58|130000.0|39801.83|1.0|0
-22858.94|-942.34|77796.35|22432.17|-1.0|1
99344.71|-3129.91|200000.0|56771.43|1.0|0
8641.06|3692.67|109296.35|36482.58|1.0|1
-21358.94|-3297.72|79296.35|20525.15|-1.0|1
-20655.29|-728.43|80000.0|23304.76|-1.0|0
-20655.29|-381.88|80000.0|23651.31|-1.0|0
9344.71|-234.55|110000.0|32765.68|1.0|0
40141.06|-3397.58|140796.35|38807.72|1.0|1
13141.06|-4570.8|113796.35|29564.16|1.0|1
-20655.29|-402.16|80000.0|23631.03|-1.0|0
-6858.94|-1812.59|93796.35|26344.35|1.0|1
-20655.29|-5423.63|80000.0|18609.56|-1.0|0
29344.71|-171.48|130000.0|38806.77|1.0|0
29344.71|-2045.3|130000.0|36932.95|1.0|0
-40655.29|357.41|60000.0|18412.57|-1.0|0
-44358.94|-118.42|56296.35|16829.72|-1.0|1
-20655.29|2313.86|80000.0|26347.05|-1.0|0
27141.06|2364.61|127796.35|40684.19|1.0|1
-40655.29|-1210.04|60000.0|16845.12|-1.0|0
-10655.29|-381.32|90000.0|26640.88|-1.0|0
39344.71|2860.66|140000.0|44827.93|1.0|0
9344.71|-856.11|110000.0|32144.12|1.0|0
41641.06|3681.23|142296.35|46334.88|1.0|1
-60655.29|2899.21|40000.0|14976.35|-1.0|0
19344.71|-2313.84|120000.0|33675.4|1.0|0
29344.71|-2700.51|130000.0|36277.74|1.0|0
-20655.29|4290.15|80000.0|28323.34|-1.0|0
-10655.29|-129.51|90000.0|26892.69|-1.0|0
-64358.94|-3681.76|36296.35|7288.35|-1.0|1
-13358.94|-499.19|87296.35|25714.89|-1.0|1
9344.71|4614.09|110000.0|37614.32|1.0|0
-30655.29|-191.56|70000.0|20852.62|-1.0|0
-2858.94|-1207.44|97796.35|28145.1|1.0|1
9641.06|-353.6|110296.35|32735.21|1.0|1
29344.71|-356.31|130000.0|38621.94|1.0|0
9344.71|-314.34|110000.0|32685.89|1.0|0
-80655.29|-513.51|20000.0|5585.6|-1.0|0
-655.29|1857.88|100000.0|31869.09|1.0|0
-30655.29|3518.01|70000.0|24562.19|-1.0|0
49344.71|957.92|150000.0|45914.2|1.0|0
5641.06|941.12|106296.35|32834.32|1.0|1
-655.29|2077.02|100000.0|32088.23|1.0|0
-21358.94|2297.44|79296.35|26120.31|-1.0|1
-42858.94|3254.86|57796.35|20651.35|-1.0|1
-30655.29|1531.19|70000.0|22575.37|-1.0|0
-10655.29|-6120.09|90000.0|20902.11|-1.0|0
-42858.94|894.31|57796.35|18290.8|-1.0|1
-20655.29|1098.77|80000.0|25131.96|-1.0|0
30141.06|-1304.22|130796.35|37912.06|1.0|1
-68358.94|451.0|32296.35|10225.51|-1.0|1
-655.29|1729.27|100000.0|31740.48|1.0|0
-30655.29|-4902.69|70000.0|16141.49|-1.0|0
21641.06|-3876.81|122296.35|32798.81|1.0|1
-40655.29|648.06|60000.0|18703.22|-1.0|0
19344.71|1458.5|120000.0|37447.74|1.0|0
-30655.29|2882.93|70000.0|23927.11|-1.0|0
9344.71|1049.28|110000.0|34049.51|1.0|0
-20655.29|-569.69|80000.0|23463.5|-1.0|0
-62858.94|-1512.95|37796.35|9905.51|-1.0|1
59344.71|-3492.83|160000.0|44452.46|1.0|0
4641.06|102.47|105296.35|31696.77|1.0|1
-10655.29|1824.75|90000.0|28846.95|1.0|0
29344.71|-2546.26|130000.0|36431.99|1.0|0
19344.71|2400.6|120000.0|38389.84|1.0|0
-40655.29|-1049.72|60000.0|17005.44|-1.0|0
-30655.29|550.9|70000.0|21595.08|-1.0|0
-20655.29|-407.54|80000.0|23625.65|-1.0|0
-10655.29|1948.77|90000.0|28970.97|1.0|0
79344.71|1546.87|180000.0|55470.19|1.0|0
1641.06|713.64|102296.35|31411.24|1.0|1
-10655.29|-5160.97|90000.0|21861.23|-1.0|0
-20655.29|-5422.49|80000.0|18610.7|-1.0|0
-34358.94|221.76|66296.35|20158.91|-1.0|1
-20655.29|-2777.77|80000.0|21255.42|-1.0|0
29344.71|-2541.93|130000.0|36436.32|1.0|0
39344.71|-1504.2|140000.0|40463.07|1.0|0
89344.71|2692.6|190000.0|59604.93|1.0|0
-25358.94|3574.2|75296.35|26201.46|-1.0|1
-30655.29|3431.57|70000.0|24475.75|-1.0|0
-655.29|778.92|100000.0|30790.13|1.0|0
29344.71|1310.21|130000.0|40288.46|1.0|0
-30655.29|-3917.36|70000.0|17126.82|-1.0|0
-655.29|-3185.81|100000.0|26825.4|1.0|0
-10655.29|793.63|90000.0|27815.83|1.0|0
9344.71|1029.28|110000.0|34029.51|1.0|0
29344.71|-4975.54|130000.0|34002.71|1.0|0
-41358.94|495.1|59296.35|18339.94|-1.0|1
-28358.94|-542.83|72296.35|21187.73|-1.0|1
-50655.29|2674.53|50000.0|17740.68|-1.0|0
-26858.94|1533.19|73796.35|23712.1|-1.0|1
29344.71|3028.66|130000.0|42006.91|1.0|0
19344.71|-3625.77|120000.0|32363.47|1.0|0
-655.29|2030.03|100000.0|32041.24|1.0|0
44641.06|-3104.71|145296.35|40445.64|1.0|1
13141.06|-2442.95|113796.35|31692.01|1.0|1
9344.71|-448.77|110000.0|32551.46|1.0|0
19344.71|-2543.22|120000.0|33446.02|1.0|0
34641.06|-1292.5|135296.35|39268.84|1.0|1
-15858.94|-352.87|84796.35|25113.95|-1.0|1
-358.94|937.1|100296.35|31036.89|1.0|1
-20655.29|-1385.22|80000.0|22647.97|-1.0|0
29344.71|-1464.23|130000.0|37514.02|1.0|0
-40655.29|815.94|60000.0|18871.1|-1.0|0
39344.71|-2361.15|140000.0|39606.12|1.0|0
-34358.94|-362.81|66296.35|19574.34|-1.0|1
39344.71|-695.78|140000.0|41271.49|1.0|0
9344.71|-1924.16|110000.0|31076.07|1.0|0
29344.71|-2369.43|130000.0|36608.82|1.0|0
49344.71|-1801.34|150000.0|43154.94|1.0|0
-655.29|-581.87|100000.0|29429.34|1.0|0
13141.06|1028.51|113796.35|35163.47|1.0|1
-655.29|-1334.25|100000.0|28676.96|1.0|0
-30655.29|-163.26|70000.0|20880.92|-1.0|0
-40655.29|-2903.25|60000.0|15151.91|-1.0|0
-8358.94|108.12|92296.35|27816.7|1.0|1
-40655.29|-2634.58|60000.0|15420.58|-1.0|0
29344.71|-435.99|130000.0|38542.26|1.0|0
-15858.94|3028.84|84796.35|28495.66|1.0|1
29344.71|1413.51|130000.0|40391.76|1.0|0
-20655.29|-5290.33|80000.0|18742.86|-1.0|0
11641.06|-2010.98|112296.35|31675.63|1.0|1
-20655.29|-581.4|80000.0|23451.79|-1.0|0
-20655.29|-996.76|80000.0|23036.43|-1.0|0
-20655.29|1071.33|80000.0|25104.52|-1.0|0
-20655.29|-2548.44|80000.0|21484.75|-1.0|0
5641.06|795.19|106296.35|32688.39|1.0|1
39344.71|720.24|140000.0|42687.51|1.0|0
59344.71|2490.26|160000.0|50435.55|1.0|0
141.06|-589.91|100796.35|29659.33|1.0|1
-10655.29|6205.22|90000.0|33227.42|1.0|0
43141.06|-1464.59|143796.35|41637.41|1.0|1
-10655.29|-4713.25|90000.0|22308.95|-1.0|0
-23858.94|-842.65|76796.35|22232.96|-1.0|1
-20655.29|2756.55|80000.0|26789.74|-1.0|0
-20655.29|2708.25|80000.0|26741.44|-1.0|0
-655.29|-3751.94|100000.0|26259.27|1.0|0
-70655.29|3584.37|30000.0|12672.49|-1.0|0
56141.06|-635.24|156796.35|46352.48|1.0|1
-60655.29|5345.84|40000.0|17422.98|-1.0|0
-42358.94|561.62|58296.35|18107.56|-1.0|1
29344.71|-1457.82|130000.0|37520.43|1.0|0
69344.71|-606.67|170000.0|50327.63|1.0|0
1641.06|1506.41|102296.35|32204.01|1.0|1
-655.29|4943.01|100000.0|34954.22|1.0|0
39344.71|1448.57|140000.0|43415.84|1.0|0
1641.06|243.68|102296.35|30941.28|1.0|1
29344.71|3205.96|130000.0|42184.21|1.0|0
-655.29|-768.26|100000.0|29242.95|1.0|0
141.06|-546.66|100796.35|29702.58|1.0|1
39344.71|-1938.64|140000.0|40028.63|1.0|0
29344.71|-2726.13|130000.0|36252.12|1.0|0
5641.06|1758.15|106296.35|33651.35|1.0|1
39344.71|2494.16|140000.0|44461.43|1.0|0
49344.71|-1726.61|150000.0|43229.67|1.0|0
-655.29|1589.99|100000.0|31601.2|1.0|0
79344.71|1808.13|180000.0|55731.45|1.0|0
9344.71|369.57|110000.0|33369.8|1.0|0
-37358.94|2329.8|63296.35|21370.25|-1.0|1
-60655.29|-1206.82|40000.0|10870.32|-1.0|0
36141.06|-669.51|136796.35|40340.18|1.0|1
19344.71|2011.77|120000.0|38001.01|1.0|0
29344.71|4647.44|130000.0|43625.69|1.0|0
18641.06|2760.45|119296.35|38539.37|1.0|1
19344.71|2419.42|120000.0|38408.66|1.0|0
-655.29|3727.79|100000.0|33739.0|1.0|0
29344.71|-1151.98|130000.0|37826.27|1.0|0
-50655.29|-1798.43|50000.0|13267.72|-1.0|0
9344.71|-825.99|110000.0|32174.24|1.0|0
29344.71|4081.05|130000.0|43059.3|1.0|0
-20655.29|-4273.68|80000.0|19759.51|-1.0|0
-10655.29|-413.11|90000.0|26609.09|-1.0|0
7141.06|-9598.44|107796.35|22743.11|-1.0|1
-655.29|-1715.15|100000.0|28296.06|1.0|0
-10655.29|2775.51|90000.0|29797.71|1.0|0
39344.71|424.71|140000.0|42391.98|1.0|0
-14358.94|-1682.74|86296.35|24232.44|-1.0|1
2641.06|-1243.04|103296.35|29753.46|1.0|1
-20655.29|153.25|80000.0|24186.44|-1.0|0
39344.71|-3422.94|140000.0|38544.33|1.0|0
-10655.29|1650.52|90000.0|28672.72|1.0|0
-7358.94|587.64|93296.35|28595.12|1.0|1
-9858.94|842.9|90796.35|28103.13|1.0|1
9344.71|2404.54|110000.0|35404.77|1.0|0
49344.71|-1673.83|150000.0|43282.45|1.0|0
-60655.29|243.96|40000.0|12321.1|-1.0|0
-8358.94|-3436.78|92296.35|24271.8|-1.0|1
31641.06|-871.39|132296.35|38793.25|1.0|1
-655.29|757.99|100000.0|30769.2|1.0|0
-40655.29|-4028.27|60000.0|14026.89|-1.0|0
-20655.29|893.22|80000.0|24926.41|-1.0|0
9344.71|2498.63|110000.0|35498.86|1.0|0
-20655.29|3023.64|80000.0|27056.83|-1.0|0
19344.71|1495.22|120000.0|37484.46|1.0|0
14641.06|-571.94|115296.35|34011.37|1.0|1
29344.71|6076.32|130000.0|45054.57|1.0|0
