LSAT|UGPA|female|male|white|nonwhite|U|org_female|org_male|scf_UGPA|scf_LSAT
32|3.5|0|1|1|0|0.30940668034944896|1|0|3.308429245138389|38.1368815699993
34|2.6|0|1|1|0|-1.6035596038153797|1|0|2.6383860325963484|35.824626540393474
32|3.1|0|1|1|0|-0.23070038948153399|0|1|3.119249185258652|37.46932171176344
39|3.7|0|1|1|0|1.05944574155196|0|1|3.5711409229448567|39.083683866742255
33|2.9|0|1|1|0|-0.6941736156976519|0|1|2.9569112015776424|36.905803110789954
36|3.3|0|1|1|0|-0.0460556070763662|1|0|3.183923604356372|37.69621345038984
23|2.1|0|1|0|1|-1.96437351188217|0|1|2.2862749666516677|30.855881890565165
37|3.1|0|1|1|0|-0.22605970048326499|0|1|3.120874651525647|37.475007431498305
26|3.8|0|1|1|0|1.2019369413291001|0|1|3.621050459797634|39.26619518257557
29|3.6|0|1|1|0|0.519337303344003|1|0|3.3819603837719345|38.399549168074394
32|3.6|0|1|1|0|0.76391068923354|0|1|3.4676256349267685|38.7078446173414
35|3.1|0|1|1|0|-0.493463069342077|1|0|3.0272128793355813|37.14879112360058
33|3.9|0|1|1|0|1.14929778966846|1|0|3.6026128602559453|39.19867272659611
29|3.3|0|1|1|0|0.16724036005012|0|1|3.258633501869327|37.96002258120111
35|2.9|0|1|1|0|-0.675834156125564|0|1|2.96333485394919|36.927939440342875
34|2.8|0|1|1|0|-0.8940570530773739|0|1|2.8868992303136918|36.665396001607064
37|3.5|0|1|1|0|0.349793550957186|1|0|3.3225753117735057|38.18727412248122
33|3.1|0|1|1|0|-0.260354865010692|0|1|3.1088622901971528|37.4330097462219
34|2.9|0|1|1|0|-0.9239328783898451|1|0|2.876434804392849|36.6295980316848
31|3.3|0|1|0|1|0.35523497189168396|1|0|3.09875030046873|33.287076834497505
33|3.1|0|1|1|0|-0.534930079719518|1|0|3.0126884786298236|37.09845876998862
36|3.5|0|1|1|0|0.588826993224198|0|1|3.406300120144342|38.48689338626794
25|3.0|0|1|0|1|0.0179824556225923|0|1|2.980622886875821|32.922043250485736
32|3.3|0|1|1|0|0.21560975441510896|0|1|3.2755755591639644|38.02010325238248
28|3.7|0|1|1|0|0.75310737508422|1|0|3.463841622956128|38.694174460468545
37|3.8|0|1|1|0|0.99099998179885|1|0|3.547166837709017|38.99631627175124
35|3.1|0|1|1|0|-0.223583928046971|0|1|3.121741825469312|37.47804107282909
37|3.5|0|1|1|0|0.668969281934997|0|1|3.4343710783377843|38.58787398074935
44|2.0|0|1|1|0|-2.48715039575673|0|1|2.3288959920735355|34.8044653280823
37|3.6|0|1|1|0|0.574660902224415|1|0|3.4013382485205557|38.469071383171965
36|3.1|0|1|1|0|-0.537055444891989|1|0|3.0119440397341797|37.09588085529849
35|2.3|0|1|1|0|-2.16790093031931|1|0|2.4407175851641885|35.169662949689545
34|3.0|0|1|1|0|-0.431412376204789|0|1|3.0489470029917753|37.2242353745699
35|3.5|0|1|1|0|0.33812651219407497|1|0|3.3184887681692623|38.17270978707575
37|3.6|0|1|1|0|0.5796140898726589|1|0|3.4030731718130496|38.47530192556318
31|2.8|0|1|1|0|-1.14981229904801|1|0|2.79731737617795|36.36007225813306
29|3.1|0|1|1|0|-0.28921348752356396|0|1|3.0987541537923833|37.397706091006114
35|2.9|0|1|1|0|-0.7261880889939019|0|1|2.9456976842706055|36.86719238657732
34|2.7|0|1|1|0|-1.04722954211879|0|1|2.8332484224139702|36.48223023533541
34|3.4|0|1|1|0|0.0942870309549655|1|0|3.2330805773890634|37.86958521064362
34|2.9|0|1|1|0|-0.726040975144498|0|1|2.945749212955183|36.867369719296285
42|4.0|0|1|1|0|1.46402976035834|1|0|3.7128521375899957|39.60412794043362
47|3.2|0|1|1|0|0.0678774224387106|0|1|3.2238302424099845|37.836899402661665
30|3.3|0|1|1|0|-0.156471464078779|1|0|3.145248905197323|37.56036969462066
35|3.6|0|1|1|0|0.583135594862859|1|0|3.4043066282185013|38.479732188993644
38|3.1|0|1|1|0|-0.259201633344742|0|1|3.1092662257273576|37.43442122287124
30|3.1|0|1|1|0|-0.251387474856369|0|1|3.112003244095221|37.44398662037587
34|3.3|0|1|1|0|0.19704512573884497|0|1|3.26907303816249|37.99703248907767
31|3.3|0|1|1|0|0.166068936126048|0|1|3.2582231942461184|37.95856870831128
36|3.0|0|1|0|1|0.12322944297700301|0|1|3.0174871171035424|33.03552815826978
32|3.0|0|1|1|0|-0.502083676249113|0|1|3.0241933911230254|37.138321874626406
27|2.8|0|1|0|1|-0.383680803624897|0|1|2.839934709141527|32.49251229388135
41|3.7|0|1|1|0|1.07227072106985|0|1|3.57563305150357|39.10007607391412
38|3.0|0|1|1|0|-0.385194380433471|0|1|3.065135502820662|37.28052900784748
30|2.8|0|1|1|0|-0.8971388133166041|0|1|2.8858198006613915|36.661701740808304
33|2.9|0|1|1|0|-0.644846691296161|0|1|2.9741886471679724|36.96537250204804
32|2.6|0|1|0|1|-0.821491656248363|0|1|2.6865853309502272|32.03070653993555
30|3.7|0|1|1|0|0.763664289893802|1|0|3.4675393301097244|38.70753277794358
33|3.3|0|1|1|0|0.21135991505574103|0|1|3.274086993452843|38.01482062671413
33|2.8|0|1|1|0|-1.18511735478532|1|0|2.7849512863200045|36.318124842740275
39|2.0|0|1|1|0|-2.53998776013074|0|1|2.3103889657550485|34.74439012695011
33|2.8|0|1|1|0|-0.9214496712649309|0|1|2.87730458244025|36.63257214103771
41|3.8|0|1|1|0|1.31479243037572|0|1|3.6605796742222436|39.411351925265535
36|3.2|0|1|1|0|-0.0358351811130659|0|1|3.1875034515824763|37.708812375477265
33|2.5|0|1|0|1|-1.30598209787101|1|0|2.5168857734420937|31.52730948294495
33|3.0|0|1|1|0|-0.46249161964457197|0|1|3.038061063030288|37.18642858598555
35|2.8|0|1|0|1|-0.646058883765376|1|0|2.748033114652791|32.214960821747226
33|3.7|0|1|1|0|0.7479021911451941|1|0|3.462018434436159|38.68758971617145
34|2.9|0|1|1|0|-0.9620652590841531|1|0|2.8630784044009663|36.58395761811877
30|2.6|0|1|0|1|-0.8362318614882429|0|1|2.6814223677792532|32.01527321130294
29|3.0|0|1|0|1|0.0287424117896932|0|1|2.9843917121064045|32.93362749946606
36|2.6|0|1|1|0|-1.2653800534452802|0|1|2.75683815285676|36.22294134691836
33|2.6|0|1|1|0|-1.61183523641258|1|0|2.635487376463647|35.81493443065529
37|3.3|0|1|1|0|-0.0882280264877099|1|0|3.1691521242644565|37.64427116361066
31|3.2|0|1|1|0|-0.33598055724858905|1|0|3.08237333312705|37.340565157539885
25|2.8|0|1|1|0|-1.2442047680730501|1|0|2.764255092901523|36.24802885573429
42|2.7|0|1|1|0|-1.03323231843663|0|1|2.838151145896501|36.498930250607
32|3.6|0|1|1|0|0.520936355316532|1|0|3.382520474103669|38.40155684700723
26|3.1|0|1|1|0|-0.578253391670974|1|0|2.9975138823192626|37.04594609171364
31|3.2|0|1|1|0|-0.0134577004572531|0|1|3.1953414773497544|37.73641225174152
34|3.9|0|1|1|0|1.1777498704982698|1|0|3.612578599746767|39.235154977046534
20|3.2|0|1|1|0|-0.412612445070845|1|0|3.055531941972055|37.24712347398397
23|3.3|0|1|1|0|0.0301420562669826|0|1|3.2106129023107606|37.790245237207365
33|2.3|0|1|1|0|-1.9140213477067398|0|1|2.529642461959299|35.462815675535396
42|2.5|0|1|1|0|-1.51686155996358|0|1|2.6687532357741777|35.92632183570169
35|3.5|0|1|1|0|0.618795124134749|0|1|3.4167968773927075|38.524622751974064
36|3.0|0|1|1|0|-0.456569357804521|0|1|3.0401354181204274|37.193629843257845
38|3.3|0|1|1|0|0.217641062113305|0|1|3.276287053112931|38.02262846314812
31|2.6|0|1|0|1|-0.7777447539395129|0|1|2.7019082957115126|32.076554356898065
25|2.7|0|1|1|0|-1.10522945440998|0|1|2.8129331414388474|36.41311223016089
35|3.2|0|1|0|1|0.244350531686843|1|0|3.0599114734853186|33.16661389771466
38|3.7|0|1|1|0|0.7674776836871641|1|0|3.468875024653399|38.71235923475281
46|3.6|0|1|0|1|1.43152431245841|0|1|3.4757357044184554|34.47931437171339
47|3.6|0|1|0|1|1.16048976635136|1|0|3.3808020615797227|34.1751176047879
40|3.7|0|1|0|1|1.31321928334828|1|0|3.4342977123215697|34.34620263314537
44|3.9|0|1|0|1|2.0479505883563403|0|1|3.691647634292483|35.18128323007931
47|3.7|0|1|1|0|0.877259346411785|1|0|3.507327588391252|38.85156374685136
44|4.0|0|1|0|1|2.02886503085005|1|0|3.6849626506780155|35.159336226561905
42|2.9|0|1|0|1|-0.36019442183105|1|0|2.848161143051212|32.51747320146856
42|3.8|0|1|1|0|1.32390514061108|0|1|3.6637715285124153|39.42309624314743
44|3.7|0|1|1|0|1.1521198903381298|0|1|3.6036013405101324|39.202289806511985
44|3.6|0|1|1|0|0.9048471451164549|0|1|3.516990600972318|38.88662404778374
42|3.7|0|1|0|1|1.6414080064309902|0|1|3.5492504055052945|34.71673722332398
42|3.5|0|1|0|1|1.21278316969382|0|1|3.3991185579343024|34.23359963712079
43|3.6|0|1|1|0|0.923629533153798|0|1|3.5235693952375016|38.910511983001406
43|3.7|0|1|0|1|1.6716928866656797|0|1|3.559858108637272|34.751130535530244
43|3.9|0|1|1|0|1.26199454295177|1|0|3.6420864752579862|39.343375663201144
42|4.0|0|1|1|0|1.71712558962419|0|1|3.8015024938069746|39.93322032007271
41|3.9|0|1|1|0|1.27105057172843|1|0|3.6452584760740043|39.35502678963926
39|3.6|0|1|0|1|1.34097955783489|0|1|3.4440211369590186|34.3773910834475
45|3.9|0|1|1|0|1.5788805297947202|0|1|3.753080226894599|39.75312724618129
44|3.9|0|1|1|0|1.5569935685245202|0|1|3.7454140124068354|39.72468947290737
45|3.5|0|1|1|0|0.724626930188577|0|1|3.4538659485543|38.65815938182193
45|3.7|0|1|0|1|1.6984561097988|0|1|3.5692323020846617|34.78155280332544
47|3.6|0|1|1|0|0.9620398606639259|0|1|3.537023149991425|38.959408947030575
47|3.9|0|1|1|0|1.5379355269316102|0|1|3.7387386666261078|39.69994389030147
39|3.1|0|1|0|1|0.30491121249557895|0|1|3.0811236994710653|33.2323518436129
39|3.1|0|1|0|1|0.0370721415470223|1|0|2.987309316526518|32.94259814767194
47|3.6|0|1|0|1|1.16872432672683|1|0|3.383686331591967|34.184320047129354
45|3.6|0|1|1|0|0.6309926493847571|1|0|3.4210692313130204|38.53998981694952
41|3.9|0|1|1|0|1.5231062126880601|0|1|3.7335444917795386|39.680699689337345
44|3.5|0|1|1|0|0.676859782300299|0|1|3.4371348365164285|38.597830456081546
48|3.6|0|1|1|0|0.908800060201427|0|1|3.5183751648009465|38.89165025044335
45|3.6|0|1|0|1|1.44201108873076|0|1|3.479408844567814|34.49113850411942
40|3.4|0|1|1|0|0.448084081262355|0|1|3.3570029455657497|38.31019412899508
43|3.8|0|1|1|0|1.03137190265497|1|0|3.561307667984412|39.047825360481255
41|3.8|0|1|1|0|1.02683874543237|1|0|3.559719866226727|39.04203827824791
48|3.4|0|1|1|0|0.314963003474278|1|0|3.3103754250722957|38.14381050241837
43|3.6|0|1|0|1|1.4459645228849|0|1|3.480793590207683|34.49559716367524
40|3.5|0|1|0|1|1.1712176959954899|0|1|3.384559669072432|34.18710697324129
48|3.3|0|1|1|0|0.071137322155283|1|0|3.2249720679072436|37.840932485378126
37|3.8|0|1|0|1|1.4928170582199698|1|0|3.4972043463990055|34.54848108569145
41|3.9|0|1|0|1|1.99653593150209|0|1|3.6736389311932496|35.12219134603281
37|3.4|0|1|0|1|0.666062624313609|1|0|3.207622035689413|33.62709193570867
42|4.0|0|1|1|0|1.4605159483718002|1|0|3.711621375766738|39.59957818312472
38|3.9|0|1|0|1|2.06552203230984|0|1|3.6978022784454225|35.20150122541422
48|4.0|0|1|1|0|1.7995377445601202|0|1|3.830368504412013|40.04096728679806
45|3.9|0|1|1|0|1.57692057158182|0|1|3.7523937241013763|39.75057983882025
42|3.7|0|1|1|0|1.09213888043633|0|1|3.582592152371898|39.12548407559174
34|3.3|0|1|0|1|0.450782531425207|1|0|3.132217170360974|33.39122892946628
42|3.8|0|1|0|1|1.82828810587782|0|1|3.614707775679593|34.92951372135044
46|3.9|0|1|1|0|1.53877053625002|0|1|3.7390311403256398|39.70102777066236
47|3.6|0|1|0|1|1.48033761837452|0|1|3.4928332479463107|34.53438723536014
48|3.6|0|1|1|0|0.880329184856443|0|1|3.5084028422681603|38.85546352609512
43|3.9|0|1|1|0|1.5057330812022098|0|1|3.72745930934373|39.658166208133146
46|3.5|0|1|1|0|0.6852342718021861|0|1|3.4400681186634756|38.60840045393872
45|3.6|0|1|1|0|0.6301441957438979|1|0|3.4207720485514006|38.53892069340668
44|3.8|0|1|0|1|1.5888852998213898|1|0|3.5308535924723534|34.65717000021837
46|3.5|0|1|1|0|0.670074888408078|0|1|3.4347583324776836|38.589268914164315
43|3.8|0|1|1|0|1.0652801200283102|1|0|3.573184495656953|39.091140206994154
46|3.5|0|1|1|0|0.686857911851835|0|1|3.440636821313326|38.61045009256023
45|3.6|0|1|1|0|0.8776427328618671|0|1|3.5074618748607964|38.852050761684644
45|3.9|0|1|0|1|1.79140793308712|1|0|3.6017899790303045|34.887419946529775
48|3.6|0|1|1|0|0.9616649156886229|0|1|3.5368918202665585|38.95893133919931
42|4.0|0|1|1|0|1.46742780887978|1|0|3.7140423516395202|39.60852830197537
48|3.4|0|1|1|0|0.505615935133263|0|1|3.3771542825288012|38.382325710795314
48|3.8|0|1|1|0|1.37525188334873|0|1|3.6817564437418673|39.4893365655102
48|3.7|0|1|1|0|0.844129057401063|1|0|3.4957232410146424|38.80950147429082
47|3.7|0|1|1|0|1.16194890025251|0|1|3.6070440887873265|39.21489023163938
45|3.6|0|1|1|0|0.9628271667106999|0|1|3.5372989149524705|38.96041184266327
31|3.6|0|1|0|1|1.3202403308808601|0|1|3.436756932477765|34.35408805067656
45|3.6|0|1|0|1|1.44527419515612|0|1|3.4805517932597034|34.49481857463089
46|3.5|0|1|1|0|0.689735743756966|0|1|3.441644822212679|38.61408325590171
44|3.7|0|1|1|0|0.8585702161303471|1|0|3.5007814589601947|38.827830392926025
47|3.3|0|1|1|0|0.299228096776492|0|1|3.304864053795077|38.124191779141874
46|3.5|0|1|1|0|0.69393105124089|0|1|3.443114287371265|38.619380299110446
31|2.6|0|1|0|1|-0.8433206086621501|0|1|2.6789394348762423|32.00785378073004
44|3.6|0|1|1|0|0.894477824584807|0|1|3.513358601339906|38.87344235680565
28|3.5|0|1|0|1|0.8278025996903929|1|0|3.264273725578054|33.80539126995488
37|3.2|0|1|1|0|-0.0027682549403281803|0|1|3.1990856052383334|37.74960349973584
36|3.5|0|1|1|0|0.644425694409382|0|1|3.4257743433252017|38.556920545459654
41|3.2|0|1|1|0|0.0277103104875707|0|1|3.209761149319811|37.787240719140165
27|3.0|0|1|0|1|-0.0100551569159219|0|1|2.970802320704412|32.89187688647002
38|3.2|0|1|1|0|0.016141665076905|0|1|3.205709069364253|37.77295047130363
38|3.3|0|1|1|0|-0.0335229663588388|1|0|3.188313337159046|37.711663273238955
33|3.0|0|1|0|1|-0.230979877092454|1|0|2.8934203456730736|32.655143458118744
31|2.6|0|1|0|1|-1.06989011313854|1|0|2.59958029514645|31.771618586577713
39|3.4|0|1|1|0|0.155754977636238|1|0|3.2546105859436385|37.94577029338828
39|3.2|0|1|1|0|-0.28540407161995096|1|0|3.1000884550245034|37.402364360445866
41|3.1|0|1|1|0|-0.446737518157869|1|0|3.043579157550951|37.20558808590381
35|3.3|0|1|1|0|-0.12029412319638001|1|0|3.1579205251347617|37.60482438427351
29|3.3|0|1|0|1|0.40114521400095393|1|0|3.114831005270544|33.33708091450677
43|3.4|0|1|1|0|0.17758131356343002|1|0|3.2622555655565764|37.972859319070906
39|3.1|0|1|1|0|-0.492152281720881|1|0|3.0276720010440696|37.150383260938426
42|3.0|0|1|1|0|-0.680488072544385|1|0|2.961704754593032|36.92232075364164
35|3.5|0|1|1|0|0.637007909084435|0|1|3.423176160204978|38.547570404877064
38|3.6|0|1|1|0|0.551732067133658|1|0|3.3933071031463626|38.44024267933738
39|3.0|0|1|1|0|-0.42658083742002895|0|1|3.050639317067387|37.230116219979045
28|3.7|0|1|0|1|1.23794959301583|1|0|3.4079334499010128|34.261780024475165
28|3.6|0|1|0|1|1.05657177433121|1|0|3.3444033305668035|34.059197870818274
29|2.8|0|1|0|1|-0.710357264115616|1|0|2.7255117070944066|32.147306519942546
37|3.4|0|1|1|0|0.432378005233439|0|1|3.351501672633781|38.29052592309883
28|2.9|0|1|0|1|-0.479295219140068|1|0|2.8064444220060767|32.391092622238865
43|2.9|0|1|1|0|-0.626153639097203|0|1|2.980736150305527|36.98797217913805
39|2.7|0|1|1|0|-1.31167054533522|1|0|2.7406242602477597|36.16815894138419
41|2.8|0|1|1|0|-0.8429006559265501|0|1|2.9048174743375164|36.726774150567415
37|3.3|0|1|1|0|0.208492055610809|0|1|3.273082485547237|38.011256241357984
36|3.2|0|1|1|0|-0.299545773822753|1|0|3.0951351259181754|37.38507437817009
31|3.1|0|1|0|1|0.277014729635667|0|1|3.071352565944663|33.202054351075425
37|3.4|0|1|1|0|0.45110312702870003|0|1|3.3580604085962475|38.313975938839434
24|3.5|0|1|0|1|0.752072446614983|1|0|3.2377481796377072|33.721790275331465
44|3.2|0|1|1|0|-0.24171420610782002|1|0|3.1153914418495217|37.45583116093424
35|2.9|0|1|1|0|-0.6565138169011899|0|1|2.9701020731461316|36.95127408569235
35|2.6|0|1|0|1|-1.06858738140152|1|0|2.6000365951687656|31.772971898122762
33|2.9|0|1|0|1|-0.445704441227882|1|0|2.818210062064858|32.42668675158169
30|2.9|0|1|1|0|-0.999379166675007|1|0|2.8500086860679077|36.53935188055833
31|3.3|0|1|0|1|0.67681175256843|0|1|3.2113870682921863|33.63891236036409
39|3.4|0|1|1|0|0.433782722227987|0|1|3.3519936944198054|38.29228459305779
36|3.2|0|1|1|0|-0.021728981940626|0|1|3.1924443452555633|37.72620828842175
36|3.9|0|1|1|0|1.19909923962007|1|0|3.6200565150610777|39.262552178815625
33|3.3|0|1|0|1|0.40011862515608204|1|0|3.1144714281607584|33.33596196361911
41|2.9|0|1|1|0|-0.609951078539662|0|1|2.9864113238918306|37.007572059483074
36|3.0|0|1|0|1|0.105984031356876|0|1|3.0114466703381124|33.01690614682875
36|3.8|0|1|1|0|1.25028333995972|0|1|3.637984462514489|39.328313609656
35|3.3|0|1|1|0|0.204896493913413|0|1|3.271823089743684|38.006787886615896
28|2.8|0|1|0|1|-0.418754350155066|0|1|2.827649708623299|32.45527242136413
38|3.1|0|1|1|0|-0.5167246827293479|1|0|3.0190651737058802|37.12054794452602
34|3.5|0|1|1|0|0.353318573626697|1|0|3.3238100002953654|38.19167561333922
39|2.7|0|1|1|0|-1.3549573618310902|1|0|2.725462446981263|36.11700619449498
35|3.2|0|1|1|0|0.014204109450493002|0|1|3.205030413390467|37.77055762096464
37|2.2|0|1|0|1|-1.6302248492691698|0|1|2.403315212063829|31.194840333708367
32|2.9|0|1|0|1|-0.10573054385435302|0|1|2.9372906774746848|32.789145302504714
34|2.7|0|1|0|1|-0.5303576271473979|0|1|2.788559098995117|32.33705968098749
38|3.7|0|1|1|0|0.8117738143082991|1|0|3.4843903643173832|38.76846715454707
41|3.4|0|1|1|0|0.168196077312026|1|0|3.258968255215348|37.96120877836554
42|3.2|0|1|1|0|0.0463129541299447|0|1|3.216276985595176|37.810231098268794
39|3.6|0|1|1|0|0.8564752280010078|0|1|3.5000476600490273|38.82517086827481
46|3.4|0|1|1|0|0.501271261784368|0|1|3.375632499885669|38.376873761927314
43|3.4|0|1|1|0|0.21320496612590398|1|0|3.2747332484112235|38.01711396774253
44|2.7|0|1|1|0|-1.31733198298789|1|0|2.7386412624794234|36.16146461102497
38|3.9|0|1|0|1|2.01359420452482|0|1|3.67961383004598|35.141785746784755
43|3.2|0|1|1|0|0.0856667337738783|0|1|3.230061197662356|37.858913211321955
45|3.4|0|1|1|0|0.47186516015679797|0|1|3.3653326012591354|38.33999362801724
46|3.4|0|1|1|0|0.51414305341361|0|1|3.380141025041508|38.39302828678427
46|3.7|0|1|1|0|0.911595910278377|1|0|3.5193544504176626|38.895205616361004
41|4.0|0|1|1|0|1.7650661568772|0|1|3.8182943484043066|39.99586325851178
48|3.6|0|1|1|0|0.965295745069468|0|1|3.538163569069803|38.96355656414113
44|3.6|0|1|1|0|0.572887172868587|1|0|3.4007169749907518|38.46684048027568
44|3.8|0|1|0|1|1.86569043392535|0|1|3.6278084645150264|34.972255339094225
46|3.5|0|1|1|0|0.682078070452445|0|1|3.4389626149704333|38.60441646333151
46|3.9|0|1|1|0|1.5185915539758401|0|1|3.7319631693839965|39.6748428083732
45|3.5|0|1|1|0|0.41330092584063893|1|0|3.344819658597213|38.26664990028582
46|3.7|0|1|1|0|0.859963141320506|1|0|3.5012693505017083|38.82959877054461
46|3.8|0|1|1|0|1.29234398571683|0|1|3.652716792319763|39.382435645217015
46|3.3|0|1|0|1|0.7884806849801921|0|1|3.250500674649856|33.76195668477204
47|3.8|0|1|1|0|1.3805521708533899|0|1|3.683612943616652|39.496180582843635
43|3.7|0|1|0|1|1.33476823324099|1|0|3.441845533593978|34.370410250501784
46|3.5|0|1|1|0|0.35797349384356|1|0|3.3254404512458353|38.197488718882184
42|3.5|0|1|1|0|0.36187488510116705|1|0|3.3268069681328654|38.20236149234222
43|3.4|0|1|1|0|0.230808542490469|1|0|3.280899147390824|38.039001623299505
48|3.8|0|1|1|0|1.3733726841214902|0|1|3.6810982279135755|39.48691032681689
47|3.5|0|1|1|0|0.420779302734813|1|0|3.3474390647625234|38.27600772901028
47|3.4|0|1|1|0|0.20538805404061197|1|0|3.2719952655575035|38.007398737924824
43|2.8|0|1|1|0|-0.8488526344099921|0|1|2.9027327105771517|36.719627606381195
46|3.4|0|1|1|0|0.183670044719211|1|0|3.2643882288542496|37.98041959301482
45|3.8|0|1|0|1|1.8662277682748798|0|1|3.627996673390817|34.97286976039504
44|3.1|0|1|0|1|0.0664060899491448|1|0|2.9975839424760715|32.974208610816476
46|3.7|0|1|1|0|0.841061951531124|1|0|3.494648944260271|38.80560977514341
48|3.9|0|1|1|0|1.57259741801496|0|1|3.750879479063066|39.74496150368658
42|3.3|0|1|1|0|0.000956219001693922|1|0|3.200390154359664|37.75420074825666
44|3.0|0|1|1|0|-0.36690058592545005|0|1|3.071543160364449|37.30283440477545
43|3.4|0|1|0|1|0.951314639546047|0|1|3.30753554605945|33.94218515240651
44|3.6|0|1|1|0|0.656914798092063|1|0|3.43014882667213|38.57266822211789
43|3.0|0|1|0|1|-0.161126297446858|1|0|2.9178875395283645|32.729810768857405
45|3.5|0|1|1|0|0.651581869823016|0|1|3.4282808939128193|38.565943075370946
43|3.6|0|1|1|0|0.886265981401759|0|1|3.510482288342229|38.86300646543011
39|3.6|0|1|1|0|0.602584948194627|1|0|3.4111190364120794|38.50420982685627
44|3.0|0|1|1|0|-0.399340142133905|0|1|3.0601807518184767|37.26329040044453
36|3.1|0|1|0|1|0.283128286951299|0|1|3.0734939249522606|33.20869172911491
47|3.8|0|1|0|1|1.64153541989505|1|0|3.549295033854203|34.71688185030938
48|2.5|0|1|1|0|-1.3727998243542299|0|1|2.719212874781466|36.09594252323145
39|3.6|0|1|1|0|0.602728913890759|1|0|3.4111694624119155|38.50439107036569
45|3.5|0|1|1|0|0.6789559703599951|0|1|3.4378690557199962|38.60047592231991
48|3.9|0|1|1|0|1.6213793761585802|0|1|3.7679660425949018|39.80840423967066
47|3.3|0|1|1|0|-0.0219522921113394|1|0|3.1923661277430977|37.725932837468264
48|3.5|0|1|1|0|0.41613837885843397|1|0|3.3458135162261833|38.27020018736359
48|3.4|0|1|1|0|0.45837934726210294|0|1|3.360609006561988|38.323092035523196
42|3.7|0|1|1|0|1.1545329014157801|0|1|3.6044465314096024|39.20538282194133
31|3.3|0|1|0|1|0.6558873184779059|0|1|3.204057992419446|33.615906349597935
45|3.4|0|1|1|0|0.48679108700377705|0|1|3.370560616022126|38.358708787179964
43|3.1|0|1|1|0|-0.47614842915844396|1|0|3.0332775743742166|37.16982771140503
32|3.4|0|1|1|0|0.09581970849742999|1|0|3.2336174191477736|37.87148299310105
40|3.6|0|1|1|0|0.877174002281565|0|1|3.5072976954152715|38.851455335250364
34|3.4|0|1|1|0|0.114020298394187|1|0|3.239992430472088|37.894026486032104
39|2.3|0|1|1|0|-1.94466889079912|0|1|2.5189077310860344|35.42729792043335
35|2.5|0|1|0|1|-1.25709662191695|1|0|2.5340085955357434|31.577741703046627
29|2.4|0|1|1|0|-1.78082846999733|0|1|2.5762951313800233|35.61758839443344
35|2.9|0|1|1|0|-0.893999833356653|1|0|2.886919272321651|36.665464597280426
36|2.8|0|1|1|0|-1.1107241149229|1|0|2.8110085596977155|36.406571083938175
34|3.6|0|1|1|0|0.827242770851912|0|1|3.489808582831193|38.78808013903906
34|3.4|0|1|1|0|0.41350622864545794|0|1|3.344891568777765|38.26690676886716
34|3.2|0|1|1|0|-0.025377467432797|0|1|3.191166412152234|37.72170816855219
36|2.9|0|1|1|0|-0.90753426611164|1|0|2.8821786478380127|36.64924293460607
35|3.8|0|1|1|0|1.21253928802578|0|1|3.624764080105495|39.27980932543318
32|3.3|0|1|1|0|0.161198490117974|0|1|3.2565172523710437|37.95252451722011
30|3.6|0|1|1|0|0.5027598358225661|1|0|3.3761538937747915|38.37874162401106
33|3.8|0|1|1|0|1.22557428053431|0|1|3.6293297686532626|39.29655362211
35|3.0|0|1|1|0|-0.717425966504043|1|0|2.9487667402965223|36.877755837046024
32|3.2|0|1|0|1|0.21137904750246697|1|0|3.048362749721573|33.13087840580956
41|2.6|0|1|1|0|-1.2742529781631202|0|1|2.753730286799841|36.212434274673996
38|3.0|0|1|1|0|-0.717591835345737|1|0|2.9487086424134237|36.87755584057958
37|3.6|0|1|1|0|0.8236649203448879|0|1|3.4885553906199314|38.783542924901745
32|3.7|0|1|1|0|0.7491039487374971|1|0|3.462439366851178|38.68910988311385
36|3.3|0|1|1|0|-0.0958652529729715|1|0|3.1664770788068046|37.63487231736874
41|3.7|0|1|1|0|1.06000396045189|0|1|3.5713364469266993|39.084397209399775
32|3.4|0|1|1|0|0.0930477971759122|1|0|3.232646518415165|37.8680508438302
36|3.4|0|1|1|0|0.40967937250809294|0|1|3.343551158859701|38.26211900714309
26|3.2|0|1|0|1|0.140235464456709|1|0|3.023443714122081|33.05390195583512
36|3.6|0|1|1|0|0.84614029421144|0|1|3.496427704854263|38.81205364521373
33|3.2|0|1|1|0|-0.0106350744699833|0|1|3.1963301416037826|37.7398950489485
37|3.6|0|1|1|0|0.634838665717947|1|0|3.4224163523578146|38.54483649564864
26|3.4|0|1|0|1|0.56837856438519|1|0|3.1734068266340363|33.519862539670484
38|3.0|0|1|1|0|-0.425927067442346|0|1|3.0508683091514275|37.230912046138194
40|3.5|0|1|1|0|0.662755937257735|0|1|3.4321947674102757|38.58003559940403
42|3.1|0|1|1|0|-0.18866122659808698|0|1|3.133973990386778|37.52085912302736
37|3.9|0|1|1|0|1.19003983844664|1|0|3.616883333015895|39.2509241016969
46|3.2|0|1|1|0|0.0847336171579867|0|1|3.229734360508892|37.85775818563014
38|3.7|0|1|1|0|0.7443258118803651|1|0|3.460765757548066|38.68306611764364
45|3.0|0|1|1|0|-0.37518548148890296|0|1|3.0686412597481842|37.292731081385355
40|3.7|0|1|1|0|1.05405317075949|0|1|3.569252099557034|39.07679342183159
42|3.8|0|1|1|0|1.00018585408371|1|0|3.550384318030912|39.00803022295452
37|3.6|0|1|1|0|0.8521910128377509|0|1|3.498547053731513|38.81973275265859
