LSAT|UGPA|female|male|white|nonwhite|U|org_nonwhite|org_white|scf_UGPA|scf_LSAT
32|2.9|1|0|1|0|-0.49362992503332204|1|0|3.1602005320584765|36.54987618593442
37|3.6|0|1|1|0|0.80134473849365|0|1|3.480737434560839|38.75524979769007
36|3.3|1|0|1|0|-0.0894572504634201|0|1|3.301767667628123|37.03608159181392
37|3.1|1|0|1|0|-0.506601041287069|0|1|3.15565721706288|36.53437855279588
35|3.5|0|1|1|0|0.6338391580721121|0|1|3.4220662608169863|38.543576875972896
32|3.1|1|0|1|0|-0.00747811382754996|1|0|3.3304820075135764|37.13548579419942
39|3.2|1|0|1|0|-0.265499004486946|0|1|3.2401065796184323|36.823519578752055
41|2.9|0|1|1|0|-0.0843163582532481|1|0|3.1705222408064535|37.649086014950605
40|3.3|0|1|1|0|0.232777240548728|0|1|3.281588711437196|38.04145021517469
36|3.8|0|1|1|0|1.28318277354295|0|1|3.6495079495468516|39.370641005595765
37|3.8|1|0|1|0|1.02031598619567|0|1|3.6904812747834512|38.40461851546945
39|3.5|1|0|1|0|0.35513001348001794|0|1|3.4574905787185255|37.57837780907688
35|2.9|0|1|1|0|-0.649618511146232|0|1|2.972517250484988|36.95960564147516
39|3.7|1|0|1|0|0.7704865615905758|0|1|3.6029750225114676|38.092191409733076
28|3.3|1|0|1|0|-0.14135930458078|0|1|3.283588246816475|36.97328510638015
33|3.0|0|1|1|0|-0.46307708223702604|0|1|3.0378559965638696|37.1857167602772
30|3.3|1|0|1|0|-0.124296036660834|0|1|3.2895648952018584|36.99391825970867
34|3.9|0|1|1|0|2.03594039362077|1|0|3.9131718406449885|40.351659668908894
28|3.2|1|0|1|0|-0.39386142685187603|0|1|3.195145844783199|36.66929756486239
31|3.1|0|1|1|0|-0.29267629301118203|0|1|3.0975412577091967|37.393472170692796
29|3.0|0|1|1|0|-0.4983943316062629|0|1|3.0254856357156945|37.14280201787865
28|3.3|0|1|1|0|0.098942240563107|0|1|3.234711129702879|37.87534964959686
31|2.9|0|1|1|0|-0.690503300543748|0|1|2.958196780825495|36.91023223928557
33|2.6|0|1|1|0|-1.31719666937294|0|1|2.7386886579667418|36.161624597280166
34|2.6|0|1|1|0|-1.3441579789006002|0|1|2.729245081987492|36.12976122684643
28|3.2|0|1|1|0|-0.05603486268486799|0|1|3.1804282304221587|37.68391588248601
27|3.3|0|1|1|0|0.120838939479125|0|1|3.242380754937366|37.902475600641495
33|2.9|0|1|1|0|-0.6617286834038579|0|1|2.9682754931727415|36.94497424173592
35|2.7|0|1|1|0|-1.09112342049889|0|1|2.817873977226834|36.429910210996475
31|2.8|1|0|1|0|-1.20926768044209|0|1|2.909538393044452|35.70459276146758
31|3.1|1|0|1|0|-0.522072511231717|0|1|3.150238118195183|36.515902139605295
31|3.1|0|1|1|0|-0.258894837411413|0|1|3.1093736852965432|37.4347967290638
30|3.3|1|0|1|0|-0.13276924968227802|0|1|3.286597033760474|36.98367088766026
31|2.7|0|1|1|0|-1.11084403228351|0|1|2.810966556963946|36.40642834081632
32|2.9|0|1|1|0|-0.6863047221451861|0|1|2.9596673916677085|36.91529949776577
28|3.1|0|1|1|0|-0.263510544085472|0|1|3.1077569694382245|37.429147683021014
31|3.1|0|1|1|0|-0.27867859385380606|0|1|3.102444147733576|37.41058989540331
32|3.4|1|0|1|0|0.106688493267068|0|1|3.370470459383286|37.27436372097526
45|2.7|0|1|1|0|-1.0261496205004899|0|1|2.840631959969326|36.50738349347944
38|3.0|0|1|1|0|-0.46003284220699|0|1|3.038922284237813|37.18941820158165
38|3.5|0|1|1|0|0.667227255952409|0|1|3.433760909358139|38.58567618506849
36|3.3|1|0|1|0|-0.0847919907339822|0|1|3.3034017401375717|37.04173132822516
39|3.4|0|1|1|0|0.40515797411901006|0|1|3.341967475798018|38.256463078828915
38|3.1|0|1|1|0|-0.19996049330215196|0|1|3.130016264093099|37.50699995957044
38|3.9|0|1|1|0|1.46976349613877|0|1|3.7148604587893757|39.61155322400393
39|3.0|0|1|1|0|-0.415890359273508|0|1|3.0543838066489335|37.243131743120465
33|3.4|0|1|1|0|0.910955139718643|1|0|3.5191300115616824|38.89439074646102
39|3.8|0|1|1|0|1.26640591173852|0|1|3.643631618911614|39.34905072388433
44|2.7|0|1|1|0|-0.9884640921024191|0|1|2.8538318436908585|36.55239433259534
38|3.0|0|1|1|0|-0.46086914729122497|0|1|3.038629356678167|37.188401315302514
45|3.5|0|1|1|0|0.691892640457454|0|1|3.442400305467287|38.61680648759125
40|3.0|1|0|1|0|-0.666596797450637|0|1|3.099616464363606|36.343758343292095
38|3.1|1|0|1|0|-0.5032609142993261|0|1|3.1568271432846284|36.53836864214896
43|3.2|0|1|1|0|0.0724190888456138|0|1|3.2254210246285555|37.84251837922923
41|3.5|1|0|1|0|0.390726813078757|0|1|3.4699588559468237|37.622139686155506
37|3.6|0|1|1|0|0.856746498832542|0|1|3.5001426764541437|38.82551522819947
34|3.6|0|1|1|0|1.3601773592983202|1|0|3.676476380728792|39.469878008640556
42|3.1|0|1|1|0|-0.198009963586976|0|1|3.130699464423044|37.509392024430426
38|3.8|1|0|1|0|1.5224862998261597|1|0|3.866373454887983|39.04038686168258
27|3.2|0|1|1|0|0.42224544803299896|1|0|3.3479526026715716|38.277842611510856
28|2.8|1|0|1|0|-0.681055152811061|1|0|3.094552223057334|36.32658162129743
39|2.5|0|1|1|0|-1.46026178072507|0|1|2.688578100553067|35.99286808895129
38|3.1|0|1|1|0|-0.204047854552034|0|1|3.1285846086136684|37.50198785024016
45|2.6|0|1|1|0|-1.2633563773721599|0|1|2.7575469737222407|36.22533815511446
35|3.3|0|1|1|0|0.6979358792099071|1|0|3.444517034414039|38.62443751860847
28|3.3|0|1|1|0|0.0920797479944177|0|1|3.232307445641726|37.866852289557514
27|3.1|0|1|1|0|-0.30256290741823605|0|1|3.0940783326522823|37.381386593348324
39|3.6|0|1|1|0|0.861096035017737|0|1|3.5016661623737444|38.83103708654179
33|3.2|1|0|1|0|-0.262810609179647|0|1|3.2410482276982737|36.82675649688572
38|3.2|1|0|1|0|-0.237465600818852|0|1|3.2499256715740743|36.85728672650973
41|3.5|1|0|1|0|0.423590303463905|0|1|3.4814697533710417|37.66258653845413
45|3.3|0|1|1|0|0.262316690073592|0|1|3.291935317030929|38.07820919150739
46|3.3|0|1|1|0|0.30076419200480803|0|1|3.3054020926460863|38.1261065812435
33|2.7|0|1|1|0|-1.09899454093778|0|1|2.815117007138633|36.420536037657136
36|2.9|0|1|1|0|-0.665478708922202|0|1|2.9669619942542163|36.94044466970231
38|3.0|0|1|1|0|-0.390462389508076|0|1|3.0632903089177335|37.27410826342727
48|3.2|0|1|1|0|0.0622945523202076|0|1|3.2218747640200243|37.829993385843636
41|3.7|1|0|1|0|0.784226947421477|0|1|3.607787784942209|38.109308370207806
38|3.3|0|1|1|0|0.19103070357514804|0|1|3.2669664026292313|37.989561207712924
46|3.2|0|1|1|0|0.0716881400927068|0|1|3.2251649995983938|37.8416139887658
39|3.1|0|1|1|0|-0.185828522067874|0|1|3.1349661847915193|37.524334391549964
39|2.9|0|1|1|0|-0.6617148884566179|0|1|2.9682803250460696|36.94499090536976
34|3.4|1|0|1|0|0.1316267838229|0|1|3.379205444655978|37.304768943974025
39|3.2|1|0|1|0|-0.272545569813684|0|1|3.2376384214977176|36.81503662784527
38|3.9|0|1|1|0|1.48681364094437|0|1|3.720832510620304|39.63364167222621
42|4.0|0|1|1|0|1.7714847191187502|0|1|3.8205425396556785|40.00425771548078
43|3.7|1|0|1|0|0.8058427191960681|0|1|3.6153590115139025|38.1362515900441
38|3.1|0|1|1|0|-0.190873542892888|0|1|3.1331990956436777|37.51814519398281
34|3.8|1|0|1|0|0.9459128198969879|0|1|3.664420524532521|38.311305777291324
37|3.1|0|1|1|0|-0.21943820941099104|0|1|3.1231939214399214|37.48312150134107
42|3.1|0|1|1|0|-0.17849289717473102|0|1|3.137535590070688|37.5333355083999
47|3.1|0|1|1|0|-0.10410266605978301|0|1|3.1635918095924898|37.624737474654985
36|3.7|0|1|1|0|1.0035536832944099|0|1|3.5515639473439378|39.012325806745345
39|3.3|1|0|1|0|-0.0297009186620858|0|1|3.322698159117352|37.10851309452512
34|3.5|0|1|1|0|0.5620078269783921|0|1|3.3969063318388235|38.453159844976106
46|3.7|1|0|1|0|0.8645961426174471|0|1|3.6359382203075854|38.209581743094425
38|3.9|0|1|1|0|1.53469509402023|0|1|3.7376036596498|39.6957379401147
36|3.6|0|1|1|0|0.8172834693961559|0|1|3.4863201981182326|38.775451671314855
39|3.1|1|0|1|0|-0.472762663154293|0|1|3.1675095825640294|36.574821773796785
38|3.7|0|1|1|0|1.02136789489801|0|1|3.557803624263801|39.035055267749506
36|3.5|0|1|1|0|0.645859595414219|0|1|3.4262765872192533|38.55872824352765
41|2.5|0|1|1|0|-1.4723455423960803|0|1|2.6843455939183922|35.97865046511556
36|3.7|1|0|1|0|0.755522632508871|0|1|3.5977336969339317|38.07355897683503
38|2.9|1|0|1|0|-0.938344239495042|0|1|3.0044331197460035|36.02227270978242
34|3.5|0|1|1|0|0.580076945800973|0|1|3.4032352935795016|38.47588419682663
36|3.2|1|0|1|0|-0.272350096250743|0|1|3.237706888848744|36.81527192076425
45|2.8|1|0|1|0|-1.07806166312044|0|1|2.955495136808719|35.85809118352874
40|2.6|0|1|1|0|-1.25432850948765|0|1|2.7607091107916784|36.236032543319084
31|3.7|1|0|1|0|1.27135466446631|1|0|3.778411085075013|38.72113902219216
35|3.4|1|0|1|0|0.0908204343014756|0|1|3.3649124496608334|37.25502999351011
40|3.8|1|0|1|0|1.01799799844917|0|1|3.6896693671355463|38.40170798374187
37|3.2|0|1|1|0|-0.0352952394112177|0|1|3.1876925737199056|37.70947808958878
42|2.0|0|1|1|0|-2.5663620976814396|0|1|2.3011509849252643|34.714441755109554
40|3.5|0|1|1|0|0.679210978462099|0|1|3.437958375876536|38.6007977642712
42|3.4|0|1|1|0|0.409581971986511|0|1|3.34351704296392|38.26199715762582
39|3.6|1|0|1|0|0.549031005919685|0|1|3.525407114919312|37.81737327252805
41|3.9|1|0|1|0|1.2436333876657801|0|1|3.768701319922877|38.68605908917551
38|3.9|0|1|1|0|1.4874599695072401|0|1|3.7210588962446653|39.63447923259628
36|4.0|1|0|1|0|1.9343020458789097|1|0|4.010617683207485|39.56960944792863
40|3.2|1|0|1|0|-0.266994312714026|0|1|3.2395828269854103|36.821719300620586
41|3.5|0|1|1|0|0.6551747033629879|0|1|3.429539334141055|38.57047372799195
44|3.3|0|1|1|0|0.268226144016856|0|1|3.294005185975976|38.08556719565466
36|3.9|1|0|1|0|1.19462505537973|0|1|3.751535465679602|38.62411915865639
39|3.5|1|0|1|0|0.36023127082190903|0|1|3.4592773654934197|37.58464605004657
39|3.8|1|0|1|0|1.00593731767091|0|1|3.685444944906569|38.38656780713208
40|3.6|1|0|1|0|0.593521473009919|0|1|3.5409905236512915|37.872424682017
34|3.9|0|1|1|0|1.5003958134046103|0|1|3.7255898566038126|39.65124617883392
38|3.7|1|0|1|0|0.79779543572616|0|1|3.6125403378587277|38.126218738766894
39|4.0|1|0|1|0|1.4194626240080699|0|1|3.83028797064058|38.909102163136794
44|3.3|0|1|1|0|0.242981501582159|0|1|3.2851628966703887|38.05414441349112
35|3.7|0|1|1|0|1.0740104483419|0|1|3.57624241532768|39.102300230347325
30|3.8|1|0|1|0|1.45714165129579|1|0|3.8434855772572307|38.957065858769795
30|3.4|0|1|1|0|0.883238030455136|1|0|3.509421706147713|38.859159148744084
36|3.7|0|1|1|0|1.06059748845921|0|1|3.571544338417548|39.085155687513044
41|3.4|0|1|1|0|0.488492838105829|0|1|3.3711566781612263|38.36084314046198
45|4.0|0|1|1|0|1.79280685929652|0|1|3.8280109176512807|40.03215632812265
37|3.8|1|0|1|0|1.03747852619651|0|1|3.6964926946044567|38.42617515595191
32|3.3|1|0|1|0|0.42116767459321097|1|0|3.48062119370496|37.65960339571222
32|3.1|0|1|1|0|0.24990255257526398|1|0|3.287587091639205|38.06275667788544
47|2.7|0|1|1|0|-0.47249723913262603|1|0|3.034556454778305|37.17426528032672
39|3.5|1|0|1|0|0.37499901747889103|0|1|3.4644499754311697|37.602798019609416
40|3.3|0|1|1|0|0.23546823684197998|0|1|3.2825312705487675|38.044797429132416
37|3.8|0|1|1|0|1.3077872422178898|0|1|3.6581260090340026|39.40232612733007
34|3.6|1|0|1|0|1.02564342529164|1|0|3.692347284883072|38.41130863654078
39|3.5|1|0|1|0|0.337393281426756|0|1|3.451278040095476|37.55659168786418
41|3.9|1|0|1|0|1.2297005134218102|0|1|3.7638211357316282|38.668439714357234
43|3.1|0|1|1|0|-0.163056216095841|0|1|3.142942503651291|37.55228401114783
41|3.5|1|0|1|0|0.381532744019382|0|1|3.466738504589943|37.61083183242626
38|3.9|1|0|1|0|1.2383244682613301|0|1|3.76684179660439|38.67934453573063
36|3.5|0|1|1|0|0.6471126072931421|0|1|3.4267154721654527|38.56030796670357
43|3.4|0|1|1|0|0.476534069993293|0|1|3.366967952269663|38.34584684839923
46|3.8|0|1|1|0|1.3459521974136102|0|1|3.671493818700877|39.45152462203683
40|3.3|0|1|1|0|0.20501429844388197|0|1|3.271864352429127|38.00693427890437
39|3.4|1|0|1|0|0.16797954120949599|0|1|3.3919385066789247|37.34913532866393
40|3.4|1|0|1|0|0.0973210122560586|0|1|3.367189368063486|37.26294911937721
45|3.2|0|1|1|0|0.0759485881409241|0|1|3.2266572811512506|37.84688567286676
38|3.5|1|0|1|0|0.362275114330919|0|1|3.4599932502855597|37.58715774457553
38|2.8|0|1|1|0|-0.823039368728043|0|1|2.9117741681328373|36.750631676200726
37|3.2|1|0|1|0|-0.259459379613243|0|1|3.2422220427535766|36.83079188812068
40|3.0|1|0|1|0|-0.6775253077541981|0|1|3.0957886006878517|36.33077437585638
44|3.7|1|0|1|0|0.884766301699822|0|1|3.6430031008028205|38.23478861902711
38|3.7|0|1|1|0|1.1011030057837|0|1|3.585731962725641|39.13695307403452
39|3.5|0|1|1|0|0.694498444998457|0|1|3.443313024975395|38.6200967527385
36|3.4|1|0|1|0|0.12148327397706099|0|1|3.375652538376438|37.292398798756544
44|3.6|1|0|1|0|0.642162360734919|0|1|3.5580276752947584|37.932703426089795
42|3.3|1|0|1|0|-0.0332462272375466|0|1|3.321456365173037|37.10421182529824
43|3.2|0|1|1|0|0.0371457488218729|0|1|3.213066043643141|37.7988999112013
38|3.7|0|1|1|0|1.06373986542613|0|1|3.5726449999270384|39.08917162222141
42|3.3|0|1|1|0|0.261042014749145|0|1|3.2914888441597605|38.07662224879993
39|3.7|1|0|1|0|0.8060582051336321|0|1|3.6154344884792096|38.13652028076679
39|3.6|0|1|1|0|0.8749734862174492|0|1|3.50652693386811|38.84866015116113
40|3.4|0|1|1|0|0.46901443991653896|0|1|3.364334096599825|38.336420236518215
48|3.7|0|1|1|0|1.12953551491723|0|1|3.595690846955939|39.1733528142862
40|3.4|0|1|1|0|0.45164799781140097|0|1|3.3582512572132273|38.314658511383335
39|3.7|1|0|1|0|0.8081645003496759|0|1|3.616172247855735|38.13914673273789
41|3.2|0|1|1|0|0.0531930179824697|0|1|3.2186868242443984|37.81873747969734
38|3.5|1|0|1|0|0.38308574830150394|0|1|3.467282466073686|37.61274164532351
41|3.7|1|0|1|0|1.32850334414592|1|0|3.79842820991513|38.79355832486609
41|3.9|0|1|1|0|1.5242385025915302|0|1|3.73394109216436|39.68216874820519
45|3.9|1|0|1|0|1.2736309901358602|0|1|3.7792083999974153|38.72402101495117
40|3.9|0|1|1|0|1.5421916962323001|0|1|3.7402294494877633|39.7054689021037
46|3.3|1|0|1|0|0.0264775425101056|0|1|3.342375451347266|37.176736990221755
46|3.7|0|1|1|0|1.18201875606148|0|1|3.614073836657331|39.24063161961407
37|3.6|0|1|1|0|1.36281482494944|1|0|3.6774001899838082|39.473281820334066
46|3.5|1|0|1|0|0.44614505022302003|0|1|3.489369869071799|37.69037102954637
44|3.4|0|1|1|0|0.47058905531416706|0|1|3.3648856276792167|38.33839398329748
42|3.7|1|0|1|0|1.34129691451505|1|0|3.8029093369799267|38.809788993767114
43|3.6|0|1|1|0|0.8489978197625669|0|1|3.4974285931689435|38.815680007899466
45|3.9|1|0|1|0|1.29796614873286|0|1|3.787732129860837|38.75484449137765
46|3.7|0|1|1|0|1.1115299041818|0|1|3.5893841298115667|39.15029782238415
44|3.7|0|1|1|0|1.1138335772776298|0|1|3.590191023552744|39.15324676607582
39|3.7|1|0|1|0|0.760624731845572|0|1|3.5995207786292918|38.07991086456505
44|3.7|0|1|1|0|1.1678843924826698|0|1|3.6091230780067582|39.22250127313971
45|3.7|0|1|1|0|1.6298032205148798|1|0|3.7709166119704167|39.8193700092484
28|3.9|1|0|1|0|1.6506424287317198|1|0|3.9112619325520432|39.20431665924848
40|3.7|0|1|1|0|1.58627787070929|1|0|3.7556712490739734|39.76274322853546
44|3.7|1|0|1|0|0.835280809427052|0|1|3.625670114596455|38.17297566476876
46|3.6|0|1|1|0|0.924897422095315|0|1|3.524013491083075|38.91212504613238
42|3.7|0|1|1|0|1.10606402568926|0|1|3.58746962937587|39.14330181207667
40|3.9|0|1|1|0|2.02106507789687|1|0|3.907961553136147|40.33203889244402
41|3.4|1|0|1|0|0.14142543160102802|0|1|3.382637558170039|37.31672242167469
45|3.6|1|0|1|0|0.660182894467599|0|1|3.5643396194277615|37.95505991498544
46|3.6|0|1|1|0|0.88846109783025|0|1|3.5112511585914463|38.865795820131495
41|3.8|1|0|1|0|0.984451974315106|0|1|3.677919402713871|38.35961132274224
46|3.6|1|0|1|0|0.6853839332505649|0|1|3.5731666359441068|37.98634672344667
43|3.6|1|0|1|0|0.628438005392702|0|1|3.5532205277670212|37.91568566132084
32|3.5|1|0|1|0|0.796635300679381|1|0|3.612133984322776|38.124772572427084
42|3.7|0|1|1|0|1.05184649823401|0|1|3.5684791816231214|39.07397416044181
40|3.5|0|1|1|0|0.682708461648439|0|1|3.439183418309007|38.60521215683232
41|3.8|1|0|1|0|1.00882418020573|0|1|3.686456108910352|38.39019123889959
39|3.8|0|1|1|0|1.2737539945371898|0|1|3.646205387746539|39.35850557459897
47|3.3|1|0|1|0|0.500762826739905|1|0|3.508500509659777|37.75773791476512
45|3.5|0|1|1|0|0.710244208327762|0|1|3.448828198939739|38.639984384857584
40|3.7|0|1|1|0|1.11280126562603|0|1|3.5898294419498127|39.15192527119433
41|3.4|1|0|1|0|0.718793234070663|1|0|3.584868711111655|38.027863759478805
32|3.7|1|0|1|0|1.26204971375411|1|0|3.775151895867468|38.709360512520625
39|3.9|0|1|1|0|1.52283948156964|0|1|3.733451065472473|39.680353634186815
33|3.7|1|0|1|0|1.26216212383805|1|0|3.7751912690725207|38.70950278348347
34|3.3|0|1|1|0|0.225510460988773|0|1|3.2790434201994505|38.03241285351162
28|3.2|1|0|1|0|-0.37329065287225394|0|1|3.2023510462527063|36.693968947234154
24|3.1|1|0|1|0|-0.5903056461589878|0|1|3.126338507780228|36.43452785019226
30|3.5|1|0|1|0|0.26655529290075897|0|1|3.4264660432532543|37.46970689785768
35|2.9|0|1|1|0|-0.703741529224861|0|1|2.9535599059640374|36.89425959298908
35|3.1|1|0|1|0|-0.49015494647295504|0|1|3.161417691930753|36.55402913797101
38|3.7|1|0|1|0|0.780924854346903|0|1|3.6066311806308233|38.105194115857415
32|3.4|0|1|1|0|0.39820472673714297|0|1|3.339532003593457|38.247766722339186
34|3.0|0|1|1|0|-0.45230410486415507|0|1|3.0416293826540026|37.198817101176864
35|2.9|0|1|1|0|-0.630696689282491|0|1|2.979144883399211|36.98247841505303
37|3.0|1|0|1|0|-0.7140329935034742|0|1|3.0830012728376905|36.28743386867969
37|3.0|0|1|1|0|-0.41347375216524695|0|1|3.0552302571084504|37.24607456247246
35|3.2|1|0|1|0|-0.300927240810292|0|1|3.227697344036344|36.78088936383614
32|3.4|1|0|1|0|0.0684377241691992|0|1|3.3570725921962388|37.22777582808666
32|3.3|0|1|1|0|0.149586159671308|0|1|3.252449871120265|37.938117574945686
35|3.1|1|0|1|0|-0.510810478229511|0|1|3.1541828028637093|36.529350613213765
33|3.3|1|0|1|0|-0.127342734972401|0|1|3.2884977464804055|36.99023330327725
32|3.4|1|0|1|0|0.0903048477607957|0|1|3.364731858259448|37.25440196836545
33|2.0|0|1|1|0|-2.64831068568293|0|1|2.2724473451265235|34.621552779690276
31|3.0|0|1|1|0|-0.477824543989314|0|1|3.0326904916978714|37.167790778984354
38|2.4|1|0|1|0|-1.97866074592378|0|1|2.640047704384463|34.81760946845376
34|3.0|0|1|1|0|-0.450610163883294|0|1|3.042222709188855|37.200877416228195
33|3.0|1|0|1|0|-0.72954711597827|0|1|3.0775672343243974|36.2690317624405
34|2.3|0|1|1|0|-1.95553502508629|0|1|2.515101715482959|35.414713588773
33|3.1|1|0|1|0|-0.48461172558019|0|1|3.1633592826245165|36.56065482624424
32|3.4|0|1|1|0|0.375152018536053|0|1|3.3314574699287944|38.21894907127303
39|2.6|0|1|1|0|-1.2429233799464898|0|1|2.764703917025576|36.24954754314145
32|3.5|1|0|1|0|0.30908558351966103|0|1|3.441362872743941|37.52184735604599
33|3.1|1|0|1|0|-0.513683772366427|0|1|3.153176391381179|36.525919019667036
35|3.3|0|1|1|0|0.175617208577564|0|1|3.2615676102980893|37.97042084435159
30|2.5|1|0|1|0|-1.2985608222836598|1|0|2.87826222047792|35.6005043024089
32|3.3|1|0|1|0|-0.0853235988655999|0|1|3.303215536949742|37.04108749509273
30|3.0|0|1|1|0|-0.508002880967612|0|1|3.022120106832493|37.131135037288054
31|3.2|0|1|1|0|-0.0112151852532042|0|1|3.1961269496834452|37.739179232437664
35|3.1|0|1|1|0|-0.192535649149464|0|1|3.132616919666526|37.51610635679119
35|2.7|0|1|1|0|-1.05201193591088|0|1|2.8315733220598145|36.47652613752741
28|3.4|1|0|1|0|0.096600598884854|0|1|3.366937033198206|37.26207141537761
37|2.8|1|0|1|0|-1.10962687524384|0|1|2.944438979514777|35.82110274528404
31|3.5|1|0|1|0|0.28983360103346995|0|1|3.4346195964511845|37.49823620305673
30|2.7|0|1|1|0|-1.07296921680621|0|1|2.824232741134007|36.451540305001465
33|2.2|0|1|1|0|-2.15493972467471|0|1|2.4452574288302347|35.184570278713814
42|2.4|0|1|1|0|-1.63181909414944|0|1|2.6284877506219217|35.791540897486655
36|3.1|0|1|1|0|-0.218148923564451|0|1|3.123645511850924|37.48470161498574
32|3.3|0|1|1|0|0.13637892393282802|0|1|3.247823851970704|37.92173854617596
44|2.2|0|1|1|0|-2.03953161819905|0|1|2.485680733232646|35.31758582646011
34|3.1|1|0|1|0|-0.50078066418528|0|1|3.1576958855975903|36.54133181130704
35|3.0|1|0|1|0|-0.7135103843340501|0|1|3.083184324013074|36.2880539250832
38|3.0|0|1|1|0|-0.423098525552632|0|1|3.0518590455330785|37.23435539143944
33|2.4|0|1|1|0|-1.76966125591935|0|1|2.580206604393371|35.63059556526489
38|2.8|1|0|1|0|-1.1757025991814398|0|1|2.921295032491414|35.743798019737376
31|3.5|0|1|1|0|0.606854030758505|0|1|3.4126143423248845|38.50958468842571
39|3.2|0|1|1|0|0.0258564867070969|0|1|3.2091118215968724|37.784950407021135
22|2.6|1|0|1|0|-1.6712846985314098|0|1|2.747710466639144|35.16928918713572
43|2.1|0|1|1|0|-2.30704726500604|0|1|2.3919796341199278|35.010021141261184
40|3.2|0|1|1|0|0.00024856155246272597|0|1|3.200142287434571|37.75332721882341
34|3.6|0|1|1|0|0.801481379733835|0|1|3.480785295067476|38.75542294171523
39|3.4|1|0|1|0|0.15324717327787302|0|1|3.386778288634849|37.33114899196656
39|3.5|0|1|1|0|0.641879303300831|0|1|3.424882434203287|38.55371055623485
41|3.3|0|1|1|0|0.252472264035247|0|1|3.2884871690405713|38.06595481477174
34|3.9|1|0|1|0|1.6854273497638201|1|0|3.9234458379503265|39.248930139631234
39|3.9|0|1|1|0|1.46290159490364|0|1|3.712456981851077|39.60266711121762
43|4.0|1|0|1|0|1.44660061423118|0|1|3.839793431506016|38.94364164231429
40|3.2|1|0|1|0|-0.24836400930847302|0|1|3.2461083514799207|36.84415556109475
41|3.6|0|1|1|0|0.8791315779949449|0|1|3.507983363704694|38.85394209576144
45|3.1|1|0|1|0|-0.44298760537906495|0|1|3.177938713244735|36.61044559073755
41|3.4|1|0|1|0|0.163222599182956|0|1|3.3902723211618437|37.34332676382973
45|3.4|1|0|1|0|0.189715500856195|0|1|3.399551830734825|37.37568798079501
38|3.3|1|0|1|0|0.46007412544998205|1|0|3.4942487226041745|37.70754006108279
32|3.5|1|0|1|0|0.81256126743614|1|0|3.6177122770594905|38.144629879281304
45|3.1|1|0|1|0|-0.430597975652362|0|1|3.182278354446467|36.6252791548579
46|2.9|0|1|1|0|-0.6074091288838921|0|1|2.987301677332752|37.0106479423267
39|3.2|0|1|1|0|-0.0051151604993755605|0|1|3.198263568721886|37.74670691959162
36|3.6|0|1|1|0|0.842680689998577|0|1|3.4952159300623604|38.80766366379884
40|3.6|0|1|1|0|0.8367465549911651|0|1|3.4931374162291906|38.80013484242253
40|3.4|0|1|1|0|0.445529184158799|0|1|3.356108057100045|38.306994026921735
39|3.5|1|0|1|0|0.36682080124882305|0|1|3.461585440744375|37.592744574941676
40|3.4|0|1|1|0|0.451310923255498|0|1|3.358133192132743|38.314236248663455
41|3.3|0|1|1|0|0.253771508555714|0|1|3.2889422476164865|38.06757189307404
31|3.8|0|1|1|0|1.22602694781316|0|1|3.629488321702652|39.29713523092992
36|3.1|0|1|1|0|-0.22133374413680498|0|1|3.1225299838746423|37.48079850652005
35|2.4|0|1|1|0|-1.76069689471775|0|1|2.583346497358358|35.64104036890532
32|3.4|0|1|1|0|0.343174849044221|0|1|3.3202570188013127|38.17901110457625
39|3.2|0|1|1|0|-0.0417503500549738|0|1|3.1854315808791744|37.701520114291384
31|2.7|1|0|1|0|-1.39353298991555|0|1|2.844996889651697|35.490128825880745
37|3.1|0|1|1|0|-0.209258583556525|0|1|3.1267594778569183|37.49559918716342
34|3.7|1|0|1|0|0.736778275017025|0|1|3.5911682233995372|38.05023217703236
39|3.2|1|0|1|0|-0.284631871201085|0|1|3.2334050252918343|36.80049118150724
40|3.0|0|1|1|0|-0.440266419637933|0|1|3.045845750369061|37.213460833604195
36|3.4|0|1|1|0|0.396417689483054|0|1|3.338906068786046|38.245532012174976
42|3.8|1|0|1|0|1.08054816065095|0|1|3.7115784368215308|38.48032514473191
38|3.1|0|1|1|0|-0.227574549131531|0|1|3.120344054586641|37.47315136120429
34|3.5|0|1|1|0|0.60275573001077|0|1|3.411178855133235|38.50442483022238
35|3.3|1|0|1|0|-0.0840041881627961|0|1|3.303677679013241|37.042685460239966
37|3.2|0|1|1|0|0.0269568159184341|0|1|3.2094972273019917|37.786309795281916
37|3.9|1|0|1|0|1.2243241472599|0|1|3.761937988242439|38.66164296084133
38|3.6|0|1|1|0|0.8851082460122259|0|1|3.5100767753198103|38.861535401022444
42|2.5|0|1|1|0|-1.45131891103329|0|1|2.691710465815971|36.00339379059669
34|3.5|1|0|1|0|0.308797635670388|0|1|3.44126201497997|37.52149409950605
32|3.7|0|1|1|0|1.05358491869705|0|1|3.569088087719087|39.07619516247827
37|3.4|0|1|1|0|0.4285554073531289|0|1|3.350162754229844|38.28574053670623
33|3.0|0|1|1|0|-0.47096267189409496|0|1|3.0350939584295085|37.17613051472063
43|3.3|0|1|1|0|0.248401592963719|0|1|3.2870613595296843|38.0608887814551
33|2.7|0|1|1|0|-1.1009018893225802|0|1|2.8144489316739647|36.41826482907095
