LoanApproval,AnnualSalary,AccountBalance,Gender
No,75000,23674.60948760093,Female
No,55000,11549.517266207005,Female
No,52000,12703.021442115232,Female
No,70000,21275.516445467983,Male
No,63500,20599.2249634802,Female
No,19000,2823.20896712966,Female
No,53500,16308.637346485368,Female
Yes,130000,37815.42047252356,Male
No,70000,21959.161961572318,Male
Yes,90000,30074.01353075413,Male
Yes,90000,29195.62279681454,Male
No,82000,26179.560529746614,Female
No,59500,17404.33324209839,Female
No,86500,26798.471388041715,Female
Yes,90000,27543.31427076458,Male
No,68000,19361.909213164377,Female
Yes,110000,33827.61592022997,Male
No,50000,17556.525356374317,Male
Yes,150000,41769.35014136975,Male
Yes,120000,38966.41381612329,Male
Yes,116500,32626.70281806205,Female
Yes,110000,36060.33414412585,Male
Yes,108000,29396.187068513693,Female
No,80000,21156.72603612545,Male
No,80500,22010.50750534338,Female
Yes,100000,29215.49294630341,Male
No,49500,7839.689347526852,Female
No,80000,28438.401869724024,Male
Yes,100000,33277.11759383477,Male
No,76500,23088.38288930507,Female
Yes,100000,30538.242481932906,Male
Yes,110500,26186.752037459002,Female
Yes,100000,33130.12747918797,Male
Yes,150000,42379.90301335132,Male
Yes,150000,46811.63978596046,Male
No,80000,23571.236982623705,Male
No,35000,14637.041210411262,Female
No,70000,20453.00477354556,Male
Yes,130000,37404.350135828376,Male
Yes,110000,31168.495971096014,Male
Yes,100000,27628.605916845852,Male
No,69500,18909.345956178164,Female
No,50500,10088.89405404841,Female
Yes,100000,31095.375860503755,Male
Yes,120000,33792.04848410125,Male
Yes,110000,35181.26634206786,Male
No,70000,18157.206050529847,Male
No,70000,19214.659022452906,Male
No,80000,24951.56452303822,Male
No,66500,17984.12905980116,Female
Yes,100000,32110.864276936605,Male
No,80000,27009.789012502617,Male
No,50000,17281.58916899767,Male
No,57500,21102.533817488275,Female
Yes,150000,46341.92153945713,Male
Yes,130000,35654.161962471946,Male
Yes,150000,44960.49383540018,Male
Yes,140000,45236.41270043337,Male
Yes,126500,38407.84357632517,Female
No,76500,23045.089711154167,Female
Yes,115000,31861.170473876133,Female
No,80000,24112.22846758524,Male
Yes,90000,27497.81580436334,Male
Yes,90000,30247.640126139162,Male
Yes,110000,31700.14522896665,Male
Yes,113500,33317.50671194179,Female
No,50000,16959.21161605388,Male
Yes,93500,27630.01486188904,Female
No,65500,22078.434833148654,Female
No,70000,21971.80519168239,Male
No,36500,6903.963357996368,Female
No,50000,15660.088194535498,Male
No,80000,23009.219680229697,Male
Yes,150000,47483.855204244144,Male
No,62000,14258.771701945303,Female
Yes,110000,31762.923890135804,Male
Yes,120000,33162.78552665642,Male
No,40000,6846.682397048338,Male
Yes,100000,28852.91696776493,Male
No,75000,22885.108985420928,Female
No,70000,19461.3822328851,Male
No,70000,20475.554172435444,Male
Yes,130000,37728.07390038925,Male
No,65000,16499.28108252924,Female
Yes,126500,40473.22945958347,Female
Yes,99500,29905.056725381113,Female
Yes,90000,28345.58985043584,Male
Yes,111000,32565.40069159075,Female
Yes,100000,28005.3942715955,Male
Yes,110000,30331.08099819362,Male
No,52500,17179.58039440883,Female
No,75000,25039.816669443117,Female
Yes,90000,34049.856067314184,Male
No,92500,22332.000443717698,Female
Yes,130000,38548.323578140036,Male
No,31000,10294.432599559119,Female
No,90000,24262.588399507713,Male
Yes,127000,40011.582482565704,Female
No,39000,11909.69787240062,Female
No,40000,11791.77825820953,Male
Yes,91000,29713.31179710054,Female
No,29000,7459.961542961604,Female
Yes,120000,36814.05026835273,Male
No,30000,9835.583349266513,Male
No,60000,16919.67927204859,Male
No,63500,15474.473904035589,Female
Yes,118000,35554.87862871561,Female
Yes,106500,30506.665523396216,Female
Yes,100000,30954.225587161287,Male
No,60000,19347.698749414336,Male
Yes,110000,35060.90223361247,Male
Yes,110000,35879.72860787918,Male
Yes,89500,27211.957541932334,Female
Yes,140000,40966.199210645915,Male
No,70000,15365.750363536325,Male
No,34500,7581.699105789875,Female
No,70000,21996.232230484216,Male
Yes,120000,35654.82822291286,Male
Yes,122000,31838.05721414251,Female
No,60000,19648.539592900754,Male
Yes,110000,37251.20048353868,Male
No,60000,20208.62598787094,Male
Yes,110000,32508.409396679657,Male
No,60000,14808.225671590517,Male
No,42000,10554.008809962717,Female
Yes,100000,33438.62971572341,Male
Yes,130000,41967.9473146529,Male
Yes,160000,47201.72143485466,Male
Yes,150000,42803.00797962408,Male
No,76500,20163.890117354942,Female
Yes,90000,28750.915344850113,Male
Yes,142500,38227.44603083961,Female
Yes,100000,30378.487814203156,Male
Yes,128000,37411.709203195016,Female
Yes,130500,34033.62868861054,Female
Yes,100000,35749.24460898526,Male
No,50000,18088.516695179256,Male
Yes,110000,36455.80505601646,Male
Yes,100000,31284.63551605023,Male
No,85000,26341.37923132482,Female
No,66500,19185.17291326747,Female
No,70000,26176.388967011208,Male
No,80000,25632.162328725266,Male
Yes,96500,28072.335918633467,Female
Yes,100000,29218.94484961525,Male
Yes,110000,33936.95722129945,Male
Yes,120000,35011.234034267356,Male
Yes,118000,27144.71954672783,Female
Yes,100000,35687.04949900412,Male
No,48000,9447.069339497713,Female
Yes,120000,39063.353018299,Male
Yes,96500,31127.83658536266,Female
Yes,140000,39950.287432694786,Male
No,60000,19302.454807943763,Male
No,60000,14628.602712535285,Male
Yes,100000,25780.017015144225,Male
No,70000,22511.86571198737,Male
No,40000,13237.058015208913,Male
No,60000,17675.589987902178,Male
Yes,110000,30172.876479316874,Male
No,80000,26249.789756784245,Male
No,80000,19732.697380677764,Male
Yes,130000,38557.03307893833,Male
Yes,120000,31771.855540248616,Male
Yes,120000,33714.01531872485,Male
No,59000,16442.544393792898,Female
Yes,150000,49209.67922199033,Male
No,68000,18671.419047941938,Female
No,89500,23711.83452140524,Female
Yes,140000,38824.496646551204,Male
No,40000,8980.094245775697,Male
Yes,130000,38936.573613393215,Male
No,92000,22947.759152370716,Female
No,60000,18553.72409236338,Male
No,79500,20575.09682551427,Female
No,69000,21844.206071904457,Female
No,59500,14235.432598903752,Female
No,80000,25710.157666498806,Male
Yes,100000,29271.372310864394,Male
Yes,130000,36373.479652855945,Male
Yes,100000,29588.1634316271,Male
No,70000,18266.732492089162,Male
No,90000,26075.152073246205,Male
Yes,110000,35051.287250186906,Male
No,80000,23182.996203033133,Male
No,49000,19058.832563522545,Female
Yes,111000,33364.27600794143,Female
Yes,100000,32734.361444879585,Male
No,70000,18285.90412720201,Male
Yes,111000,36417.082944839625,Female
Yes,100000,28748.1731175808,Male
Yes,169500,51884.608880485655,Female
Yes,140000,39704.90729759829,Male
No,81000,20527.377299680786,Female
Yes,120500,36356.09453373141,Female
No,52000,16244.883507996292,Female
No,45000,12153.692898208763,Female
No,30000,11592.581685667728,Male
No,76500,21700.75776142076,Female
Yes,130000,39484.604678760974,Male
Yes,99000,30131.490003625157,Female
No,59000,19568.554687216958,Female
Yes,110500,31593.186357016,Female
Yes,110000,34072.90022061055,Male
Yes,110000,28500.94180324406,Male
No,79500,26993.668486074188,Female
Yes,87500,30843.545000042213,Female
Yes,110000,37773.80858935681,Male
No,50000,17495.319672070385,Male
Yes,150000,43874.17989883821,Male
Yes,120000,40140.81523756678,Male
Yes,130000,38687.56179037078,Male
No,76000,21059.763748485242,Female
No,60000,17412.283931588103,Male
No,41000,12335.879174924947,Female
Yes,100000,32530.48522127288,Male
Yes,120000,38559.36765847514,Male
No,55000,12140.404265983172,Female
Yes,110000,34053.09308158595,Male
Yes,150000,51960.12183454764,Male
Yes,140000,41371.65890789804,Male
No,70000,20273.97601882392,Male
No,75000,17036.269875858496,Female
Yes,120000,33833.163794955064,Male
Yes,99500,27673.636612193055,Female
Yes,110000,31053.846770137912,Male
No,76500,27189.48164335959,Female
No,76500,26235.34116399947,Female
Yes,160000,47462.18968237456,Male
Yes,140000,39397.543801949876,Male
No,70000,19396.97106703951,Male
No,80000,23561.73820790897,Male
No,50000,15846.08477394036,Male
No,90000,26194.002044100882,Male
Yes,130500,35219.15643344012,Female
No,60000,20208.26118509163,Male
Yes,112500,31856.17453056379,Female
Yes,120000,34128.9607916068,Male
Yes,140000,41878.564606441294,Male
Yes,126500,34407.25715347274,Female
No,80000,22048.544247487152,Male
Yes,100000,32227.69510011083,Male
Yes,110000,36856.73380503366,Male
No,75000,17967.225035504038,Female
No,36000,10932.150534212546,Female
Yes,105000,32889.78567694746,Female
Yes,129500,42532.75149179864,Female
Yes,110000,34112.98330986056,Male
Yes,130000,36555.030978249066,Male
Yes,120000,36598.59100894854,Male
No,60500,18595.20857109675,Female
Yes,120000,34676.25903222501,Male
Yes,120000,36322.964127811116,Male
No,10500,3748.005149954255,Female
No,90000,23852.041105846227,Male
No,50000,16145.719122367951,Male
Yes,140000,44025.712039097554,Male
No,90000,25983.71124084563,Male
No,48000,14680.920225326741,Female
Yes,180000,58455.11967855799,Male
Yes,110500,32124.695294185225,Female
Yes,110000,31849.052199955186,Male
Yes,117500,35494.80100739668,Female
No,70000,18358.762329468776,Male
Yes,90000,27867.502465389174,Male
Yes,100000,27364.88412656914,Male
No,50000,12287.788265931951,Male
Yes,108000,29498.667719654924,Female
Yes,100000,25767.207438321613,Male
No,58000,15436.468274545026,Female
Yes,110000,26737.340683798477,Male
Yes,110000,34460.70515477639,Male
Yes,159000,49593.315609920515,Female
Yes,90000,28587.954252011266,Male
No,70000,19391.46909766105,Male
Yes,120000,37729.664405659656,Male
No,90000,24309.218681617996,Male
Yes,110000,27523.381907815645,Male
Yes,150000,47358.17073618325,Male
No,83500,20603.354851138592,Female
Yes,180000,52559.199742905155,Male
No,80000,24795.921800449552,Male
No,70000,23604.121429793402,Male
No,72000,18303.92133927474,Female
Yes,110000,29647.662753296692,Male
Yes,136500,43960.256888539385,Female
No,70000,21564.04256599298,Male
No,45000,16805.556979853118,Female
No,25000,4818.366071376457,Female
No,80000,24133.70888361049,Male
Yes,120000,34725.81060918605,Male
Yes,130000,38207.468714377595,Male
No,30000,14317.809131064587,Male
No,73500,20640.505870787292,Female
No,86500,26379.483409995122,Female
Yes,120000,37906.563672801,Male
Yes,120000,38475.48884302144,Male
Yes,174000,46731.6647322973,Female
No,88000,27133.61871512923,Female
No,85000,24072.388918792305,Female
Yes,120000,34609.3648637523,Male
Yes,110000,31979.827941012627,Male
Yes,160000,46583.8654137144,Male
Yes,120000,35447.55767492218,Male
No,70000,21863.844828163677,Male
No,40000,15600.657181553403,Male
No,79000,20245.054395502342,Female
No,70000,21921.64727546332,Male
No,80000,25461.985378579826,Male
No,77500,15285.835224457769,Female
Yes,100000,31298.224796555744,Male
No,70000,24696.155508519867,Male
No,70000,19783.41529742466,Male
No,90000,26782.23170904403,Male
No,70000,24363.407105272825,Male
Yes,130000,32566.878225114866,Male
No,76000,21926.26018310172,Female
No,70000,21603.733904369383,Male
Yes,110000,31436.551236282496,Male
Yes,160000,49849.509561840285,Male
Yes,106500,27528.48993078622,Female
Yes,90000,27208.734593957877,Male
Yes,99000,28316.35045606477,Female
Yes,130000,45209.08683407516,Male
Yes,100000,32658.78696410719,Male
Yes,150000,44811.74404402494,Male
Yes,110000,29231.044863257826,Male
Yes,130000,35306.57946256967,Male
Yes,180000,53408.971639944495,Male
No,69000,16032.354810851253,Female
Yes,90000,28053.102287887126,Male
Yes,130000,37331.245752713075,Male
Yes,100000,32457.19795267313,Male
Yes,150000,47530.17810830923,Male
No,78000,21968.047133711974,Female
No,80000,25387.4180518431,Male
No,78000,23207.00416914594,Female
No,40000,8686.098749278462,Male
Yes,100000,28652.53397160389,Male
Yes,150000,37601.19529580488,Male
No,70000,23341.24754127957,Male
No,50000,16373.680822053842,Male
Yes,132000,39776.80631352448,Female
Yes,120000,33907.16714517554,Male
No,70000,19466.829899765224,Male
No,70000,23176.183591423713,Male
Yes,100000,30188.73501452676,Male
No,45000,11442.231484835016,Female
No,36500,10112.375032884593,Female
No,80000,22943.18706859629,Male
Yes,100000,32285.259937488405,Male
Yes,80000,29352.497806134295,Male
No,70000,19264.103713646567,Male
Yes,130000,40355.51613640533,Male
No,79500,23172.448881945293,Female
No,80000,18748.751564661063,Male
No,80000,26547.550510554393,Male
Yes,100000,30229.7539415858,Male
Yes,100000,32516.32756355134,Male
Yes,120000,34628.7985785599,Male
Yes,90000,28991.68341710528,Male
No,43500,10752.594092187725,Female
Yes,150000,47395.86916199728,Male
Yes,110000,28830.998040307677,Male
Yes,130000,38903.3508857993,Male
Yes,100000,28916.69150319718,Male
Yes,90000,28672.68370924077,Male
Yes,120000,32251.23488609796,Male
No,36500,11053.82555508486,Female
Yes,140000,43702.59772174248,Male
Yes,140000,41737.32163015213,Male
No,70000,16821.97387969599,Male
No,58000,18718.95068522898,Female
No,80000,23711.707728615078,Male
Yes,136500,41014.19041005666,Female
Yes,140000,36504.23033303801,Male
No,79500,19767.19831307551,Female
Yes,140500,42689.91139970984,Female
No,60000,17340.6366495317,Male
Yes,110000,35885.26440554843,Male
Yes,110000,31673.489023555117,Male
Yes,99000,32999.65655745277,Female
Yes,100000,31374.5382668228,Male
Yes,94500,27453.230077485954,Female
Yes,125000,31696.01186649043,Female
No,50000,12983.173475630458,Male
No,86500,23510.908742757667,Female
No,80000,25551.912750421256,Male
Yes,110000,33892.88181943383,Male
No,76500,19660.57265488444,Female
No,80000,28026.456350842076,Male
No,40000,15295.74160450802,Male
No,80000,28497.954666446378,Male
Yes,150000,49037.243835461966,Male
No,63500,17625.156110621047,Female
No,78000,22507.266261937075,Female
Yes,130000,41857.01607957955,Male
No,80000,24435.873397523945,Male
No,59000,18942.024959054026,Female
Yes,110000,30975.868577418594,Male
Yes,100000,28749.287705720148,Male
No,90000,23328.099626740703,Male
Yes,97500,29048.908640295518,Female
No,80000,22523.689226908955,Male
Yes,100000,28773.037136276995,Male
No,51500,14594.038094895604,Female
Yes,140000,39210.403031968766,Male
No,70000,17121.657813686143,Male
Yes,104500,32903.369522910216,Female
No,50000,14732.067894235723,Male
No,90000,22755.14284850679,Male
Yes,110000,32858.961982298315,Male
No,93500,24994.342560818888,Female
No,61500,13989.45270468791,Female
No,74000,24660.890559642237,Female
No,80000,23449.44076716379,Male
Yes,150000,47054.399007155225,Male
No,80000,20847.51339415156,Male
Yes,92500,31285.737626333706,Female
No,90000,23868.037918081118,Male
No,62000,15498.890051579723,Female
Yes,102000,30054.02431671731,Female
Yes,110000,33197.54234798963,Male
No,30000,8861.207952254923,Male
No,70000,20595.221706108965,Male
Yes,130000,40249.1524512958,Male
No,38000,8725.082200974397,Female
No,77500,20681.569308766324,Female
Yes,120000,32669.462367463708,Male
No,76500,20035.114035056282,Female
No,82000,23450.23938699189,Female
Yes,110000,32171.066379746324,Male
No,80000,20954.10935823474,Male
Yes,100000,28005.370844892775,Male
Yes,160000,47492.7674028141,Male
Yes,98000,30469.221291183872,Female
No,40000,12206.651497759065,Male
No,29000,9365.415623954501,Female
Yes,114000,27003.19154725432,Female
No,90000,26244.666857667777,Male
No,23500,4753.706747865777,Female
No,83500,25056.054409621356,Female
No,42000,15343.68461031687,Female
No,60000,19539.141547849733,Male
Yes,150000,46147.724415153105,Male
No,90000,24027.35253340058,Male
No,71000,19821.25093888922,Female
Yes,100000,29849.30022817352,Male
No,80000,25801.902370627995,Male
Yes,126500,32550.930474624187,Female
Yes,100000,27464.17292333426,Male
No,52000,17576.756300804867,Female
No,70000,23311.735159529722,Male
No,57500,18000.34122576904,Female
No,57500,18237.485263537088,Female
No,90000,25014.900887552598,Male
No,65000,17975.663452799752,Female
Yes,118000,37411.9056893914,Female
Yes,140000,44437.2030745906,Male
No,90000,23407.376610014355,Male
Yes,120000,35963.74708737943,Male
Yes,120000,34997.24335375478,Male
Yes,130000,36540.85817892832,Male
No,59500,19738.390788329274,Female
No,55500,18136.3014210588,Female
No,50000,17743.181462437286,Male
Yes,100000,28092.83016018858,Male
No,80000,25405.730978059448,Male
Yes,100000,25683.42502136049,Male
No,100000,22978.217394940802,Male
Yes,130000,43935.033565998616,Male
Yes,180000,57832.73127983003,Male
Yes,95000,32469.833185238098,Female
Yes,102500,24640.90789230403,Female
Yes,120000,39146.97677826284,Male
No,60000,15495.401468781194,Male
No,77500,21031.551487472112,Female
Yes,140000,44473.496584572335,Male
Yes,140000,39535.48554870147,Male
Yes,100000,30451.425639271696,Male
Yes,126000,33686.18937903026,Female
Yes,93500,27231.76867139541,Female
No,80000,21557.642023783268,Male
Yes,112500,29945.94747956031,Female
No,80000,27183.607362942545,Male
Yes,120000,34205.15641313382,Male
No,60000,16903.301768663077,Male
Yes,110000,31274.63261187431,Male
Yes,110000,34844.33367181766,Male
Yes,107500,32022.117004102125,Female
No,40000,10654.167584666833,Male
No,44500,10977.514801402547,Female
No,70500,21632.00134189862,Female
No,90000,26106.465769021765,Male
Yes,110000,30893.605466863242,Male
Yes,103500,31033.451427532607,Female
No,78000,21282.634225890382,Female
Yes,102000,28952.745666728497,Female
Yes,180000,51235.21570188876,Male
No,75000,20431.275636482995,Female
Yes,130000,39270.08798556916,Male
Yes,100000,29416.48889664855,Male
No,80000,26411.01679680371,Male
No,36500,7844.293516881275,Female
No,66500,21117.86213038635,Female
Yes,90000,28852.194066745462,Male
No,70000,16900.185010548532,Male
No,70000,22879.387443330415,Male
No,80000,25803.140569284373,Male
Yes,90000,32359.946106037973,Male
Yes,120000,37153.7840191206,Male
No,56500,16496.61590688536,Female
No,60000,17111.106912396877,Male
No,30000,8360.282036195567,Male
Yes,110000,37702.13507487042,Male
Yes,110000,29527.438517432478,Male
No,40000,15468.957400459843,Male
No,56000,15394.934023905575,Female
No,63500,18465.981172973312,Female
No,70000,20650.24055876102,Male
Yes,180000,52225.17981155424,Male
Yes,120000,38342.87329071177,Male
Yes,100000,32240.313001459504,Male
No,80000,23003.018200402177,Male
Yes,100000,29386.94535521064,Male
No,43500,11284.451165808134,Female
No,80000,22065.317092902093,Male
No,90000,25474.96985238199,Male
Yes,100000,32371.75121285832,Male
No,90000,25475.180453727768,Male
No,52000,13967.30619247043,Female
No,80000,20590.668946034133,Male
No,73500,21157.855391996338,Female
Yes,96500,29009.206900522477,Female
Yes,100000,32555.814499277403,Male
No,38000,12605.930543162578,Female
Yes,120000,38551.99273936325,Male
No,90000,26105.95928691983,Male
No,73500,21522.242500202505,Female
Yes,101000,28959.165443278795,Female
No,85500,26237.054877103306,Female
Yes,101000,28724.614643818677,Female
Yes,90000,28819.272533421914,Male
No,66500,22993.103128336454,Female
Yes,110000,35565.60587483018,Male
Yes,150000,48974.89928500047,Male
No,70000,20392.208523583653,Male
Yes,108000,33118.249519919314,Female
Yes,100000,26720.173237448307,Male
Yes,118000,35051.41358178746,Female
Yes,116500,35237.03170410498,Female
No,70000,19059.249451631167,Male
No,80000,24096.064879191657,Male
Yes,120000,36433.48922806621,Male
Yes,120000,31459.83526755256,Male
No,52000,17799.42290901836,Female
No,43500,6897.058754940261,Female
Yes,90000,29230.21969901237,Male
No,40000,14547.045143089226,Male
No,69500,23210.029965352387,Female
Yes,120000,36495.905622354956,Male
No,60000,14951.40703418171,Male
No,70000,18072.23958905913,Male
Yes,130000,32412.404016398865,Male
No,70000,21784.77574508614,Male
Yes,109000,30055.519985226696,Female
No,38000,7659.554390754167,Female
No,60000,15924.608363780175,Male
No,50000,18520.909816122166,Male
No,70000,23422.795512811073,Male
Yes,130000,33033.05604809841,Male
Yes,90000,27886.17853549437,Male
No,39500,7446.183276130201,Female
No,79500,22326.017574236004,Female
Yes,130000,35140.54312828628,Male
Yes,129000,39517.041967934674,Female
No,80000,21841.2110190595,Male
No,80500,21519.98665519509,Female
No,70000,19462.433134882885,Male
Yes,136500,42609.83703498854,Female
Yes,90000,27868.724937102634,Male
No,50000,14760.968320353499,Male
Yes,140000,42350.24709068667,Male
Yes,110000,33644.93573267057,Male
Yes,90000,28047.163872422712,Male
No,70000,22335.154827912265,Male
No,88000,25728.57818807271,Female
No,64000,21090.744692054843,Female
Yes,110000,31396.021467190083,Male
Yes,90000,27635.041184708527,Male
Yes,110000,35340.13854472041,Male
Yes,100000,29327.242947223,Male
Yes,100000,29320.118028231955,Male
Yes,133500,42526.64955433566,Female
No,80000,23327.27799696961,Male
Yes,140000,37191.767670445,Male
No,74000,22992.442263168836,Female
Yes,90000,32002.813101088177,Male
Yes,140000,42403.780914150724,Male
Yes,90000,29996.341737996874,Male
Yes,120000,39190.42981113196,Male
Yes,100000,30242.365773125108,Male
Yes,90000,31070.49463789771,Male
Yes,90000,30497.6197544957,Male
No,43500,9316.837287433533,Female
No,29500,11341.83792268326,Female
Yes,140000,41059.698248096036,Male
Yes,110000,33193.25376530852,Male
Yes,130000,40045.71933631687,Male
Yes,110000,35184.01760490707,Male
Yes,150000,46407.32461917856,Male
Yes,80000,29079.804420341174,Male
No,104500,23671.40254985039,Female
No,70000,23016.832597415563,Male
Yes,100000,32726.87012520343,Male
Yes,140000,42029.33716585745,Male
Yes,110000,32259.093622611428,Male
No,86000,20188.76251363653,Female
Yes,85000,28923.541021854944,Female
Yes,100000,32892.1568319821,Male
Yes,112000,31469.023919192412,Female
Yes,130000,33602.90288392738,Male
No,85000,22043.86246579639,Female
No,90000,26306.318145423633,Male
Yes,190000,52803.58776858952,Male
No,80000,22328.874340139842,Male
No,80000,24069.9672025789,Male
No,60000,23008.646067981856,Male
Yes,90000,31092.19934582714,Male
No,90000,25805.444212802868,Male
No,59000,14750.656138356087,Female
No,90000,26909.7028138164,Male
No,58000,15694.500162837294,Female
No,80000,24595.562270200422,Male
Yes,121000,39466.892938628625,Female
Yes,130000,36854.22587442579,Male
Yes,100000,27639.493600723454,Male
Yes,115000,33584.392770507104,Female
Yes,90000,29049.331259035414,Male
Yes,95000,27305.573634899083,Female
Yes,120000,34308.78022433876,Male
No,80000,28264.25318218845,Male
No,70000,18610.423788614386,Male
Yes,110000,35334.13933283055,Male
Yes,110000,32059.291312384725,Male
Yes,150000,46277.67819262908,Male
Yes,120000,36474.052227985725,Male
Yes,130000,37318.348273763295,Male
Yes,153500,48244.459080014356,Female
Yes,130000,44520.269509997335,Male
Yes,190000,59383.78359097806,Male
No,65000,19911.15399194882,Female
No,91000,21842.824934505345,Female
No,50000,18023.46501111351,Male
No,65000,16850.011565238427,Female
Yes,110000,34044.981988604806,Male
Yes,90000,30327.939993614887,Male
Yes,134000,34689.13006965268,Female
Yes,120000,37087.66472681966,Male
Yes,90000,27911.866965030546,Male
No,60000,20755.198519183352,Male
No,90000,26428.322487331687,Male
Yes,140000,40040.68487871405,Male
No,38000,9847.154821195021,Female
No,80000,24426.830958014805,Male
Yes,110000,31890.514276430644,Male
No,70000,20284.536517676366,Male
No,56500,14084.67333434245,Female
Yes,117500,32845.878720648565,Female
Yes,120000,36578.82553012588,Male
Yes,100000,34371.46284312574,Male
No,49500,14821.770437779707,Female
Yes,150000,46165.01125933112,Male
Yes,140000,40827.79737363285,Male
No,80000,24900.135790816574,Male
Yes,120000,36936.456511835415,Male
No,70000,18803.74326758614,Male
No,40000,18182.09590571191,Male
Yes,145000,40807.82471808409,Female
Yes,120000,36148.91144604734,Male
Yes,130000,38177.974166127016,Male
Yes,96500,26226.561677204307,Female
No,56500,20623.18965781017,Female
Yes,110000,30172.162211398052,Male
No,70000,19158.34829441984,Male
Yes,140000,44051.901558904654,Male
No,60000,19102.269690289475,Male
No,60000,15849.152391726584,Male
Yes,119500,38886.04059845115,Female
No,70000,20118.740403577234,Male
Yes,110000,31783.44943247697,Male
Yes,142000,36306.23537904188,Female
No,39500,14831.12267737728,Female
Yes,130000,38049.78230351391,Male
No,60000,18599.40381185456,Male
No,90000,21287.760676263773,Male
No,66500,18208.897174506295,Female
Yes,100000,27380.011428283135,Male
Yes,101000,27491.899702788403,Female
Yes,102000,27904.12310904046,Female
Yes,100000,28817.563074997408,Male
No,85000,25785.312309916422,Female
No,70000,20040.281594277574,Male
Yes,100000,29429.337221204114,Male
No,55000,16299.05471878636,Female
Yes,110000,37698.722782138655,Male
No,50000,17921.66138931873,Male
No,80000,27119.059195278824,Male
No,70000,23760.317573753484,Male
No,70000,19933.134454762163,Male
No,60000,17888.453692982665,Male
No,76500,23192.208057248714,Female
No,70000,22305.88456606201,Male
No,68000,24229.497099031894,Female
No,57500,15009.043498679095,Female
Yes,119000,33713.815215167735,Female
Yes,120000,36477.962883787484,Male
Yes,110000,33408.30688348839,Male
Yes,120000,38987.332485223524,Male
No,76500,15252.685788259556,Female
No,58000,15187.211030656768,Female
No,73500,19542.76257926967,Female
Yes,108000,30617.609636653364,Female
Yes,95000,26603.900727207165,Female
Yes,90000,29364.524577944027,Male
No,80000,22114.138768476158,Male
Yes,111000,29186.09003236792,Female
No,80000,27327.807046572543,Male
Yes,120000,35220.21101355683,Male
Yes,130000,37782.98440733911,Male
Yes,90000,28637.46990421256,Male
No,53500,16597.45416580412,Female
No,30000,9896.51520649692,Male
Yes,100000,30161.729935885967,Male
No,62000,18947.87511084528,Female
No,49000,15094.34985475384,Female
Yes,109500,33171.45728571639,Female
No,80000,25492.629325464306,Male
No,60000,20605.476368407177,Male
No,70000,24857.65126449379,Male
Yes,100000,30510.840378033787,Male
Yes,110000,31845.487699810805,Male
Yes,120000,35733.07391663049,Male
Yes,100000,29300.060657311376,Male
Yes,90000,28133.7321008857,Male
Yes,130000,40870.25627137581,Male
Yes,110000,33868.17934002081,Male
No,60000,18583.61206616372,Male
No,40000,12096.272352459233,Male
No,93500,23604.08435013525,Female
No,90000,25996.165892632092,Male
Yes,110000,34801.52754402193,Male
No,60000,12106.289642794807,Male
No,75000,22180.0758915608,Female
No,42000,9516.189075299431,Female
Yes,160000,46935.59815070238,Male
Yes,120000,34875.62645078718,Male
Yes,120000,33201.894974946204,Male
No,66500,18757.6047722032,Female
No,40000,13472.820572444138,Male
Yes,100000,33402.803248815406,Male
No,80000,23010.025334186335,Male
Yes,110000,32610.092846530846,Male
No,50000,15710.632266330535,Male
No,88000,26180.691753650157,Female
Yes,170000,50912.40812788371,Male
Yes,120000,35769.032983594036,Male
Yes,90000,27756.42764465512,Male
No,40000,16331.380732994006,Male
Yes,110000,31336.624303507884,Male
Yes,100000,25393.640168711783,Female
Yes,102000,34623.95611301965,Female
Yes,100000,30565.61270732444,Male
No,77500,20105.964188173344,Female
Yes,90000,32895.23351539467,Male
No,55000,16809.15117863283,Female
No,39500,11119.846879951267,Female
No,92000,24229.47892308442,Female
No,60000,15629.379530084354,Male
Yes,130000,38748.131292950355,Male
No,60000,19314.06533257518,Male
Yes,125000,35404.538334916295,Female
No,52500,17117.793926352322,Female
Yes,156500,48858.00789016495,Female
Yes,110000,39453.3440892435,Male
Yes,120000,36362.263381072014,Male
No,99500,24402.678886843707,Female
No,80000,25088.154389363783,Male
No,50000,15710.66682785383,Male
No,30000,3889.43698021994,Male
Yes,120000,38541.831006446366,Male
Yes,120000,33732.50103347608,Male
Yes,140000,39928.66751620143,Male
No,70000,24680.32978921515,Male
No,89500,22479.462309033283,Female
Yes,150000,44890.460032191455,Male
Yes,120000,30247.569529977005,Male
Yes,120000,33185.26110014272,Male
No,40000,8667.00990987177,Male
Yes,116500,31668.162565682185,Female
Yes,112000,32262.759943715773,Female
Yes,100000,29856.79624795321,Male
No,46500,12485.151350194188,Female
No,40000,13870.778748030505,Male
Yes,130000,40774.32550098276,Male
No,70000,20931.392411338846,Male
No,61000,12827.552498769213,Female
No,47500,12085.48304521314,Female
No,79500,23910.641441344567,Female
Yes,125000,34761.91376566863,Female
Yes,120000,33381.77706042636,Male
No,60000,23585.29615185464,Male
No,90000,26332.33545092273,Male
No,80000,23455.077934757013,Male
No,97500,25025.37848621759,Female
No,40000,9659.060780042359,Male
No,30000,7761.162460435042,Male
No,60000,21671.051933453993,Male
No,70000,17696.699345081328,Male
No,68000,20055.26760892957,Female
