"LSAT"|"sex"|"race_nonwhite"|"lsat0"|"weighted_sense_cols"|"weighted_u"|"pred_LSAT"
"16912"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-4.11336486476911e-06|37.6371146370462
"16915"|37|"Male"|"White"|1.82535438840156|1.80264037991559|-6.68294063246421e-06|37.6370179257527
"16920"|30|"Female"|"White"|1.82535438840156|1.78796203355344|-1.01632938865581e-05|37.0884744143258
"16935"|42|"Female"|"White"|1.82535438840156|1.78796203355344|3.62173633209551e-06|37.0889856835903
"16936"|29|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.2455827414776e-05|32.8396040659209
"16943"|39|"Male"|"White"|1.82535438840156|1.80264037991559|1.07671934656005e-05|37.637674702493
"16948"|37|"Male"|"White"|1.82535438840156|1.80264037991559|2.74435190738722e-06|37.6373727426035
"16954"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-2.53686695231599e-05|37.63631465721
"16975"|36|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-3.88986505622565e-06|32.839885369938
"16985"|35|"Female"|"White"|1.82535438840156|1.78796203355344|2.6700995492737e-08|37.0888523476159
"16989"|36|"Male"|"White"|1.82535438840156|1.80264037991559|-4.45747900874593e-06|37.6371016855849
"16993"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-3.67797818645689e-07|37.6372556096465
"17006"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-1.56668174405072e-06|37.6372104869728
"17013"|31|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.80846042836374e-05|32.8394192196374
"17014"|38|"Male"|"White"|1.82535438840156|1.80264037991559|3.16330447926892e-06|37.6373885108809
"17019"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-5.36714554126006e-06|37.0886522965776
"17033"|30|"Male"|"White"|1.82535438840156|1.80264037991559|-4.52068015289037e-06|37.6370993068771
"17035"|31|"Male"|"White"|1.82535438840156|1.80264037991559|-5.12246509422163e-06|37.6370766574443
"17040"|35|"Female"|"White"|1.82535438840156|1.78796203355344|-5.47408187559816e-07|37.0888310545713
"17043"|32|"Male"|"White"|1.82535438840156|1.80264037991559|-1.50274005176019e-05|37.6367038664767
"17051"|34|"Male"|"White"|1.82535438840156|1.80264037991559|2.01553420818455e-06|37.6373453118301
"17055"|27|"Male"|"White"|1.82535438840156|1.80264037991559|-3.95573209036673e-06|37.6371205698894
"17056"|33|"Male"|"White"|1.82535438840156|1.80264037991559|6.97896362314332e-06|37.6375321226005
"17058"|30|"Female"|"White"|1.82535438840156|1.78796203355344|-6.79174328392652e-06|37.0885994602049
"17069"|29|"Female"|"White"|1.82535438840156|1.78796203355344|-5.14349072838322e-06|37.0886605916341
"17080"|38|"Male"|"White"|1.82535438840156|1.80264037991559|7.13964959335638e-06|37.6375381704244
"17098"|40|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|5.7858672967141e-06|32.8402031214166
"17099"|36|"Male"|"White"|1.82535438840156|1.80264037991559|-1.15939991204601e-06|37.6372258159279
"17100"|38|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-4.88782348849845e-06|32.3613383565398
"17101"|30|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.72232591105269e-05|32.8394475057248
"17106"|44|"Male"|"White"|1.82535438840156|1.80264037991559|2.40649633049732e-06|37.6373600266094
"17110"|39|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|2.33840844373274e-05|32.3622532862515
"17140"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-6.04386490214997e-06|37.6370419786651
"17156"|38|"Female"|"White"|1.82535438840156|1.78796203355344|9.60866423684181e-06|37.0892077333384
"17158"|41|"Female"|"White"|1.82535438840156|1.78796203355344|-1.16138836744455e-05|37.0884206142026
"17178"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-3.01309779392928e-06|37.6371560479468
"17180"|41|"Male"|"White"|1.82535438840156|1.80264037991559|1.10537404648288e-05|37.6376854874572
"17197"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-3.90501500533312e-06|37.0887065250683
"17204"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-1.44521265199552e-05|37.6367255179001
"17212"|25|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|1.30018533881588e-06|32.8400558110403
"17218"|28|"Female"|"White"|1.82535438840156|1.78796203355344|-7.01760315883881e-06|37.0885910833794
"17242"|27|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|7.39319627357008e-06|32.3617357892161
"17249"|35|"Male"|"White"|1.82535438840156|1.80264037991559|-1.8617411509471e-07|37.6372624454648
"17251"|35|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-3.2311522009559e-06|32.3613919686843
"17253"|40|"Female"|"White"|1.82535438840156|1.78796203355344|-3.16384858598443e-06|37.0887340139823
"17262"|42|"Male"|"White"|1.82535438840156|1.80264037991559|5.77242749683874e-06|37.6374867115857
"17263"|45|"Female"|"White"|1.82535438840156|1.78796203355344|-4.40105695384431e-06|37.0886881275186
"17267"|43|"Female"|"White"|1.82535438840156|1.78796203355344|-1.05235523233165e-05|37.0884610528924
"17272"|44|"Male"|"White"|1.82535438840156|1.80264037991559|-2.43909212896089e-06|37.6371776518938
"17276"|44|"Male"|"White"|1.82535438840156|1.80264037991559|4.90064276496739e-06|37.6374538998137
"17298"|26|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-3.74220334310962e-06|32.3613754303621
"17319"|42|"Male"|"White"|1.82535438840156|1.80264037991559|2.53709369913862e-06|37.6373649419499
"17345"|31|"Male"|"White"|1.82535438840156|1.80264037991559|-1.64301848241607e-06|37.637207613871
"17363"|28|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-8.90998853570568e-06|32.3612081941575
"17368"|28|"Male"|"White"|1.82535438840156|1.80264037991559|7.68046156482544e-06|37.6375585252611
"17374"|26|"Female"|"White"|1.82535438840156|1.78796203355344|6.12764198730267e-06|37.0890786252057
"17401"|35|"Female"|"White"|1.82535438840156|1.78796203355344|-7.14316457599897e-06|37.0885864264836
"17415"|46|"Male"|"White"|1.82535438840156|1.80264037991559|2.02221928969193e-05|37.6380305683682
"17424"|28|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|1.31200209180536e-06|32.8400561991032
"17426"|34|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.28756229992463e-06|32.8399708293734
"17444"|42|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|9.57958626955009e-06|32.8403277081545
"17450"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-3.01671753950166e-06|37.6371559117099
"17458"|39|"Female"|"White"|1.82535438840156|1.78796203355344|-1.39128854658434e-05|37.0883353479552
"17468"|36|"Female"|"White"|1.82535438840156|1.78796203355344|1.16649530973449e-05|37.0892839995415
"17473"|32|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|5.45756558098571e-06|32.8401923399233
"17474"|35|"Female"|"White"|1.82535438840156|1.78796203355344|-7.11286645016514e-07|37.0888249765113
"17484"|45|"Male"|"White"|1.82535438840156|1.80264037991559|1.53001795582691e-06|37.6373270382917
"17487"|34|"Male"|"White"|1.82535438840156|1.80264037991559|-4.14254832924694e-06|37.6371135386648
"17495"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-8.31137515915581e-06|37.6369566363831
"17501"|34|"Male"|"White"|1.82535438840156|1.80264037991559|4.81709914625258e-06|37.6374507554448
"17505"|40|"Male"|"White"|1.82535438840156|1.80264037991559|1.26274534735551e-05|37.6377447184191
"17517"|35|"Male"|"White"|1.82535438840156|1.80264037991559|1.28630838324049e-05|37.6377535870155
"17520"|46|"Female"|"White"|1.82535438840156|1.78796203355344|6.88265690175593e-06|37.0891066280238
"17521"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-2.25707277009285e-06|37.6371845025894
"17522"|42|"Male"|"White"|1.82535438840156|1.80264037991559|1.75768998201288e-05|37.6379310048782
"17531"|34|"Female"|"White"|1.82535438840156|1.78796203355344|2.95676210232206e-06|37.0889610203788
"17550"|25|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-9.27704580836396e-06|32.3611963157429
"17565"|36|"Male"|"White"|1.82535438840156|1.80264037991559|1.96016822421203e-07|37.6372768300882
"17576"|26|"Female"|"White"|1.82535438840156|1.78796203355344|2.08305031457129e-06|37.0889286153306
"17621"|40|"Male"|"White"|1.82535438840156|1.80264037991559|1.0263082513355e-05|37.6376557289337
"17623"|30|"Male"|"White"|1.82535438840156|1.80264037991559|1.02451041740016e-05|37.6376550522712
"17631"|27|"Male"|"White"|1.82535438840156|1.80264037991559|-1.82084903685801e-07|37.6372625993716
"17649"|31|"Male"|"White"|1.82535438840156|1.80264037991559|8.55471960389462e-06|37.6375914302136
"17657"|36|"Male"|"White"|1.82535438840156|1.80264037991559|5.30175606803964e-06|37.6374689967002
"17660"|25|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-4.70788995288769e-06|32.3613441794303
"17667"|26|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-8.78954745892076e-06|32.3612120917765
"17668"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-7.8868889143696e-07|37.6372397684649
"17669"|38|"Female"|"White"|1.82535438840156|1.78796203355344|2.03266151167827e-06|37.0889267464639
"17682"|22|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|1.06114490851975e-05|32.840361594885
"17684"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-5.47986986075574e-06|37.6370632057761
"17721"|27|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-2.83316704064275e-07|32.3614873648848
"17736"|29|"Male"|"White"|1.82535438840156|1.80264037991559|4.95446738941202e-06|37.6374559256356
"17737"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-1.26176851207138e-05|37.6367945603308
"17741"|34|"Female"|"White"|1.82535438840156|1.78796203355344|5.05097996990233e-06|37.089038692825
"17746"|32|"Male"|"White"|1.82535438840156|1.80264037991559|-6.173060085068e-06|37.6370371161409
"17752"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-8.14408373571787e-07|37.6372388004546
"17758"|25|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-5.4729511309008e-06|32.3613194210317
"17764"|34|"Male"|"White"|1.82535438840156|1.80264037991559|-3.42084580302692e-06|37.6371407014745
"17770"|33|"Female"|"White"|1.82535438840156|1.78796203355344|-9.68241487692997e-06|37.088492249399
"17787"|27|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|7.0942510935952e-06|32.3617261148326
"17796"|31|"Male"|"White"|1.82535438840156|1.80264037991559|-1.53825802363695e-05|37.6366904986852
"17798"|31|"Male"|"White"|1.82535438840156|1.80264037991559|-7.75823521385133e-06|37.636977454893
"17801"|31|"Female"|"White"|1.82535438840156|1.78796203355344|-4.5712295145892e-06|37.0886818160421
"17810"|29|"Male"|"White"|1.82535438840156|1.80264037991559|6.96703339962266e-06|37.6375316735763
"17819"|32|"Female"|"White"|1.82535438840156|1.78796203355344|-5.1207733591724e-07|37.0888323649513
"17833"|30|"Female"|"White"|1.82535438840156|1.78796203355344|1.04278993544601e-05|37.0892381181323
"17858"|35|"Female"|"White"|1.82535438840156|1.78796203355344|7.58359954950072e-06|37.0891326253696
"17888"|44|"Male"|"White"|1.82535438840156|1.80264037991559|2.41305216029463e-06|37.6373602733535
"17905"|41|"Female"|"White"|1.82535438840156|1.78796203355344|6.28990294788961e-06|37.0890846433158
"17932"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-5.93468027381727e-07|37.6372471160401
"17933"|42|"Female"|"White"|1.82535438840156|1.78796203355344|1.0765299548198e-05|37.0892506320505
"17934"|47|"Male"|"White"|1.82535438840156|1.80264037991559|-1.15962457447654e-06|37.6372258074723
"17939"|41|"Female"|"White"|1.82535438840156|1.78796203355344|5.86766859364641e-06|37.0890689830333
"17943"|42|"Male"|"White"|1.82535438840156|1.80264037991559|1.88184631862536e-05|37.6379777347835
"17950"|37|"Male"|"White"|1.82535438840156|1.80264037991559|7.57393413169019e-07|37.6372979587803
"17954"|41|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|2.89915982406524e-06|32.8401083214936
"17958"|37|"Male"|"White"|1.82535438840156|1.80264037991559|8.88806546328825e-06|37.6376039765509
"17983"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-3.14871925656106e-06|37.637150943541
"17985"|41|"Female"|"White"|1.82535438840156|1.78796203355344|1.48833563404889e-06|37.0889065580068
"18003"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-1.33933947556072e-05|37.636765365118
"18004"|39|"Male"|"White"|1.82535438840156|1.80264037991559|4.87297896843028e-06|37.6374528586189
"18028"|40|"Female"|"White"|1.82535438840156|1.78796203355344|-4.83444541212232e-06|37.0886720537127
"18047"|47|"Male"|"White"|1.82535438840156|1.80264037991559|-7.02885740073668e-06|37.6370049064793
"18054"|36|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-1.57785301325735e-06|32.3614454717915
"18056"|43|"Female"|"White"|1.82535438840156|1.78796203355344|7.89066094617001e-06|37.0891440140122
"18075"|42|"Male"|"White"|1.82535438840156|1.80264037991559|8.14999594421803e-06|37.6375761973929
"18102"|47|"Male"|"White"|1.82535438840156|1.80264037991559|7.85766584510145e-06|37.6375651947981
"18126"|38|"Female"|"White"|1.82535438840156|1.78796203355344|5.81257054763789e-06|37.0890669394982
"18137"|32|"Male"|"White"|1.82535438840156|1.80264037991559|-2.13724032759652e-06|37.6371890127454
"18161"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-3.14813781718568e-06|37.6371509654248
"18171"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-1.01454247210444e-07|37.6372656340889
"18220"|35|"Female"|"White"|1.82535438840156|1.78796203355344|1.68196217658445e-06|37.0889137394042
"18231"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-3.06773713291744e-06|37.6371539914776
"18242"|33|"Male"|"White"|1.82535438840156|1.80264037991559|2.09424583973483e-06|37.6373482743271
"18244"|30|"Male"|"White"|1.82535438840156|1.80264037991559|1.18739899667501e-06|37.6373141430321
"18260"|32|"Male"|"White"|1.82535438840156|1.80264037991559|-3.63884941094964e-06|37.6371324964429
"18269"|28|"Male"|"White"|1.82535438840156|1.80264037991559|4.91295450165702e-06|37.6374543631961
"18282"|36|"Male"|"White"|1.82535438840156|1.80264037991559|5.90612984594133e-07|37.6372916816162
"18295"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-4.93845018773703e-06|37.0886681963139
"18316"|35|"Male"|"White"|1.82535438840156|1.80264037991559|-6.61357368500513e-06|37.6370205365178
"18356"|37|"Male"|"White"|1.82535438840156|1.80264037991559|-4.36590670174038e-07|37.6372530204724
"18363"|35|"Female"|"White"|1.82535438840156|1.78796203355344|-2.26150742586394e-06|37.0887674806887
"18387"|35|"Female"|"White"|1.82535438840156|1.78796203355344|-7.25411296818469e-08|37.0888486668395
"18391"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-5.34122147116548e-06|37.6370684240947
"18392"|37|"Male"|"White"|1.82535438840156|1.80264037991559|-5.15866616625187e-06|37.6370752949418
"18401"|29|"Female"|"White"|1.82535438840156|1.78796203355344|-1.7232591094074e-06|37.0887874436607
"18408"|46|"Male"|"White"|1.82535438840156|1.80264037991559|-4.25289884889235e-07|37.6372534458029
"18410"|22|"Female"|"White"|1.82535438840156|1.78796203355344|3.0549100126589e-06|37.088964660583
"18419"|32|"Male"|"White"|1.82535438840156|1.80264037991559|7.98696702096672e-06|37.6375700613799
"18431"|34|"Male"|"White"|1.82535438840156|1.80264037991559|3.77869775297214e-06|37.6374116726837
"18435"|34|"Male"|"White"|1.82535438840156|1.80264037991559|-2.94556144231865e-06|37.6371585898231
"18441"|35|"Female"|"White"|1.82535438840156|1.78796203355344|-1.48422222933873e-05|37.0883008804153
"18445"|35|"Male"|"White"|1.82535438840156|1.80264037991559|6.56479466614036e-06|37.6375165343063
"18447"|32|"Female"|"White"|1.82535438840156|1.78796203355344|-1.20029784651313e-05|37.0884061832942
"18448"|29|"Female"|"White"|1.82535438840156|1.78796203355344|-2.28648628343011e-06|37.0887665542536
"18450"|35|"Female"|"White"|1.82535438840156|1.78796203355344|1.72582022240489e-06|37.0889153660515
"18454"|32|"Male"|"White"|1.82535438840156|1.80264037991559|1.63362493129252e-06|37.6373309377815
"18460"|40|"Male"|"White"|1.82535438840156|1.80264037991559|-4.47538999277094e-06|37.6371010114674
"18473"|22|"Female"|"White"|1.82535438840156|1.78796203355344|-4.23116795746691e-06|37.0886944284791
"18483"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-5.13755700684452e-06|37.0886608117079
"18520"|35|"Male"|"White"|1.82535438840156|1.80264037991559|4.40590600172567e-06|37.6374352791862
"18522"|33|"Male"|"White"|1.82535438840156|1.80264037991559|-8.6337571620656e-06|37.6369445029076
"18524"|32|"Male"|"White"|1.82535438840156|1.80264037991559|7.7294866326518e-06|37.637560370445
"18529"|37|"Female"|"White"|1.82535438840156|1.78796203355344|1.06594397459735e-05|37.08924670579
"18554"|34|"Female"|"White"|1.82535438840156|1.78796203355344|1.21294858915679e-05|37.0893012287342
"18576"|39|"Male"|"White"|1.82535438840156|1.80264037991559|7.15042249135959e-06|37.6375385758897
"18577"|38|"Female"|"White"|1.82535438840156|1.78796203355344|6.48998615416874e-08|37.088853764368
"18579"|39|"Female"|"White"|1.82535438840156|1.78796203355344|-5.76888167694732e-06|37.0886373967287
"18583"|45|"Male"|"White"|1.82535438840156|1.80264037991559|8.50199381015025e-06|37.6375894457418
"18600"|43|"Female"|"White"|1.82535438840156|1.78796203355344|-2.99828546089581e-06|37.0887401545095
"18607"|36|"Male"|"White"|1.82535438840156|1.80264037991559|-3.97461950929046e-06|37.6371198590214
"18617"|31|"Male"|"White"|1.82535438840156|1.80264037991559|-1.37477340565473e-06|37.637217709868
"18649"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-1.54816501806666e-05|37.6366867700206
"18651"|38|"Female"|"White"|1.82535438840156|1.78796203355344|7.8348352508353e-06|37.089141943485
"18662"|44|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|1.85247651772895e-06|32.361556482404
"18675"|44|"Female"|"White"|1.82535438840156|1.78796203355344|-2.63452614522211e-06|37.0887536458867
"18680"|44|"Female"|"White"|1.82535438840156|1.78796203355344|4.1279728947692e-06|37.0890044593957
"18681"|44|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|6.21470843927306e-06|32.3616976513266
"18686"|42|"Male"|"White"|1.82535438840156|1.80264037991559|7.76376482507992e-06|37.6375616605925
"18697"|47|"Male"|"White"|1.82535438840156|1.80264037991559|1.66636426212375e-05|37.6378966317825
"18718"|42|"Female"|"White"|1.82535438840156|1.78796203355344|-1.31241581256193e-06|37.0888026813435
"18724"|48|"Male"|"White"|1.82535438840156|1.80264037991559|-8.29030012566347e-07|37.6372382501365
"18725"|44|"Female"|"White"|1.82535438840156|1.78796203355344|7.29631367964825e-06|37.0891219701874
"18751"|40|"Male"|"White"|1.82535438840156|1.80264037991559|-9.2491107497397e-06|37.6369213428859
"18752"|40|"Male"|"White"|1.82535438840156|1.80264037991559|1.2052407968616e-05|37.6377230750094
"18753"|43|"Male"|"White"|1.82535438840156|1.80264037991559|1.9747019108623e-06|37.6373437750108
"18759"|44|"Male"|"White"|1.82535438840156|1.80264037991559|8.15213351350364e-08|37.6372725207901
"18770"|40|"Male"|"White"|1.82535438840156|1.80264037991559|4.55662053197823e-06|37.637440951695
"18774"|40|"Male"|"White"|1.82535438840156|1.80264037991559|6.82255981069176e-06|37.6375262359475
"18787"|29|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.33586775408431e-05|32.8395744166936
"18791"|40|"Male"|"White"|1.82535438840156|1.80264037991559|-1.39384343258559e-05|37.6367448515971
"18794"|42|"Female"|"White"|1.82535438840156|1.78796203355344|7.67638866439296e-06|37.0891360668375
"18796"|44|"Female"|"White"|1.82535438840156|1.78796203355344|-5.10370202761256e-06|37.0886620673438
"18798"|42|"Female"|"White"|1.82535438840156|1.78796203355344|-1.39939570407302e-06|37.0887994553637
"18806"|42|"Female"|"White"|1.82535438840156|1.78796203355344|-1.81981808417644e-06|37.0887838624056
"18817"|45|"Male"|"White"|1.82535438840156|1.80264037991559|-1.36058926035974e-05|37.6367573673872
"18836"|36|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|8.01472415328239e-06|32.84027631761
"18842"|44|"Male"|"White"|1.82535438840156|1.80264037991559|-3.63070560024307e-06|37.6371328029526
"18848"|48|"Female"|"White"|1.82535438840156|1.78796203355344|-8.79727401586871e-06|37.0885250779535
"18851"|42|"Male"|"White"|1.82535438840156|1.80264037991559|6.77239412021494e-06|37.637524347835
"18853"|44|"Male"|"White"|1.82535438840156|1.80264037991559|-1.01044922845095e-05|37.6368891489721
"18854"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-5.98117169418799e-06|37.6370443382521
"18858"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-3.2048828385898e-07|37.6372573902476
"18863"|42|"Female"|"White"|1.82535438840156|1.78796203355344|5.56366164314095e-06|37.0890577077003
"18873"|43|"Male"|"White"|1.82535438840156|1.80264037991559|-6.34494271008403e-06|37.6370306469887
"18875"|44|"Male"|"White"|1.82535438840156|1.80264037991559|-2.08005161916002e-06|37.6371911651677
"18877"|43|"Female"|"White"|1.82535438840156|1.78796203355344|6.48153947962495e-06|37.08909175094
"18880"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-2.54186861004084e-06|37.6371737836773
"18881"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-1.02130055130579e-05|37.636885064872
"18892"|47|"Male"|"White"|1.82535438840156|1.80264037991559|-1.68930525655057e-05|37.6366336495486
"18902"|38|"Female"|"White"|1.82535438840156|1.78796203355344|1.07120341599334e-05|37.0892486564772
"18923"|41|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|1.08248469361925e-06|32.3615315642797
"18944"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-6.8105026337052e-06|37.6370131246997
"18953"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-1.33074174332102e-05|37.6367686010264
"18954"|44|"Male"|"White"|1.82535438840156|1.80264037991559|3.41769987259209e-06|37.6373980856604
"18975"|42|"Male"|"White"|1.82535438840156|1.80264037991559|4.3743377118653e-06|37.6374340910368
"18983"|41|"Male"|"White"|1.82535438840156|1.80264037991559|1.8298430435132e-06|37.6373383229082
"18986"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-9.32335064480892e-06|37.6369185487249
"18996"|42|"Female"|"White"|1.82535438840156|1.78796203355344|2.34996421512161e-06|37.0889385148825
"19001"|46|"Male"|"White"|1.82535438840156|1.80264037991559|-9.0655521506838e-06|37.6369282514671
"19015"|45|"Male"|"White"|1.82535438840156|1.80264037991559|-1.75409016453575e-06|37.6372034334433
"19018"|38|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|4.22156271771509e-06|32.3616331498117
"19025"|44|"Female"|"White"|1.82535438840156|1.78796203355344|-3.22335610216972e-06|37.0887318069239
"19039"|39|"Male"|"White"|1.82535438840156|1.80264037991559|4.87041008651107e-06|37.6374527619327
"19049"|35|"Male"|"White"|1.82535438840156|1.80264037991559|1.43308352572224e-06|37.637323389939
"19053"|34|"Female"|"White"|1.82535438840156|1.78796203355344|-6.46274411744346e-07|37.0888273877388
"19056"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-3.23720831778666e-07|37.6372572685833
"19070"|40|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|4.55948428398473e-06|32.840162846774
"19073"|43|"Male"|"White"|1.82535438840156|1.80264037991559|-1.51940505973306e-06|37.6372122663353
"19075"|44|"Female"|"White"|1.82535438840156|1.78796203355344|-2.29788869541639e-06|37.0887661313523
"19101"|36|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-7.41419117711587e-06|32.8397696316761
"19109"|38|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|2.50606793802657e-06|32.3615776336466
"19116"|41|"Male"|"White"|1.82535438840156|1.80264037991559|1.00743542863085e-06|37.6373073696873
"19120"|42|"Male"|"White"|1.82535438840156|1.80264037991559|1.26293309151307e-05|37.6377447890818
"19127"|48|"Female"|"White"|1.82535438840156|1.78796203355344|2.51284554681394e-06|37.0889445559787
"19149"|45|"Male"|"White"|1.82535438840156|1.80264037991559|-5.14674784018305e-06|37.6370757435128
"19164"|41|"Female"|"White"|1.82535438840156|1.78796203355344|-6.3551542123941e-06|37.0886156526856
"19198"|38|"Male"|"White"|1.82535438840156|1.80264037991559|2.20506194550718e-06|37.6373524451516
"19212"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-2.1107867730833e-06|37.0887730707323
"19227"|45|"Female"|"White"|1.82535438840156|1.78796203355344|-5.31635767882861e-06|37.088654180231
"19234"|41|"Female"|"White"|1.82535438840156|1.78796203355344|8.40518373395889e-06|37.0891630972269
"19250"|41|"Female"|"White"|1.82535438840156|1.78796203355344|1.2768917703923e-05|37.0893249448209
"19262"|35|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-1.46903255254445e-05|32.3610211360094
"19265"|38|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-2.12383310966622e-06|32.8399433662759
"19284"|42|"Male"|"White"|1.82535438840156|1.80264037991559|2.72752182275418e-06|37.6373721091633
"19287"|43|"Female"|"White"|1.82535438840156|1.78796203355344|5.81074083441517e-06|37.0890668716358
"19318"|40|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-5.94307910697092e-06|32.3613042070737
"19320"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-3.80666843856316e-07|37.6372551252917
"19325"|36|"Male"|"White"|1.82535438840156|1.80264037991559|3.90724069559797e-06|37.6374165107077
"19327"|40|"Male"|"White"|1.82535438840156|1.80264037991559|-1.7227911248904e-06|37.6372046114516
"19350"|45|"Female"|"White"|1.82535438840156|1.78796203355344|3.35266396713288e-06|37.0889757039706
"19367"|40|"Female"|"White"|1.82535438840156|1.78796203355344|1.7181421898004e-06|37.0889150812816
"19373"|44|"Female"|"White"|1.82535438840156|1.78796203355344|1.10619895161042e-05|37.0892616360607
"19374"|33|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-7.7444134220267e-07|32.839987680255
"19375"|41|"Female"|"White"|1.82535438840156|1.78796203355344|-3.21121653943645e-06|37.0887322571649
"19429"|40|"Male"|"White"|1.82535438840156|1.80264037991559|-2.18367247961504e-06|37.6371872651698
"19447"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-1.04197028043378e-05|37.6368772854306
"19457"|35|"Male"|"White"|1.82535438840156|1.80264037991559|8.01624348141761e-07|37.6372996235132
"19470"|45|"Male"|"White"|1.82535438840156|1.80264037991559|1.47803679361819e-05|37.6378257493513
"19471"|40|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|3.94731188455373e-07|32.3615093075306
"19487"|37|"Male"|"White"|1.82535438840156|1.80264037991559|-1.17332502891786e-06|37.6372252918252
"19517"|39|"Female"|"White"|1.82535438840156|1.78796203355344|-6.87964740853501e-08|37.0888488057245
"19524"|41|"Male"|"White"|1.82535438840156|1.80264037991559|8.31961761304726e-06|37.6375825815419
"19533"|36|"Male"|"White"|1.82535438840156|1.80264037991559|-1.70794683527577e-06|37.6372051701492
"19540"|33|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-2.03345977125366e-05|32.3608384821133
"19561"|36|"Female"|"White"|1.82535438840156|1.78796203355344|3.51115636092995e-07|37.0888643797845
"19565"|31|"Female"|"White"|1.82535438840156|1.78796203355344|-6.21344476724492e-06|37.0886209084931
