"UGPA"|"sex"|"race_nonwhite"|"ugpa0"|"weighted_sense_cols"|"weighted_u"|"pred_UGPA"
"16756"|2.6|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000748408306890652|3.10145215913927
"16759"|3.1|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00032118985370092|3.10187937759246
"16764"|3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000658621042095196|3.10154194640407
"16774"|2.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00120873321188276|3.21636990629542
"16793"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|4.64404764980282e-05|3.2176250799838
"16796"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00138644174543924|3.21619219776187
"16816"|3.3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000417575930453469|2.99015019507705
"16828"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000317239357448935|3.32972934844942
"16834"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00100937695645263|3.21656926255085
"16848"|2.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.0011245047509794|3.10107606269518
"16854"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000613178162132601|3.21696546134517
"16859"|3.4|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000707984082154186|3.10290855152831
"16871"|3|"Male"|"White"|1.58332359151179|1.63425504799552|6.31351199908916e-05|3.2176417746273
"16877"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00132550922916805|3.21625313027814
"16878"|3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000137100141080344|3.10206346730508
"16912"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|7.81819596343775e-05|3.21765682146694
"16915"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00160165214994783|3.21597698735736
"16920"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000948559096794755|3.33099514690367
"16935"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.00084550341170367|3.33089209121858
"16936"|2.3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000937822927069478|2.98879479621952
"16943"|4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000787225577719046|3.21836586508503
"16948"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-6.03871692783009e-05|3.21751825233803
"16954"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000510818603047591|3.21706782090426
"16975"|3.1|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000408782692158925|2.99014140183875
"16985"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|-0.0005724677262667|3.32947412008061
"16989"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000684694368599189|3.21826333387591
"16993"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000305956209831712|3.21727268329747
"17006"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00107325282523024|3.21650538668208
"17013"|3.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000243271649794071|2.98997589079639
"17014"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000415217576591651|3.2179938570839
"17019"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000459333462024663|3.3305059212689
"17033"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|0.00030597968516256|3.21788461919247
"17035"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|0.000264432291311728|3.21784307179862
"17040"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00107575011058072|3.32897083769629
"17043"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000625788267733352|3.21695285123957
"17051"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00065213916839422|3.21692650033891
"17055"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.00110039948680029|3.21867903899411
"17056"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000278639260982097|3.21785727876829
"17058"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.000621766451797168|3.33066835425867
"17069"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|9.8193939595823e-05|3.33014478174647
"17080"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000861965399807896|3.21844060490711
"17098"|2.6|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000631167262998312|2.9891014518836
"17099"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000260262527064604|3.21731837698024
"17100"|3.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000805848157376263|3.10300641560354
"17101"|2.9|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000894102666162622|2.98883851648043
"17106"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000372037391966757|3.21795067689927
"17110"|3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|6.53485645682528e-05|3.10226591601073
"17140"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000102971675703143|3.21768161118301
"17156"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000777718480393017|3.33082430628727
"17158"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|-5.34426239906198e-05|3.32999314518288
"17178"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.00021886370397149|3.21779750321128
"17180"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000576744232923759|3.21815538374023
"17197"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000846177900795616|3.32920040990608
"17204"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00111965839603753|3.21645898111127
"17212"|2.3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.001282568017277|2.98845005112932
"17218"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000189981669812914|3.32985660613706
"17242"|2.8|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000512605434033723|3.10168796201213
"17249"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|0.000672610727959077|3.21825125023527
"17251"|3.3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000784036678965466|3.10298460412513
"17253"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|5.43012144143661e-06|3.33005201792831
"17262"|3|"Male"|"White"|1.58332359151179|1.63425504799552|2.66110362723803e-05|3.21760525054358
"17263"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-2.96777251864644e-05|3.33001691008169
"17267"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000233171700429705|3.3302797595073
"17272"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00142915644291305|3.21614948306439
"17276"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00058858423278909|3.21699005527452
"17298"|3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-5.63637677265779e-05|3.10214420367843
"17319"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000178826150533832|3.21775746565784
"17345"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000246967390447176|3.21733167211686
"17363"|3.2|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-5.27493375006853e-05|3.10214781810866
"17368"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000427621695786989|3.21715101781152
"17374"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.000938760397008092|3.33098534820388
"17401"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000269506053008772|3.32977708175386
"17415"|4|"Male"|"White"|1.58332359151179|1.63425504799552|0.00126290642730968|3.21884154593462
"17424"|2.9|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|4.37221380818141e-05|2.98977634128468
"17426"|2.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00111101725625181|2.98862160189034
"17444"|2.8|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000261311744466657|2.98947130740213
"17450"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000240598898821194|3.21733804060849
"17458"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000820598787177795|3.33086718659405
"17468"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000111622254373006|3.33015821006125
"17473"|3.3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000467238777441091|2.99019985792403
"17474"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000144163397369619|3.3299024244095
"17484"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000846389614257491|3.21842502912156
"17487"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|7.63015147110288e-05|3.21765494102202
"17495"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|0.000704508980606783|3.21828314848791
"17501"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|9.87361598354725e-06|3.21758851312329
"17505"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-6.20060583741146e-05|3.21751663344893
"17517"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000614184418794242|3.2181928239261
"17520"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.000998214107484442|3.33104480191436
"17521"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000395305252485265|3.21718333425482
"17522"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|0.000378891312432332|3.21795753081974
"17531"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000657528790599697|3.32938905901627
"17550"|2.4|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00129525836945569|3.1009053090767
"17565"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000274948026630347|3.21785358753394
"17576"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000167943671924586|3.32987864413495
"17621"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000842581143937233|3.21673605836337
"17623"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00034850214180321|3.2172301373655
"17631"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|0.000317979090665904|3.21789661859797
"17649"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000106936295416396|3.21747170321189
"17657"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|0.000119022127325269|3.21769766163463
"17660"|3.3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000423701542810996|3.10262426898897
"17667"|2.6|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000850646266965025|3.1013499211792
"17668"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000216378705895427|3.21736226080141
"17669"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000490694956154609|3.33053728276303
"17682"|3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-2.69384506726249e-05|2.98970568069592
"17684"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00105991671863775|3.21651872278867
"17721"|2.4|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000702611223633156|3.10149795622253
"17736"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.00042817820994132|3.21800681771725
"17737"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00108831566562472|3.21649032384168
"17741"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000130721420767019|3.32991586638611
"17746"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000384962527463502|3.21719367697984
"17752"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000873003219410211|3.21845164272672
"17758"|3.3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000265517156631699|3.10246608460279
"17764"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000339383097673634|3.21791802260498
"17770"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00019020864839145|3.32985637915848
"17787"|3.2|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00024542412297791|3.10195514332318
"17796"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000251085137348637|3.21732755436996
"17798"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.00087005145569468|3.218448690963
"17801"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000698878742451262|3.32934770906442
"17810"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.00135670862379934|3.21893534813111
"17819"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000745224566608347|3.32930136324027
"17833"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000472916732643967|3.32957367107423
"17858"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000750400337065553|3.32929618746981
"17888"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000319860411216484|3.21725877909609
"17905"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.00066216730679683|3.33070875511367
"17932"|4|"Male"|"White"|1.58332359151179|1.63425504799552|0.00146149709670977|3.21904013660402
"17933"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000883138869253722|3.33092972667613
"17934"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000718352696475611|3.21829699220378
"17939"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000294518090562626|3.33034110589744
"17943"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000531458617183081|3.21811009812449
"17950"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000654728426840877|3.21823336793415
"17954"|3.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000632079974715737|2.99036469912131
"17958"|4|"Male"|"White"|1.58332359151179|1.63425504799552|0.00138167927408524|3.21896031878139
"17983"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.000824199896448464|3.21840283940376
"17985"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000350938430853236|3.33039752623773
"18003"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000454697792714113|3.21803333730002
"18004"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000575387114725525|3.21815402662203
"18028"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000153567888525127|3.3302001556954
"18047"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000154312057895017|3.2177329515652
"18054"|3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000293896142550369|3.10190667130361
"18056"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|0.000726447686192397|3.33077303549307
"18075"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000456448513966904|3.21803508802127
"18102"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000530540553290282|3.2181091800606
"18126"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000686257538672806|3.3293603302682
"18137"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|5.45468648589189e-05|3.21763318637217
"18161"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|9.32234202192233e-05|3.21767186292753
"18171"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000700496638755307|3.21687814286855
"18220"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00105510631797795|3.3289914814889
"18231"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000656340420400377|3.21692229908691
"18242"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000414836748069928|3.21799347625538
"18244"|2.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00169157082687488|3.21588706868043
"18260"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000216478696764219|3.21779511820407
"18269"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000751821413738783|3.21833046092105
"18282"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-8.53195434165634e-05|3.21749331996389
"18295"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000402689560512723|3.32964389824636
"18316"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000596927076500837|3.21817556658381
"18356"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000791521957645223|3.21837016146495
"18363"|2.5|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00155909305239038|3.32848749475448
"18387"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.00040894742489572|3.33045553523177
"18391"|1.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00169908896007551|3.21587955054723
"18392"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000445111540186301|3.21713352796712
"18401"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000292123806813949|3.33033871161369
"18408"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|4.4624415455673e-06|3.21758310194885
"18410"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.00100052345709855|3.33104711126397
"18419"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00133499733764659|3.21624364216966
"18431"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000361771727918833|3.21721686777939
"18435"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|0.000208918769555822|3.21778755827686
"18441"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00144640232871512|3.32860018547816
"18445"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000500490328898949|3.21707814917841
"18447"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|0.000277650536278266|3.33032423834315
"18448"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000268931983936787|3.33031551979081
"18450"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00111665351600414|3.32892993429087
"18454"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000373355135572439|3.21795199464288
"18460"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00033433526232833|3.21724430424498
"18473"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000429583684523963|3.32961700412235
"18483"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000107549712820527|3.33015413751969
"18520"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000355672021952967|3.21793431152926
"18522"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000761197712300136|3.21833983721961
"18524"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000796872221055861|3.21837551172836
"18529"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000105251414201133|3.32994133639267
"18554"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000968617368656364|3.33101520517553
"18576"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00023759468572694|3.21734104482158
"18577"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000149982517182405|3.32989660528969
"18579"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000124660631682405|3.32992192717519
"18583"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000388968883270314|3.21718967062404
"18600"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000900399522680465|3.32914618828419
"18607"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000356995425460218|3.21793563493277
"18617"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000717540989802124|3.21829618049711
"18649"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000921644136665994|3.21850028364397
"18651"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.00134913428598938|3.33139572209286
"18662"|3.4|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000958174344767351|3.10315874179093
"18675"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000304624784194441|3.33035121259107
"18680"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000873766395705568|3.33092035420258
"18681"|3.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.0008009352432301|3.10300150268939
"18686"|3.9|"Male"|"White"|1.58332359151179|1.63425504799552|0.00112784289355155|3.21870648240086
"18697"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000815183646933839|3.21839382315424
"18718"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.00106600968177723|3.33111259748865
"18724"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000462802701985732|3.21711583680532
"18725"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000160694127726737|3.32988589367915
"18751"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000531424670494549|3.2181100641778
"18752"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000132410074404138|3.2174462294329
"18753"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000348717858710904|3.2172299216486
"18759"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000246385898690564|3.21733225360862
"18770"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000584753059632099|3.21816339256694
"18774"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000151392092823373|3.21773003160013
"18787"|3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000198652794163641|2.98953396635243
"18791"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|0.000375785706714369|3.21795442521402
"18794"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|0.000454030140462031|3.33050061794734
"18796"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000163989986806061|3.33021057779368
"18798"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000282172337836505|3.33032876014471
"18806"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|1.79064777829246e-06|3.33004837845465
"18817"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000222037260591962|3.21735660224671
"18836"|2.7|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000566767499261699|2.98916585164733
"18842"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00076069840113595|3.21681794110617
"18848"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00151573722864731|3.32853085057823
"18851"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000183180427978439|3.21739545907933
"18853"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.000978655580972079|3.21855729508828
"18854"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000485623039888637|3.21709301646742
"18858"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000750057665062203|3.21832869717237
"18863"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.000582297554105498|3.33062888536098
"18873"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|9.76133065442215e-05|3.21767625281385
"18875"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|0.000453673360228878|3.21803231286754
"18877"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-1.54363461625047e-05|3.33003115146071
"18880"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000382418877637381|3.21719622062967
"18881"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000813823893361698|3.21839246340067
"18892"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00087023156408999|3.21670840794322
"18902"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|1.56930784859284e-06|3.33004815711472
"18923"|3.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.00101233644073821|3.1032129038869
"18944"|3.9|"Male"|"White"|1.58332359151179|1.63425504799552|0.00156051110279977|3.21913915061011
"18953"|3.9|"Male"|"White"|1.58332359151179|1.63425504799552|0.00160146949335181|3.21918010900066
"18954"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.00133355449733853|3.21891219400465
"18975"|4|"Male"|"White"|1.58332359151179|1.63425504799552|0.00090981950375581|3.21848845901106
"18983"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000508039046738752|3.21808667855405
"18986"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.000636128855129242|3.21821476836244
"18996"|4|"Female"|"White"|1.58332359151179|1.74672299629509|0.00153940527749109|3.33158599308436
"19001"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.00075682081274027|3.21833546032005
"19015"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000362503011104769|3.21794114251841
"19018"|3.3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000370637041178188|3.10257120448734
"19025"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000424381202831625|3.3304709690097
"19039"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.00022030838797835|3.21779894789529
"19049"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000220731723938243|3.21779937123125
"19053"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000193822223153581|3.33024041003003
"19056"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.0015884235631379|3.21916706307044
"19070"|2.3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00100126949743065|2.98873134964916
"19073"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|0.000424772577269927|3.21800341208458
"19075"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|0.000152675834061393|3.33019926364093
"19101"|3.7|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.00079403939145502|2.99052665853805
"19109"|3.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.00142405807515787|3.10362462552132
"19116"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000953082672025456|3.21853172217933
"19120"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.00059289832927843|3.21817153783658
"19127"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000619920370086833|3.33066650817696
"19149"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000399390691670537|3.21797803019898
"19164"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000602767001112571|3.33064935480799
"19198"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000935597742911919|3.21664304176439
"19212"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|0.000152673149634779|3.33019926095651
"19227"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000442681963404937|3.32960390584347
"19234"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000568583215997808|3.32947800459088
"19250"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|9.88934759689399e-05|3.33014548128284
"19262"|3.1|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|8.31190610455593e-06|3.10220887935227
"19265"|3.3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-6.01006217291738e-05|2.98967251852486
"19284"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000683026229128364|3.21826166573643
"19287"|4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000615496124109028|3.33066208393098
"19318"|3.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.00137784548936726|3.10357841293553
"19320"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.000744533991056674|3.21832317349836
"19325"|3.9|"Male"|"White"|1.58332359151179|1.63425504799552|0.0011788420813716|3.21875748158868
"19327"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.000698588631262437|3.21827722813857
"19350"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000914494563213908|3.33096108237009
"19367"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000174603671471098|3.33022119147834
